episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
430.0,730.15,0.14,86.0,84.13,7.35,0.33
431.0,625.56,0.11,89.0,82.83,8.85,0.31
431.0,485.0,0.19,81.0,51.38,9.78,0.31
432.0,622.66,0.12,88.0,83.75,8.79,0.32
432.0,1126.91,0.16,84.0,64.59,2.39,0.32
432.0,1122.6,0.12,88.0,73.65,3.11,0.32
433.0,637.0,0.15,85.0,73.96,8.33,0.34
433.0,1172.03,0.15,85.0,73.27,2.03,0.34
433.0,987.34,0.12,88.0,54.42,4.64,0.34
434.0,717.0,0.13,87.0,40.7,7.61,0.32
434.0,852.98,0.1,90.0,45.45,6.41,0.32
434.0,995.17,0.12,88.0,57.17,4.55,0.32
435.0,825.0,0.15,85.0,61.09,6.12,0.32
435.0,1186.1,0.13,87.0,72.39,2.22,0.32
435.0,881.7,0.16,84.0,48.14,5.31,0.32
436.0,640.63,0.14,86.0,38.38,8.39,0.33
436.0,629.0,0.13,87.0,130.01,8.62,0.33
437.0,933.24,0.16,84.0,57.74,4.7,0.33
437.0,894.48,0.09,91.0,69.83,6.07,0.33
437.0,1104.49,0.17,83.0,96.61,2.49,0.33
437.0,716.93,0.12,88.0,112.07,7.72,0.33
438.0,841.13,0.11,89.0,55.31,6.43,0.32
4438.0,1102.36,0.14,86.0,53.08,3.02,0.32
438.0,941.21,0.11,89.0,103.17,5.3,0.32
438.0,638.0,0.12,88.0,50.41,8.61,0.32
439.0,680.44,0.17,83.0,65.99,7.6,0.34
439.0,1054.34,0.1,90.0,56.21,4.17,0.34
439.0,917.29,0.17,83.0,67.63,4.74,0.34
439.0,1316.45,0.05,95.0,71.55,2.09,0.34
440.0,1020.17,0.11,89.0,53.98,4.41,0.33
440.0,1092.83,0.2,80.0,43.16,2.09,0.33
441.0,946.89,0.07,93.0,41.98,5.74,0.35
441.0,1198.71,0.11,89.0,91.42,2.41,0.35
442.0,518.0,0.16,84.0,62.34,9.64,0.34
442.0,1015.51,0.08,92.0,80.0,4.88,0.34
442.0,875.89,0.13,87.0,86.86,5.78,0.34
443.0,1188.91,0.15,85.0,79.82,1.84,0.33
3.0,1079.48,0.15,85.0,77.73,3.12,0.33
444.0,589.21,0.16,84.0,79.82,8.8,0.44
444.0,846.23,0.14,86.0,102.27,6.0,0.44
444.0,832.21,0.09,91.0,71.5,6.76,0.44
445.0,550.6,0.09,91.0,48.5,9.85,0.39
445.0,872.55,0.09,91.0,50.17,6.31,0.4
445.0,1261.69,0.09,91.0,89.21,2.04,0.39
445.0,941.61,0.12,88.0,84.73,5.16,0.39
446.0,881.61,0.17,83.0,41.32,5.17,0.35
446.0,723.33,0.12,88.0,103.62,7.64,0.35
447.0,1016.96,0.08,92.0,97.35,4.86,0.39
447.0,1069.74,0.16,84.0,90.52,3.07,0.39
448.0,1134.91,0.07,93.0,100.41,3.72,0.43
8.0,1165.42,0.09,91.0,52.78,3.09,0.43
448.0,1037.48,0.09,91.0,93.43,4.5,0.43
449.0,810.0,0.07,93.0,60.37,7.22,0.38
9.0,958.26,0.18,82.0,110.34,4.09,0.38
450.0,403.29,0.16,84.0,48.97,11.01,0.4
450.0,473.36,0.12,88.0,97.18,10.48,0.4
451.0,474.29,0.08,92.0,80.28,10.76,0.41
452.0,960.0,0.15,85.0,75.76,4.53,0.43
45452.0,671.0,0.19,81.0,70.46,7.48,0.43
452.0,886.83,0.17,83.0,58.34,5.11,0.43
453.0,841.8,0.14,86.0,66.79,6.05,0.47
453.0,850.0,0.14,86.0,77.63,5.95,0.47
453.0,601.0,0.07,93.0,39.84,9.46,0.47
454.0,570.77,0.11,89.0,47.7,9.46,0.37
54.0,613.0,0.11,89.0,50.52,8.99,0.38
454.0,966.88,0.11,89.0,81.76,5.01,0.38
455.0,993.0,0.11,89.0,70.06,4.72,0.4
455.0,848.88,0.07,93.0,72.31,6.8,0.4
5.0,755.88,0.12,88.0,60.86,7.27,0.41
456.0,629.0,0.09,91.0,39.72,8.99,0.46
56.0,1068.24,0.13,87.0,104.25,3.57,0.45
457.0,827.74,0.11,89.0,46.38,6.58,0.51
457.0,982.63,0.1,90.0,85.03,4.97,0.51
458.0,1107.24,0.09,91.0,72.48,3.73,0.43
58.0,1189.59,0.11,89.0,40.06,2.51,0.43
459.0,876.79,0.1,90.0,87.68,6.15,0.51
459.0,956.23,0.18,82.0,69.73,4.12,0.5
460.0,1183.55,0.16,84.0,59.62,1.72,0.43
460.0,1031.51,0.05,95.0,51.19,5.09,0.43
461.0,1071.86,0.09,91.0,94.97,4.12,0.38
461.0,1094.62,0.09,91.0,52.46,3.87,0.38
462.0,1083.93,0.1,90.0,43.93,3.85,0.5
462.0,993.72,0.12,88.0,77.49,4.57,0.5
463.0,998.45,0.08,92.0,48.36,5.06,0.48
463.0,1139.05,0.09,91.0,46.42,3.38,0.48
464.0,837.31,0.13,87.0,74.34,6.23,0.45
464.0,478.5,0.15,85.0,52.27,10.19,0.45
464.0,755.27,0.09,91.0,45.69,7.6,0.45
465.0,854.89,0.07,93.0,92.35,6.73,0.52
465.0,906.44,0.13,87.0,39.58,5.43,0.52
466.0,887.08,0.11,89.0,75.41,5.91,0.43
466.0,904.82,0.12,88.0,72.59,5.58,0.43
467.0,1018.09,0.1,90.0,89.14,4.58,0.45
467.0,1133.27,0.05,95.0,76.28,4.02,0.45
467.0,862.94,0.06,94.0,81.24,6.76,0.45
468.0,1001.0,0.07,93.0,111.98,5.16,0.3
468.0,772.39,0.12,88.0,50.86,7.09,0.34
468.0,659.51,0.14,86.0,43.1,8.17,0.34
469.0,644.83,0.15,85.0,36.39,8.24,0.43
470.0,956.0,0.15,85.0,67.67,4.58,0.44
470.0,759.6,0.12,88.0,62.67,7.23,0.44
470.0,719.0,0.07,93.0,92.81,8.19,0.44
470.0,794.74,0.14,86.0,64.08,6.6,0.44
470.0,655.47,0.13,87.0,70.8,8.32,0.44
470.0,752.39,0.11,89.0,70.71,7.42,0.44
471.0,1218.17,0.1,90.0,74.23,2.35,0.43
471.0,1085.28,0.06,94.0,58.74,4.39,0.43
471.0,692.5,0.14,86.0,39.48,7.78,0.43
472.0,576.0,0.12,88.0,46.82,9.32,0.47
473.0,1169.36,0.08,92.0,55.4,3.2,0.52
473.0,1005.53,0.05,95.0,48.04,5.36,0.51
473.0,978.19,0.1,90.0,77.06,5.02,0.51
474.0,972.6,0.13,87.0,90.61,4.67,0.46
64474.0,851.0,0.08,92.0,78.64,6.66,0.46
475.0,645.78,0.08,92.0,53.06,8.89,0.57
75.0,1016.51,0.11,89.0,42.84,4.46,0.57
476.0,864.94,0.05,95.0,98.67,6.84,0.52
47476.0,899.03,0.15,85.0,113.73,5.25,0.52
477.0,1190.77,0.07,93.0,47.02,3.12,0.49
477.0,841.89,0.14,86.0,37.1,6.05,0.49
478.0,967.47,0.12,88.0,78.74,4.87,0.48
78.0,828.86,0.09,91.0,60.61,6.79,0.48
479.0,963.72,0.14,86.0,61.11,4.63,0.39
479.0,1098.78,0.07,93.0,87.24,4.11,0.39
479.0,899.61,0.1,90.0,53.44,5.89,0.39
480.0,1132.07,0.13,87.0,70.99,2.84,0.37
480.0,1315.44,0.1,90.0,79.23,1.27,0.37
480.0,831.43,0.14,86.0,74.34,6.17,0.37
481.0,649.9,0.12,88.0,57.51,8.48,0.37
481.0,1126.16,0.09,91.0,78.57,3.53,0.37
481.0,858.52,0.11,89.0,39.4,6.23,0.37
482.0,1115.0,0.13,87.0,125.51,3.03,0.35
482.0,890.0,0.18,82.0,94.12,4.93,0.35
483.0,578.15,0.1,90.0,71.94,9.46,0.37
483.0,716.81,0.14,86.0,67.46,7.5,0.37
483.0,756.56,0.12,88.0,42.62,7.27,0.37
483.0,804.48,0.11,89.0,42.13,6.84,0.37
484.0,742.48,0.15,85.0,72.08,7.09,0.33
484.0,642.26,0.16,84.0,64.91,8.16,0.33
484.0,936.93,0.09,91.0,53.0,5.61,0.33
485.0,769.53,0.13,87.0,69.02,7.01,0.37
485.0,1266.7,0.11,89.0,112.87,1.64,0.37
485.0,1120.77,0.11,89.0,90.97,3.28,0.37
486.0,348.0,0.12,88.0,47.79,11.91,0.34
486.0,802.22,0.13,87.0,78.16,6.63,0.34
486.0,1079.0,0.13,87.0,44.61,3.45,0.34
486.0,488.89,0.12,88.0,57.99,10.31,0.34
486.0,934.17,0.16,84.0,100.53,4.69,0.34
486.0,820.42,0.14,86.0,132.47,6.3,0.34
487.0,834.07,0.12,88.0,51.29,6.39,0.4
487.0,1013.03,0.15,85.0,54.93,3.91,0.4
488.0,910.0,0.12,88.0,49.93,5.52,0.34
488.0,1024.64,0.13,87.0,39.86,4.07,0.34
488.0,574.0,0.14,86.0,29.91,9.16,0.34
488.0,908.0,0.17,83.0,140.24,4.86,0.34
489.0,868.85,0.07,93.0,44.09,6.58,0.37
489.0,822.39,0.14,86.0,57.27,6.27,0.37
489.0,954.0,0.11,89.0,67.58,5.16,0.37
490.0,749.0,0.11,89.0,46.73,7.46,0.36
490.0,1060.1,0.12,88.0,76.81,3.82,0.36
491.0,906.67,0.09,91.0,91.08,5.94,0.34
491.0,1067.61,0.18,82.0,39.22,2.76,0.34
491.0,855.74,0.13,87.0,117.1,6.01,0.34
492.0,875.86,0.12,88.0,63.93,5.91,0.54
492.0,1356.3,0.03,97.0,57.27,1.99,0.54
493.0,716.33,0.09,91.0,106.9,8.03,0.44
93.0,926.26,0.1,90.0,80.7,5.6,0.44
494.0,818.88,0.06,94.0,83.63,7.22,0.45
494.0,1099.0,0.07,93.0,84.92,4.11,0.45
495.0,1164.38,0.13,87.0,42.46,2.47,0.45
495.0,691.67,0.2,80.0,35.13,7.1,0.45
495.0,1088.73,0.12,88.0,64.02,3.49,0.45
496.0,1031.67,0.11,89.0,86.6,4.28,0.43
496.0,660.58,0.07,93.0,45.26,8.82,0.43
497.0,719.0,0.09,91.0,70.24,8.0,0.4
497.0,520.0,0.06,94.0,60.29,10.4,0.4
497.0,1220.37,0.16,84.0,74.5,1.28,0.4
498.0,833.55,0.11,89.0,83.47,6.51,0.33
498.0,721.0,0.14,86.0,70.07,7.45,0.33
498.0,685.95,0.11,89.0,50.35,8.17,0.33
498.0,978.71,0.11,89.0,62.2,4.88,0.33
499.0,887.16,0.08,92.0,46.35,6.27,0.37
499.0,871.16,0.11,89.0,103.76,6.09,0.37
499.0,1068.58,0.11,89.0,127.95,3.87,0.37
500.0,886.0,0.06,94.0,66.34,6.51,0.32
500.0,1037.0,0.09,91.0,62.4,4.51,0.32
501.0,890.41,0.09,91.0,93.55,6.12,0.35
501.0,1029.69,0.16,84.0,49.58,3.55,0.35
501.0,793.23,0.11,89.0,28.44,6.96,0.35
502.0,629.0,0.13,87.0,69.94,8.62,0.35
502.0,995.24,0.13,87.0,122.5,4.41,0.35
503.0,1250.25,0.06,94.0,71.99,2.64,0.33
503.0,618.5,0.1,90.0,55.23,9.02,0.33
503.0,1206.0,0.08,92.0,77.06,2.8,0.33
504.0,990.8,0.14,86.0,61.36,4.32,0.34
504.0,1171.63,0.09,91.0,55.58,3.03,0.34
504.0,1190.0,0.14,86.0,41.15,2.0,0.34
504.0,536.58,0.1,90.0,63.93,9.93,0.34
505.0,1251.72,0.13,87.0,63.59,1.46,0.33
505.0,1098.9,0.17,83.0,92.09,2.56,0.33
505.0,489.0,0.11,89.0,74.31,10.38,0.33
505.0,907.63,0.09,91.0,64.39,5.93,0.33
505.0,1161.63,0.08,92.0,54.68,3.29,0.33
505.0,575.5,0.14,86.0,67.55,9.15,0.33
506.0,1068.0,0.1,90.0,53.42,4.02,0.31
506.0,1119.63,0.17,83.0,78.61,2.31,0.31
507.0,364.0,0.12,88.0,50.94,11.73,0.33
5507.0,923.74,0.11,89.0,69.32,5.5,0.33
507.0,766.01,0.15,85.0,86.6,6.81,0.33
508.0,911.34,0.15,85.0,52.28,5.1,0.32
50508.0,722.0,0.1,90.0,92.2,7.87,0.32
508.0,729.84,0.08,92.0,69.53,7.98,0.32
509.0,857.92,0.11,89.0,56.89,6.24,0.36
5509.0,989.76,0.17,83.0,103.87,3.87,0.36
510.0,1005.11,0.11,89.0,72.33,4.58,0.33
510.0,1143.5,0.11,89.0,62.44,3.03,0.33
511.0,894.28,0.05,95.0,38.18,6.53,0.34
511.0,1015.57,0.11,89.0,130.55,4.47,0.34
512.0,628.95,0.13,87.0,73.2,8.62,0.33
512.0,751.61,0.09,91.0,38.18,7.64,0.33
512.0,1168.61,0.12,88.0,89.7,2.58,0.33
513.0,1074.25,0.17,83.0,72.14,2.85,0.36
513.0,1260.33,0.1,90.0,73.7,1.89,0.36
514.0,1325.0,0.05,95.0,90.13,2.0,0.41
514.0,995.53,0.03,97.0,76.01,5.71,0.41
515.0,1075.39,0.15,85.0,53.94,3.17,0.42
515.0,1115.08,0.16,84.0,96.33,2.53,0.42
515.0,941.0,0.09,91.0,70.52,5.56,0.42
516.0,1243.02,0.13,87.0,79.44,1.56,0.41
516.0,1014.48,0.1,90.0,46.44,4.62,0.41
517.0,563.0,0.09,91.0,55.89,9.71,0.39
517.0,517.27,0.13,87.0,71.86,9.9,0.39
517.0,1173.3,0.09,91.0,60.1,3.01,0.39
518.0,980.6,0.07,93.0,67.54,5.38,0.35
518.0,779.55,0.08,92.0,56.08,7.44,0.35
519.0,1102.18,0.08,92.0,55.78,3.93,0.36
519.0,785.0,0.06,94.0,42.44,7.59,0.36
520.0,1248.01,0.11,89.0,99.13,1.85,0.34
520.0,1045.25,0.12,88.0,81.8,3.99,0.34
521.0,864.31,0.12,88.0,35.22,6.04,0.39
521.0,787.64,0.17,83.0,57.46,6.31,0.39
522.0,617.0,0.13,87.0,52.03,8.76,0.42
522.0,976.0,0.12,88.0,132.07,4.77,0.42
522.0,1028.0,0.14,86.0,78.5,3.88,0.42
522.0,327.0,0.09,91.0,70.52,12.31,0.42
522.0,922.41,0.1,90.0,95.52,5.64,0.42
523.0,637.0,0.07,93.0,58.52,9.08,0.42
523.0,1114.05,0.08,92.0,126.76,3.8,0.42
523.0,1043.4,0.11,89.0,42.83,4.15,0.42
524.0,807.53,0.11,89.0,94.82,6.8,0.33
5524.0,1052.0,0.12,88.0,20.77,3.91,0.33
525.0,726.29,0.09,91.0,63.77,7.92,0.33
525.0,1026.77,0.18,82.0,74.09,3.26,0.33
525.0,836.83,0.13,87.0,112.81,6.23,0.33
526.0,-7.0,0.07,93.0,81.72,16.0,0.34
526.0,1152.03,0.13,87.0,114.03,2.61,0.34
527.0,1066.83,0.07,93.0,99.01,4.45,0.31
527.0,878.55,0.1,90.0,45.44,6.13,0.31
527.0,1029.35,0.08,92.0,55.44,4.72,0.31
527.0,650.0,0.1,90.0,103.02,8.67,0.31
528.0,1080.9,0.1,90.0,55.68,3.88,0.37
528.0,950.47,0.09,91.0,90.25,5.46,0.37
528.0,1067.32,0.06,94.0,41.96,4.58,0.37
529.0,1198.29,0.1,90.0,60.17,2.57,0.34
529.0,909.07,0.07,93.0,85.69,6.15,0.34
529.0,462.0,0.1,90.0,57.48,10.76,0.34
530.0,706.34,0.13,87.0,67.22,7.73,0.32
530.0,886.93,0.12,88.0,37.39,5.78,0.32
530.0,915.04,0.05,95.0,68.68,6.32,0.32
531.0,1283.0,0.03,97.0,104.85,2.74,0.35
531.0,827.0,0.09,91.0,112.07,6.81,0.35
532.0,841.72,0.12,88.0,61.79,6.3,0.35
532.0,1152.39,0.12,88.0,82.96,2.77,0.35
532.0,927.0,0.12,88.0,62.11,5.33,0.35
533.0,873.54,0.09,91.0,33.28,6.3,0.33
533.0,972.83,0.09,91.0,82.22,5.21,0.33
533.0,906.47,0.1,90.0,83.41,5.82,0.33
534.0,987.0,0.15,85.0,66.5,4.21,0.35
534.0,472.0,0.08,92.0,105.75,10.78,0.35
534.0,1015.37,0.09,91.0,70.84,4.74,0.35
535.0,690.0,0.06,94.0,87.59,8.6,0.36
535.0,234.0,0.06,94.0,78.9,13.45,0.36
535.0,994.33,0.06,94.0,52.41,5.36,0.36
536.0,647.82,0.11,89.0,53.49,8.6,0.35
536.0,1097.14,0.07,93.0,57.29,4.13,0.35
537.0,792.35,0.09,91.0,79.67,7.19,0.33
7537.0,1013.86,0.08,92.0,25.89,4.89,0.5
37.0,1017.3,0.15,85.0,129.65,3.86,0.33
538.0,552.0,0.12,88.0,52.77,9.59,0.34
538.0,1021.83,0.09,91.0,77.73,4.67,0.34
538.0,782.61,0.09,91.0,63.91,7.3,0.34
538.0,1019.87,0.07,93.0,59.07,4.96,0.34
539.0,823.0,0.13,87.0,83.16,6.39,0.32
539.0,985.33,0.09,91.0,67.03,5.07,0.32
539.0,1070.0,0.12,88.0,90.66,3.7,0.32
540.0,659.29,0.1,90.0,47.99,8.56,0.34
540.0,879.97,0.07,93.0,54.77,6.46,0.34
540.0,1053.57,0.03,97.0,30.17,5.11,0.34
541.0,1005.0,0.08,92.0,33.91,4.99,0.35
1.0,1054.8,0.12,88.0,55.17,3.88,0.35
542.0,510.0,0.12,88.0,76.31,10.07,0.36
542.0,1035.9,0.15,85.0,71.9,3.64,0.36
542.0,590.41,0.09,91.0,50.38,9.41,0.36
543.0,746.0,0.06,94.0,44.73,8.0,0.41
543.0,911.61,0.09,91.0,66.55,5.88,0.41
543.0,1036.0,0.1,90.0,55.93,4.38,0.41
544.0,860.3,0.13,87.0,60.32,5.96,0.32
544.0,1119.81,0.14,86.0,98.53,2.82,0.32
545.0,675.59,0.13,87.0,65.23,8.09,0.34
545.0,1109.0,0.08,92.0,72.86,3.86,0.34
546.0,777.0,0.11,89.0,80.93,7.15,0.35
546.0,845.76,0.09,91.0,58.77,6.61,0.35
546.0,826.14,0.09,91.0,65.57,6.82,0.35
547.0,1081.24,0.14,86.0,65.08,3.26,0.36
54547.0,1192.2,0.11,89.0,83.6,2.48,0.35
548.0,950.17,0.14,86.0,97.82,4.79,0.32
548.0,676.5,0.07,93.0,52.26,8.65,0.32
548.0,1040.14,0.11,89.0,87.97,4.19,0.32
549.0,1122.56,0.06,94.0,93.16,3.99,0.36
549.0,801.64,0.1,90.0,53.38,6.98,0.36
550.0,960.67,0.07,93.0,80.12,5.59,0.31
550.0,806.28,0.1,90.0,79.25,6.93,0.31
550.0,764.0,0.12,88.0,91.74,7.18,0.31
551.0,832.18,0.07,93.0,80.52,6.98,0.34
551.0,1055.17,0.12,88.0,59.08,3.87,0.34
551.0,931.04,0.07,93.0,67.59,5.91,0.33
551.0,1092.41,0.08,92.0,96.61,4.04,0.33
551.0,1153.56,0.07,93.0,59.89,3.52,0.34
551.0,1157.13,0.08,92.0,60.8,3.34,0.33
552.0,863.94,0.1,90.0,102.09,6.29,0.38
552.0,531.82,0.2,80.0,70.46,9.1,0.38
552.0,647.0,0.17,83.0,130.95,8.0,0.38
553.0,494.0,0.1,90.0,78.85,10.4,0.36
553.0,888.57,0.14,86.0,61.12,5.51,0.36
553.0,1149.51,0.05,95.0,90.33,3.85,0.36
553.0,1173.31,0.1,90.0,48.66,2.85,0.36
554.0,955.54,0.05,95.0,74.7,5.89,0.41
554.0,910.18,0.09,91.0,50.71,5.9,0.41
554.0,1131.86,0.21,79.0,153.72,1.41,0.41
554.0,617.0,0.11,89.0,53.46,8.94,0.41
555.0,1117.99,0.19,81.0,77.62,1.96,0.47
555.0,1255.11,0.12,88.0,100.76,1.6,0.47
556.0,999.83,0.09,91.0,103.58,4.91,0.42
556.0,1213.79,0.09,91.0,65.34,2.56,0.41
556.0,811.91,0.11,89.0,47.67,6.75,0.41
557.0,907.75,0.09,91.0,37.69,5.93,0.35
57.0,1116.78,0.13,87.0,88.53,3.01,0.35
557.0,808.4,0.11,89.0,80.23,6.79,0.35
558.0,973.6,0.14,86.0,58.91,4.52,0.36
58.0,828.82,0.11,89.0,71.96,6.56,0.36
558.0,1182.44,0.07,93.0,37.41,3.21,0.36
559.0,559.02,0.07,93.0,39.63,9.91,0.37
559.0,1149.34,0.08,92.0,41.06,3.42,0.37
559.0,1066.4,0.07,93.0,116.99,4.46,0.37
560.0,615.0,0.15,85.0,52.72,8.59,0.36
560.0,971.83,0.11,89.0,33.82,4.96,0.36
560.0,949.0,0.13,87.0,75.34,4.94,0.36
561.0,920.0,0.14,86.0,104.09,5.14,0.34
561.0,949.17,0.07,93.0,77.09,5.72,0.34
562.0,1081.1,0.13,87.0,85.03,3.42,0.35
562.0,1145.79,0.11,89.0,70.92,3.0,0.35
562.0,996.31,0.09,91.0,40.72,4.95,0.35
563.0,842.0,0.12,88.0,93.14,6.3,0.32
563.0,730.89,0.1,90.0,80.9,7.77,0.32
564.0,1007.59,0.17,83.0,91.01,3.66,0.37
564.0,1022.0,0.06,94.0,105.68,5.06,0.37
564.0,1132.11,0.17,83.0,154.72,2.15,0.37
565.0,1085.1,0.11,89.0,43.67,3.68,0.4
5.0,725.0,0.09,91.0,66.23,7.93,0.4
566.0,1135.3,0.15,85.0,152.1,2.47,0.34
566.0,861.83,0.09,91.0,35.6,6.43,0.34
566.0,978.0,0.08,92.0,43.06,5.28,0.34
566.0,944.74,0.06,94.0,49.89,5.89,0.34
567.0,898.0,0.11,89.0,73.13,5.79,0.34
67.0,1001.93,0.09,91.0,38.38,4.89,0.34
567.0,1099.77,0.13,87.0,98.57,3.21,0.34
568.0,946.0,0.1,90.0,78.47,5.38,0.34
568.0,1177.41,0.05,95.0,49.57,3.55,0.34
569.0,825.22,0.07,93.0,48.49,7.05,0.37
569.0,1261.9,0.07,93.0,60.65,2.36,0.37
569.0,1022.97,0.05,95.0,41.16,5.18,0.37
570.0,1274.63,0.12,88.0,59.9,1.38,0.44
570.0,1048.2,0.09,91.0,62.31,4.38,0.44
570.0,997.87,0.06,94.0,66.3,5.32,0.44
571.0,967.98,0.09,91.0,56.75,5.26,0.36
571.0,894.0,0.08,92.0,40.8,6.2,0.36
572.0,616.15,0.12,88.0,67.12,8.86,0.35
57572.0,1098.06,0.11,89.0,86.46,3.54,0.35
573.0,883.51,0.1,90.0,48.97,6.07,0.37
573.0,991.43,0.17,83.0,93.49,3.85,0.37
573.0,1154.77,0.07,93.0,76.97,3.51,0.37
574.0,764.49,0.11,89.0,54.83,7.29,0.37
574.0,1056.12,0.11,89.0,60.54,4.01,0.37
575.0,982.67,0.07,93.0,34.92,5.36,0.36
575.0,1146.12,0.05,95.0,68.88,3.88,0.36
575.0,1055.0,0.11,89.0,76.22,4.02,0.36
575.0,973.16,0.08,92.0,60.57,5.34,0.36
576.0,940.12,0.09,91.0,85.18,5.57,0.4
576.0,1005.0,0.07,93.0,87.34,5.12,0.4
576.0,761.27,0.15,85.0,58.71,6.87,0.4
577.0,1017.48,0.12,88.0,87.44,4.3,0.38
577.0,951.27,0.08,92.0,93.26,5.57,0.38
577.0,1016.4,0.06,94.0,64.76,5.12,0.38
577.0,902.87,0.08,92.0,99.39,6.1,0.38
578.0,939.87,0.14,86.0,99.23,4.91,0.38
578.0,646.0,0.12,88.0,57.85,8.52,0.38
579.0,765.0,0.13,87.0,53.76,7.06,0.51
579.0,1158.69,0.09,91.0,61.55,3.17,0.51
579.0,965.27,0.15,85.0,163.55,4.47,0.51
579.0,1147.12,0.17,83.0,131.97,1.97,0.51
580.0,1179.54,0.06,94.0,84.15,3.39,0.42
580.0,767.0,0.11,89.0,160.04,7.26,0.42
2580.0,801.8,0.07,93.0,35.35,7.3,0.42
581.0,1169.93,0.11,89.0,65.43,2.73,0.48
581.0,932.5,0.07,93.0,68.53,5.9,0.48
582.0,1180.57,0.08,92.0,61.9,3.08,0.47
582.0,969.4,0.12,88.0,70.11,4.85,0.47
583.0,1010.1,0.11,89.0,20.28,4.53,0.44
583.0,955.58,0.11,89.0,33.79,5.14,0.44
584.0,1127.23,0.06,94.0,84.29,3.94,0.43
584.0,1091.71,0.08,92.0,50.25,4.05,0.43
584.0,978.8,0.14,86.0,185.42,4.46,0.43
584.0,189.0,0.11,89.0,41.92,13.75,0.43
585.0,987.9,0.12,88.0,117.05,4.64,0.46
585.0,893.17,0.15,85.0,52.33,5.32,0.45
586.0,719.0,0.09,91.0,120.99,8.0,0.43
586586.0,918.19,0.08,92.0,64.05,5.93,0.0
586.0,872.28,0.11,89.0,95.96,6.08,0.43
587.0,933.6,0.12,88.0,92.02,5.25,0.36
587.0,1006.13,0.09,91.0,73.03,4.84,0.36
5587.0,1088.72,0.07,93.0,77.31,4.22,0.36
587.0,640.1,0.11,89.0,90.8,8.68,0.36
588.0,1180.15,0.16,84.0,124.05,1.76,0.34
588.0,1163.84,0.06,94.0,59.47,3.55,0.34
588.0,1175.73,0.04,96.0,60.78,3.71,0.34
589.0,1019.09,0.07,93.0,41.48,4.97,0.33
589.0,1280.15,0.03,97.0,99.19,2.77,0.33
590.0,548.95,0.11,89.0,94.92,9.71,0.34
590.0,762.0,0.08,92.0,73.39,7.63,0.34
590.0,1066.17,0.08,92.0,108.68,4.32,0.34
591.0,1246.6,0.11,89.0,52.98,1.87,0.34
591.0,786.42,0.09,91.0,49.53,7.26,0.34
592.0,376.0,0.08,92.0,75.71,11.83,0.34
592.0,1042.42,0.09,91.0,49.99,4.45,0.34
592.0,785.41,0.14,86.0,60.16,6.7,0.34
593.0,1204.01,0.14,86.0,47.7,1.84,0.35
593.0,1212.12,0.12,88.0,58.11,2.09,0.3559
593.0,911.82,0.14,86.0,66.47,5.23,0.35
593.0,1122.86,0.07,93.0,71.68,3.85,0.35
594.0,1238.79,0.11,89.0,89.62,1.96,0.32
594.0,391.0,0.09,91.0,44.69,11.6,0.32
595.0,716.03,0.09,91.0,52.9,8.03,0.36
595.0,1126.93,0.1,90.0,40.72,3.37,0.36
595.0,695.95,0.1,90.0,46.36,8.16,0.36
595.0,1285.58,0.1,90.0,72.8,1.6,0.36
596.0,1046.71,0.04,96.0,81.28,5.06,0.36
596.0,384.64,0.1,90.0,85.42,11.62,0.36
596.0,1041.85,0.22,78.0,185.25,2.36,0.36
596.0,924.97,0.06,94.0,73.52,6.1,0.36
597.0,1266.76,0.09,91.0,66.76,1.98,0.34
597.0,949.54,0.07,93.0,58.91,5.71,0.34
597.0,948.8,0.04,96.0,96.59,6.08,0.34
597.0,970.0,0.14,86.0,164.42,4.56,0.34
598.0,1105.17,0.1,90.0,56.38,3.61,0.33
598.0,875.0,0.07,93.0,75.95,6.52,0.33
598.0,1212.25,0.07,93.0,74.55,2.89,0.33
599.0,883.4,0.14,86.0,53.46,5.57,0.35
99.0,982.0,0.11,89.0,55.71,4.84,0.36
599.0,580.3,0.05,95.0,38.84,9.84,0.36
600.0,1116.58,0.05,95.0,137.0,4.19,0.37
600.0,755.92,0.1,90.0,74.03,7.49,0.37
601.0,638.0,0.18,82.0,150.02,8.0,0.41
601.0,1037.01,0.05,95.0,77.18,5.03,0.41
601.0,791.14,0.11,89.0,59.0,6.99,0.41
601.0,1135.31,0.22,78.0,146.55,1.16,0.41
601.0,1174.15,0.06,94.0,64.15,3.45,0.41
602.0,746.0,0.14,86.0,144.79,7.16,0.36
2.0,1039.01,0.1,90.0,71.69,4.34,0.36
602.0,734.09,0.09,91.0,89.38,7.83,0.36
603.0,840.14,0.08,92.0,65.84,6.78,0.34
603.0,1163.82,0.11,89.0,90.46,2.8,0.34
603.0,1211.2,0.08,92.0,94.08,2.75,0.34
604.0,752.81,0.06,94.0,72.22,7.93,0.36
604.0,1166.04,0.03,97.0,44.02,3.95,0.36
604.0,1128.72,0.13,87.0,203.09,2.88,0.36
605.0,1156.12,0.09,91.0,65.46,3.2,0.34
60605.0,1151.79,0.18,82.0,80.6,1.73,0.34
606.0,918.08,0.06,94.0,46.96,6.17,0.33
6606.0,979.81,0.07,93.0,44.83,5.39,0.33
606.0,562.0,0.08,92.0,98.33,9.8,0.33
607.0,1088.36,0.14,86.0,111.22,3.18,0.41
