episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,executionTime
306,62.0,0.03,97.0,89.86,0.12
307,96.0,0.01,99.0,18.51,0.1
308,68.0,0.01,99.0,37.34,1.2
309,72.0,0.01,99.0,44.27,0.1
310,76.0,0.01,99.0,81.49,0.11
311,66.0,0.02,98.0,32.51,0.11
312,82.0,0.0,100.0,63.15,0.11
313,50.0,0.01,99.0,49.68,0.1
314,76.0,0.03,97.0,75.49,0.11
315,64.0,0.04,96.0,56.82,0.1
316,50.0,0.03,97.0,68.37,0.11
317,58.0,0.02,98.0,114.32,0.11
318,74.0,0.0,100.0,66.72,0.11
319,40.0,0.01,99.0,22.57,0.11
320,90.0,0.0,100.0,50.44,0.1
321,82.0,0.0,100.0,36.1,0.11
322,64.0,0.03,97.0,61.62,0.11
323,76.0,0.0,100.0,48.9,0.12
324,82.0,0.0,100.0,42.08,0.11
325,62.0,0.02,98.0,67.52,0.11
326,84.0,0.01,99.0,48.4,0.11
327,78.0,0.0,100.0,48.41,0.11
328,86.0,0.0,100.0,57.23,1.17
329,58.0,0.01,99.0,57.1,0.11
330,70.0,0.01,99.0,47.97,0.11
331,60.0,0.0,100.0,51.67,0.11
332,82.0,0.01,99.0,18.32,0.1
333,64.0,0.01,99.0,56.82,0.11
334,74.0,0.01,99.0,59.1,0.1
335,84.0,0.01,99.0,74.37,0.1
336,72.0,0.01,99.0,77.67,0.11
337,66.0,0.01,99.0,62.65,0.11
338,84.0,0.0,100.0,45.81,0.11
339,76.0,0.01,99.0,55.53,0.11
340,62.0,0.03,97.0,72.1,0.11
341,88.0,0.01,99.0,27.11,0.11
342,92.0,0.01,99.0,37.28,0.11
343,70.0,0.03,97.0,87.33,0.11
344,60.0,0.01,99.0,65.94,0.1
345,74.0,0.03,97.0,89.24,0.11
346,74.0,0.02,98.0,46.23,0.11
347,62.0,0.01,99.0,76.8,0.12
348,52.0,0.01,99.0,49.15,0.1
349,88.0,0.0,100.0,57.1,1.14
350,68.0,0.01,99.0,53.67,0.11
351,68.0,0.02,98.0,116.23,0.11
352,62.0,0.01,99.0,80.92,0.11
353,72.0,0.03,97.0,88.67,0.1
354,88.0,0.02,98.0,79.58,0.11
355,84.0,0.03,97.0,72.93,0.1
356,58.0,0.02,98.0,36.81,0.1
357,74.0,0.02,98.0,66.66,0.11
358,86.0,0.01,99.0,50.01,0.11
359,80.0,0.02,98.0,49.59,0.11
360,86.0,0.01,99.0,45.77,0.1
361,82.0,0.0,100.0,96.06,0.11
362,74.0,0.02,98.0,66.61,0.1
363,86.0,0.01,99.0,53.01,0.11
364,78.0,0.02,98.0,72.8,0.11
365,70.0,0.01,99.0,77.31,0.1
366,80.0,0.02,98.0,20.61,0.11
367,64.0,0.01,99.0,69.68,0.11
368,68.0,0.02,98.0,67.55,0.11
369,80.0,0.01,99.0,49.76,1.19
370,50.0,0.04,96.0,64.33,0.12
371,62.0,0.02,98.0,48.32,0.11
372,70.0,0.02,98.0,56.07,0.13
373,80.0,0.03,97.0,41.44,0.11
374,72.0,0.03,97.0,66.59,0.12
375,74.0,0.01,99.0,78.44,0.11
376,98.0,0.0,100.0,58.16,0.12
377,56.0,0.02,98.0,102.79,0.12
378,72.0,0.0,100.0,73.53,0.12
379,78.0,0.03,97.0,60.57,0.12
380,78.0,0.02,98.0,88.52,0.13
381,84.0,0.02,98.0,118.14,0.12
382,74.0,0.0,100.0,66.72,0.12
383,78.0,0.03,97.0,50.03,0.13
384,80.0,0.0,100.0,42.34,0.11
385,54.0,0.02,98.0,38.51,0.12
386,52.0,0.04,96.0,35.13,0.12
387,56.0,0.05,95.0,67.8,0.11
388,84.0,0.01,99.0,67.44,0.13
389,72.0,0.01,99.0,35.28,0.12
390,66.0,0.05,95.0,69.48,1.28
391,68.0,0.02,98.0,70.01,0.14
392,62.0,0.02,98.0,63.7,0.13
393,68.0,0.02,98.0,30.54,0.11
394,64.0,0.0,100.0,66.91,0.12
395,78.0,0.01,99.0,31.8,0.14
396,84.0,0.01,99.0,59.34,0.12
397,72.0,0.03,97.0,78.99,0.12
398,70.0,0.0,100.0,88.17,0.12
399,92.0,0.02,98.0,83.07,0.15
400,76.0,0.02,98.0,109.18,0.12
401,78.0,0.01,99.0,38.58,0.14
402,68.0,0.0,100.0,75.58,0.13
403,80.0,0.03,97.0,66.33,0.11
404,64.0,0.01,99.0,36.49,0.12
405,46.0,0.03,97.0,73.78,0.12
406,68.0,0.01,99.0,38.24,0.13
407,66.0,0.03,97.0,27.88,0.12
408,74.0,0.01,99.0,85.14,0.11
409,80.0,0.02,98.0,79.59,0.12
