episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
1062,62.0,0.01,99.0,25.92,2.0,0.12
1063,100.0,0.0,100.0,32.91,4.0,0.12
1064,82.0,0.01,99.0,33.38,2.0,0.12
1065,84.0,0.01,99.0,18.36,2.0,0.13
1066,100.0,0.0,100.0,22.49,8.0,0.12
1067,78.0,0.0,100.0,19.61,4.0,0.12
1068,100.0,0.0,100.0,30.74,16.0,0.13
1069,66.0,0.0,100.0,21.75,4.0,0.12
1070,100.0,0.0,100.0,35.92,8.0,0.12
1071,72.0,0.03,97.0,18.34,2.0,0.12
1072,100.0,0.0,100.0,27.26,8.0,0.13
1073,80.0,0.01,99.0,26.49,2.0,0.13
1074,100.0,0.0,100.0,7.72,4.0,0.12
1075,100.0,0.0,100.0,13.1,8.0,0.12
1076,100.0,0.0,100.0,22.43,8.0,0.12
1077,100.0,0.0,100.0,33.44,8.0,0.12
1078,56.0,0.05,95.0,30.88,2.0,0.12
1079,62.0,0.0,100.0,12.05,4.0,0.12
1080,54.0,0.02,98.0,43.35,2.0,0.14
1081,80.0,0.01,99.0,28.34,2.0,0.12
1082,100.0,0.0,100.0,14.03,16.0,0.12
1083,4.0,0.38,62.0,44.65,1.0,0.11
1084,-4.0,0.34,66.0,17.6,1.0,0.11
1085,100.0,0.0,100.0,37.32,8.0,0.12
1086,14.0,0.3,70.0,56.06,1.0,0.11
1087,30.0,0.29,71.0,85.0,6.28,0.11
1088,100.0,0.0,100.0,24.67,8.0,0.12
1089,100.0,0.0,100.0,38.24,16.0,0.12
1090,56.0,0.07,93.0,47.35,2.19,0.11
1091,86.0,0.0,100.0,22.32,3.94,0.13
1092,96.0,0.02,98.0,34.43,7.93,0.12
1093,66.0,0.03,97.0,38.2,2.0,0.13
1094,18.0,0.3,70.0,31.96,1.5,0.12
1095,76.0,0.02,98.0,56.63,2.98,0.12
1096,50.0,0.17,83.0,24.21,5.47,0.11
1097,100.0,0.0,100.0,36.5,13.65,0.12
1098,98.0,0.0,100.0,33.78,13.6,0.12
1099,82.0,0.07,93.0,58.03,7.17,0.13
1100,94.0,0.02,98.0,40.22,15.54,0.12
1101,72.0,0.04,96.0,41.97,2.0,0.12
1102,98.0,0.0,100.0,34.48,7.76,0.12
1103,18.0,0.28,72.0,72.27,1.1,0.12
1104,100.0,0.0,100.0,36.47,4.0,0.12
1105,100.0,0.0,100.0,39.44,16.0,0.13
1106,92.0,0.03,97.0,20.12,3.91,0.13
1107,74.0,0.01,99.0,21.8,3.13,0.13
1108,72.0,0.01,99.0,16.86,3.91,0.12
1109,82.0,0.0,100.0,43.89,4.2,0.12
1110,100.0,0.0,100.0,34.05,8.0,0.12
1111,-6.0,0.35,65.0,39.35,1.09,0.11
1112,96.0,0.02,98.0,12.49,16.0,0.12
1113,56.0,0.04,96.0,37.37,2.12,0.12
1114,62.0,0.02,98.0,10.16,2.0,0.13
1115,100.0,0.0,100.0,28.34,15.85,0.12
1116,76.0,0.04,96.0,21.5,2.0,0.12
1117,2.0,0.38,62.0,35.86,1.23,0.11
1118,18.0,0.28,72.0,33.51,1.49,0.12
1119,100.0,0.0,100.0,20.14,4.72,0.12
1120,68.0,0.03,97.0,26.58,2.14,0.12
1121,26.0,0.23,77.0,29.34,1.09,0.12
1122,100.0,0.0,100.0,23.31,14.88,0.12
1123,94.0,0.03,97.0,12.49,7.64,0.12
1124,84.0,0.02,98.0,39.93,2.43,0.12
1125,100.0,0.0,100.0,34.56,4.12,0.12
1126,100.0,0.0,100.0,38.06,7.76,0.12
1127,74.0,0.01,99.0,33.51,2.04,0.12
1128,68.0,0.03,97.0,61.18,3.73,0.13
1129,94.0,0.01,99.0,44.65,7.09,0.15
1130,36.0,0.25,75.0,29.96,4.0,0.13
1131,78.0,0.01,99.0,36.1,3.27,0.14
1132,92.0,0.0,100.0,9.38,7.4,0.13
1133,6.0,0.34,66.0,36.31,1.18,0.12
1134,20.0,0.29,71.0,52.98,3.07,0.13
1135,78.0,0.02,98.0,31.59,5.7,0.14
1136,92.0,0.01,99.0,48.84,6.48,0.14
1137,100.0,0.0,100.0,41.72,6.8,0.14
1138,98.0,0.01,99.0,28.9,4.0,0.14
1139,78.0,0.01,99.0,38.45,4.97,0.13
1140,18.0,0.24,76.0,25.46,1.0,0.11
1141,74.0,0.0,100.0,44.94,5.23,0.12
1142,80.0,0.0,100.0,23.22,4.12,0.12
1143,86.0,0.0,100.0,64.84,5.81,0.13
1144,54.0,0.1,90.0,61.58,1.7,0.12
1145,52.0,0.14,86.0,52.79,6.24,0.12
1146,100.0,0.0,100.0,25.9,16.0,0.12
1147,60.0,0.19,81.0,66.4,13.96,0.12
1148,96.0,0.0,100.0,38.15,14.88,0.12
1149,96.0,0.0,100.0,19.43,15.02,0.12
1150,32.0,0.2,80.0,33.65,2.12,0.12
1151,8.0,0.31,69.0,32.51,1.0,0.11
1152,62.0,0.07,93.0,35.22,2.04,0.12
1153,96.0,0.0,100.0,14.41,7.58,0.13
1154,18.0,0.32,68.0,23.13,1.07,0.11
1155,6.0,0.34,66.0,17.83,1.23,0.11
1156,82.0,0.0,100.0,44.84,4.48,0.12
1157,100.0,0.0,100.0,29.19,8.0,0.13
1158,80.0,0.0,100.0,19.05,4.04,0.13
1159,100.0,0.0,100.0,58.87,15.97,0.12
1160,64.0,0.0,100.0,15.82,2.12,0.12
1161,10.0,0.39,61.0,48.26,2.48,0.11
1162,72.0,0.0,100.0,21.99,3.25,0.13
1163,100.0,0.0,100.0,40.61,8.0,0.12
1164,22.0,0.3,70.0,37.77,1.21,0.11
1165,98.0,0.01,99.0,26.07,7.09,0.12
1166,100.0,0.0,100.0,37.66,7.64,0.13
1167,100.0,0.0,100.0,59.72,4.0,0.12
1168,100.0,0.0,100.0,28.68,8.48,0.13
1169,100.0,0.0,100.0,51.91,15.76,0.12
1170,100.0,0.0,100.0,39.84,8.0,0.13
1171,98.0,0.0,100.0,26.92,7.86,0.12
1172,96.0,0.01,99.0,30.9,7.82,0.12
1173,78.0,0.01,99.0,35.83,3.97,0.13
1174,100.0,0.0,100.0,10.34,8.0,0.12
1175,12.0,0.35,65.0,38.94,1.05,0.11
1176,8.0,0.4,60.0,63.8,1.0,0.11
1177,0.0,0.31,69.0,74.35,1.0,0.12
1178,16.0,0.34,66.0,55.47,1.23,0.12
1179,80.0,0.0,100.0,20.36,4.0,0.12
1180,100.0,0.0,100.0,29.13,16.0,0.12
1181,100.0,0.0,100.0,37.25,8.0,0.13
1182,68.0,0.05,95.0,44.39,2.15,0.12
1183,100.0,0.0,100.0,2.35,16.0,0.13
1184,100.0,0.0,100.0,17.76,8.0,0.12
1185,52.0,0.04,96.0,17.24,2.0,0.12
1186,100.0,0.0,100.0,27.87,15.9,0.12
1187,100.0,0.0,100.0,29.21,8.0,0.12
1188,100.0,0.0,100.0,24.14,16.0,0.13
1189,10.0,0.33,67.0,35.47,1.0,0.11
1190,50.0,0.04,96.0,24.79,2.02,0.12
1191,72.0,0.0,100.0,16.95,4.0,0.12
1192,100.0,0.0,100.0,24.81,8.0,0.12
1193,20.0,0.29,71.0,52.04,1.0,0.11
1194,100.0,0.0,100.0,15.96,7.96,0.12
1195,8.0,0.36,64.0,54.89,1.0,0.11
1196,-2.0,0.41,59.0,23.08,1.0,0.12
1197,74.0,0.0,100.0,9.29,4.04,0.12
1198,100.0,0.0,100.0,14.68,7.8,0.12
1199,58.0,0.05,95.0,28.52,1.98,0.12
1200,100.0,0.0,100.0,50.58,16.0,0.12
1201,100.0,0.0,100.0,53.9,16.0,0.12
1202,78.0,0.0,100.0,35.94,4.0,0.12
1203,66.0,0.03,97.0,11.37,2.21,0.12
1204,16.0,0.37,63.0,52.52,1.03,0.11
1205,100.0,0.0,100.0,21.72,8.0,0.12
1206,100.0,0.0,100.0,25.32,7.94,0.12
1207,80.0,0.0,100.0,15.64,3.98,0.12
1208,98.0,0.0,100.0,42.09,7.97,0.13
1209,82.0,0.0,100.0,25.94,4.0,0.12
1210,8.0,0.32,68.0,25.44,1.0,0.11
1211,72.0,0.0,100.0,24.79,4.0,0.12
1212,64.0,0.02,98.0,37.32,2.0,0.13
1213,100.0,0.0,100.0,19.52,4.0,0.12
1214,100.0,0.0,100.0,33.68,16.0,0.12
1215,100.0,0.0,100.0,23.75,4.0,0.12
1216,6.0,0.31,69.0,42.36,1.0,0.11
1217,70.0,0.02,98.0,33.0,2.0,0.13
1218,70.0,0.0,100.0,14.7,4.0,0.13
1219,26.0,0.22,78.0,15.67,1.0,0.12
1220,14.0,0.35,65.0,54.39,1.23,0.11
1221,100.0,0.0,100.0,22.17,16.0,0.13
1222,100.0,0.0,100.0,15.92,8.04,0.12
1223,100.0,0.0,100.0,24.73,16.0,0.12
1224,100.0,0.0,100.0,28.87,8.0,0.12
1225,24.0,0.2,80.0,32.77,1.0,0.12
1226,72.0,0.03,97.0,14.35,2.0,0.12
1227,100.0,0.0,100.0,41.85,8.0,0.13
1228,16.0,0.36,64.0,47.25,1.02,0.11
1229,44.0,0.01,99.0,30.03,2.0,0.12
1230,100.0,0.0,100.0,11.41,16.0,0.12
1231,58.0,0.01,99.0,9.97,4.0,0.13
1232,100.0,0.0,100.0,35.94,8.0,0.12
1233,100.0,0.0,100.0,19.09,8.0,0.12
1234,60.0,0.0,100.0,20.77,2.0,0.12
1235,100.0,0.0,100.0,37.53,16.0,0.12
1236,100.0,0.0,100.0,24.16,8.0,0.12
1237,100.0,0.0,100.0,15.83,16.0,0.13
1238,64.0,0.01,99.0,10.0,2.0,0.12
1239,-8.0,0.39,61.0,30.4,1.0,0.11
1240,8.0,0.36,64.0,62.28,1.0,0.11
1241,72.0,0.03,97.0,19.59,2.0,0.13
1242,100.0,0.0,100.0,33.35,8.0,0.13
1243,2.0,0.37,63.0,13.54,1.0,0.11
1244,100.0,0.0,100.0,21.76,8.0,0.12
1245,100.0,0.0,100.0,29.65,8.0,0.12
1246,82.0,0.01,99.0,45.2,2.0,0.12
1247,100.0,0.0,100.0,26.07,8.0,0.13
1248,78.0,0.0,100.0,19.18,4.0,0.12
1249,78.0,0.01,99.0,25.76,2.0,0.12
1250,-10.0,0.4,60.0,64.3,1.0,0.11
1251,100.0,0.0,100.0,39.74,4.12,0.12
1252,14.0,0.33,67.0,56.39,1.0,0.12
1253,64.0,0.03,97.0,24.62,2.0,0.12
1254,72.0,0.0,100.0,16.8,4.0,0.12
1255,100.0,0.0,100.0,27.92,4.0,0.12
1256,82.0,0.01,99.0,18.87,2.0,0.12
1257,70.0,0.0,100.0,20.59,4.0,0.13
1258,70.0,0.0,100.0,33.04,2.0,0.12
1259,100.0,0.0,100.0,35.97,8.0,0.12
1260,28.0,0.26,74.0,32.03,1.0,0.11
1261,80.0,0.0,100.0,26.26,4.0,0.12
1262,0.0,0.38,62.0,31.11,1.0,0.11
1263,100.0,0.0,100.0,37.92,8.0,0.12
1264,14.0,0.3,70.0,38.64,1.0,0.11
1265,100.0,0.0,100.0,32.69,16.0,0.13
1266,0.0,0.34,66.0,38.19,1.0,0.11
1267,68.0,0.02,98.0,30.95,2.0,0.13
1268,100.0,0.0,100.0,22.18,16.0,0.12
1269,12.0,0.31,69.0,28.16,1.01,0.11
1270,70.0,0.0,100.0,24.58,4.0,0.12
1271,100.0,0.0,100.0,35.45,4.0,0.12
1272,64.0,0.02,98.0,45.13,2.14,0.13
1273,84.0,0.07,93.0,29.74,2.0,0.12
1274,100.0,0.0,100.0,22.4,8.0,0.12
1275,100.0,0.0,100.0,28.96,8.0,0.12
1276,82.0,0.0,100.0,15.07,4.0,0.13
1277,100.0,0.0,100.0,29.33,8.0,0.14
1278,64.0,0.03,97.0,23.14,2.0,0.12
1279,100.0,0.0,100.0,23.54,4.0,0.12
1280,62.0,0.02,98.0,20.16,2.0,0.13
1281,76.0,0.02,98.0,20.52,2.14,0.12
1282,76.0,0.0,100.0,18.07,4.0,0.12
1283,66.0,0.02,98.0,23.48,2.0,0.12
1284,100.0,0.0,100.0,17.61,16.0,0.12
1285,8.0,0.41,59.0,27.82,1.0,0.11
1286,64.0,0.03,97.0,17.94,2.0,0.12
1287,58.0,0.02,98.0,20.75,2.0,0.13
1288,100.0,0.0,100.0,40.08,16.0,0.12
1289,70.0,0.03,97.0,25.76,2.02,0.12
1290,100.0,0.0,100.0,13.84,16.0,0.12
1291,100.0,0.0,100.0,35.56,16.0,0.12
1292,66.0,0.04,96.0,22.18,2.0,0.12
1293,74.0,0.0,100.0,17.95,4.0,0.13
1294,100.0,0.0,100.0,28.24,4.0,0.13
1295,58.0,0.03,97.0,10.87,2.0,0.13
1296,100.0,0.0,100.0,26.62,16.0,0.13
1297,100.0,0.0,100.0,6.02,4.0,0.13
1298,54.0,0.05,95.0,22.27,2.0,0.12
1299,100.0,0.0,100.0,23.68,16.0,0.13
1300,100.0,0.0,100.0,18.34,8.0,0.12
1301,100.0,0.0,100.0,28.07,8.0,0.12
1302,74.0,0.03,97.0,41.59,2.0,0.13
1303,72.0,0.0,100.0,19.04,4.0,0.13
1304,-6.0,0.41,59.0,79.17,1.0,0.11
1305,100.0,0.0,100.0,53.17,4.0,0.13
1306,100.0,0.0,100.0,15.97,16.0,0.12
1307,100.0,0.0,100.0,46.69,16.0,0.13
1308,72.0,0.02,98.0,22.77,2.0,0.12
1309,12.0,0.39,61.0,26.07,1.0,0.1
1310,100.0,0.0,100.0,20.38,8.0,0.13
1311,100.0,0.0,100.0,10.43,8.0,0.12
1312,100.0,0.0,100.0,18.51,8.0,0.12
1313,100.0,0.0,100.0,27.06,8.0,0.12
1314,100.0,0.0,100.0,35.34,8.0,0.13
1315,4.0,0.32,68.0,33.46,1.0,0.11
1316,100.0,0.0,100.0,35.28,8.0,0.12
1317,100.0,0.0,100.0,19.57,16.0,0.12
1318,100.0,0.0,100.0,38.2,16.0,0.13
1319,80.0,0.0,100.0,48.34,4.0,0.12
1320,100.0,0.0,100.0,31.9,4.0,0.12
1321,60.0,0.06,94.0,51.61,2.0,0.12
1322,100.0,0.0,100.0,38.01,16.0,0.13
1323,100.0,0.0,100.0,23.25,8.0,0.12
1324,78.0,0.0,100.0,13.92,4.0,0.12
1325,8.0,0.35,65.0,6.82,1.0,0.12
1326,68.0,0.01,99.0,9.53,2.0,0.12
1327,14.0,0.34,66.0,27.02,1.0,0.11
1328,76.0,0.03,97.0,37.01,2.0,0.12
1329,100.0,0.0,100.0,25.34,16.0,0.13
1330,62.0,0.05,95.0,26.52,2.0,0.12
1331,12.0,0.24,76.0,29.51,1.0,0.12
1332,30.0,0.3,70.0,35.82,1.08,0.12
1333,54.0,0.2,80.0,54.8,12.39,0.12
1334,52.0,0.05,95.0,27.62,3.18,0.12
1335,94.0,0.02,98.0,45.22,15.54,0.12
1336,76.0,0.02,98.0,24.5,2.69,0.12
1337,100.0,0.0,100.0,29.91,4.08,0.13
1338,10.0,0.29,71.0,26.35,1.08,0.11
1339,100.0,0.0,100.0,51.87,7.98,0.12
1340,100.0,0.0,100.0,39.63,4.0,0.12
1341,100.0,0.0,100.0,15.41,3.98,0.13
1342,100.0,0.0,100.0,28.2,15.76,0.12
1343,100.0,0.0,100.0,17.87,15.88,0.12
1344,70.0,0.03,97.0,8.46,2.0,0.13
1345,70.0,0.03,97.0,40.25,2.06,0.12
1346,100.0,0.0,100.0,18.27,8.0,0.13
1347,100.0,0.0,100.0,38.01,15.76,0.12
1348,2.0,0.37,63.0,28.61,1.63,0.12
1349,10.0,0.25,75.0,38.36,1.0,0.11
1350,100.0,0.0,100.0,29.68,8.0,0.13
1351,98.0,0.01,99.0,32.89,7.94,0.12
1352,2.0,0.32,68.0,55.55,1.01,0.11
1353,98.0,0.01,99.0,16.41,8.08,0.12
1354,98.0,0.01,99.0,41.59,8.0,0.12
1355,2.0,0.37,63.0,70.75,1.02,0.11
1356,100.0,0.0,100.0,29.11,15.86,0.13
1357,2.0,0.4,60.0,41.6,1.0,0.11
1358,72.0,0.01,99.0,23.41,2.12,0.13
1359,54.0,0.04,96.0,45.82,2.0,0.12
1360,28.0,0.2,80.0,41.47,1.01,0.12
1361,100.0,0.0,100.0,35.3,15.84,0.12
1362,28.0,0.24,76.0,9.77,1.09,0.11
1363,100.0,0.0,100.0,30.8,15.16,0.13
1364,58.0,0.03,97.0,25.05,2.0,0.12
1365,24.0,0.29,71.0,36.57,2.06,0.11
1366,66.0,0.03,97.0,43.89,2.0,0.12
1367,100.0,0.0,100.0,33.95,15.44,0.12
1368,6.0,0.29,71.0,25.83,1.17,0.12
1369,28.0,0.25,75.0,34.2,1.13,0.11
1370,56.0,0.18,82.0,26.58,4.67,0.12
1371,88.0,0.0,100.0,50.05,11.1,0.13
1372,100.0,0.0,100.0,36.43,8.0,0.12
1373,100.0,0.0,100.0,25.08,16.0,0.12
1374,100.0,0.0,100.0,64.58,16.0,0.12
1375,10.0,0.38,62.0,58.12,1.44,0.11
1376,94.0,0.0,100.0,49.67,14.32,0.12
1377,96.0,0.0,100.0,14.72,15.04,0.12
1378,74.0,0.0,100.0,43.19,4.0,0.12
1379,100.0,0.0,100.0,33.19,4.0,0.12
1380,54.0,0.01,99.0,30.75,2.1,0.12
1381,10.0,0.38,62.0,78.51,3.42,0.11
1382,20.0,0.29,71.0,46.17,1.13,0.11
1383,36.0,0.28,72.0,59.31,4.12,0.11
1384,14.0,0.34,66.0,41.2,1.18,0.12
1385,100.0,0.0,100.0,35.23,13.84,0.12
1386,84.0,0.01,99.0,25.84,5.94,0.12
1387,90.0,0.01,99.0,137.05,4.0,0.13
1388,100.0,0.0,100.0,57.06,8.0,0.12
1389,100.0,0.0,100.0,30.92,14.32,0.13
1390,92.0,0.04,96.0,20.2,7.57,0.12
1391,24.0,0.24,76.0,41.49,1.28,0.12
1392,6.0,0.28,72.0,36.34,1.26,0.11
1393,100.0,0.0,100.0,34.76,11.56,0.12
1394,70.0,0.1,90.0,50.57,6.68,0.12
1395,48.0,0.17,83.0,45.06,3.95,0.12
1396,62.0,0.05,95.0,54.32,2.0,0.13
1397,68.0,0.09,91.0,41.64,5.46,0.12
1398,30.0,0.27,73.0,22.85,1.4,0.12
1399,90.0,0.02,98.0,55.04,4.99,0.12
1400,100.0,0.0,100.0,43.05,12.32,0.12
1401,90.0,0.0,100.0,43.01,10.84,0.12
1402,54.0,0.16,84.0,64.52,2.5,0.12
1403,56.0,0.09,91.0,36.77,3.24,0.12
1404,76.0,0.01,99.0,50.13,5.54,0.12
1405,82.0,0.0,100.0,23.89,5.04,0.12
1406,54.0,0.19,81.0,73.77,6.19,0.12
1407,74.0,0.02,98.0,35.45,7.0,0.13
1408,74.0,0.11,89.0,42.67,12.12,0.12
1409,26.0,0.22,78.0,29.41,1.81,0.11
1410,84.0,0.0,100.0,64.77,5.88,0.12
1411,68.0,0.11,89.0,38.33,12.43,0.12
1412,72.0,0.0,100.0,30.73,4.56,0.12
1413,18.0,0.26,74.0,32.43,1.0,0.12
1414,88.0,0.02,98.0,25.63,7.14,0.12
1415,100.0,0.0,100.0,48.92,15.44,0.12
1416,94.0,0.0,100.0,51.5,15.16,0.12
1417,20.0,0.29,71.0,38.15,1.25,0.12
1418,68.0,0.04,96.0,31.23,2.1,0.12
1419,100.0,0.0,100.0,31.29,4.6,0.15
1420,100.0,0.0,100.0,25.02,8.0,0.12
1421,18.0,0.32,68.0,49.48,1.0,0.11
1422,70.0,0.02,98.0,40.96,2.81,0.13
1423,52.0,0.06,94.0,39.61,1.96,0.12
1424,80.0,0.0,100.0,25.81,4.28,0.12
1425,10.0,0.34,66.0,42.02,2.36,0.11
1426,100.0,0.0,100.0,18.08,4.04,0.12
1427,98.0,0.0,100.0,15.81,7.94,0.12
1428,100.0,0.0,100.0,29.36,7.82,0.13
1429,14.0,0.31,69.0,18.45,1.01,0.11
1430,100.0,0.0,100.0,33.4,15.76,0.12
1431,100.0,0.0,100.0,36.82,15.84,0.12
1432,100.0,0.0,100.0,13.01,16.0,0.13
1433,100.0,0.0,100.0,30.89,8.29,0.12
1434,94.0,0.03,97.0,9.26,7.93,0.12
1435,56.0,0.02,98.0,14.01,2.0,0.12
1436,10.0,0.31,69.0,34.87,1.0,0.12
1437,100.0,0.0,100.0,31.38,4.0,0.13
1438,0.0,0.37,63.0,21.06,1.05,0.11
1439,100.0,0.0,100.0,2.6,16.0,0.12
1440,100.0,0.0,100.0,18.26,7.96,0.12
1441,82.0,0.0,100.0,14.83,4.0,0.12
1442,72.0,0.05,95.0,27.62,2.02,0.12
1443,38.0,0.23,77.0,24.44,1.0,0.12
1444,2.0,0.41,59.0,65.96,1.25,0.11
1445,70.0,0.03,97.0,38.43,2.0,0.13
1446,-4.0,0.35,65.0,19.49,1.22,0.11
1447,100.0,0.0,100.0,23.51,4.0,0.13
1448,100.0,0.0,100.0,11.69,8.0,0.13
1449,76.0,0.02,98.0,21.09,2.04,0.12
1450,72.0,0.02,98.0,20.23,2.0,0.12
1451,82.0,0.0,100.0,24.3,2.0,0.12
1452,62.0,0.04,96.0,35.7,2.0,0.13
1453,100.0,0.0,100.0,46.46,16.0,0.13
1454,98.0,0.01,99.0,20.81,8.0,0.12
1455,100.0,0.0,100.0,26.3,16.0,0.13
1456,100.0,0.0,100.0,20.15,16.0,0.12
1457,100.0,0.0,100.0,22.65,8.0,0.13
1458,64.0,0.02,98.0,27.53,2.0,0.12
1459,68.0,0.0,100.0,17.79,4.0,0.12
1460,76.0,0.04,96.0,25.73,2.0,0.12
1461,82.0,0.0,100.0,10.38,4.04,0.13
1462,6.0,0.35,65.0,70.91,1.23,0.12
1463,10.0,0.32,68.0,30.84,1.04,0.11
1464,100.0,0.0,100.0,32.6,8.0,0.13
1465,16.0,0.29,71.0,45.02,1.0,0.11
1466,100.0,0.0,100.0,22.16,4.0,0.12
1467,100.0,0.0,100.0,39.52,16.0,0.13
1468,2.0,0.41,59.0,59.83,1.0,0.11
1469,64.0,0.04,96.0,13.39,2.02,0.13
1470,100.0,0.0,100.0,30.56,8.0,0.13
1471,18.0,0.28,72.0,31.23,1.21,0.11
1472,100.0,0.0,100.0,54.1,7.94,0.13
1473,78.0,0.0,100.0,17.66,4.0,0.13
1474,100.0,0.0,100.0,14.07,4.0,0.12
1475,20.0,0.27,73.0,42.23,1.0,0.12
1476,100.0,0.0,100.0,36.34,4.04,0.12
1477,100.0,0.0,100.0,41.51,7.88,0.12
1478,98.0,0.01,99.0,12.89,16.0,0.12
1479,82.0,0.01,99.0,19.89,2.0,0.12
1480,100.0,0.0,100.0,32.2,4.0,0.12
1481,-8.0,0.42,58.0,22.14,1.02,0.11
1482,100.0,0.0,100.0,30.27,16.0,0.12
1483,24.0,0.25,75.0,17.76,1.0,0.12
1484,76.0,0.01,99.0,30.11,2.0,0.12
1485,100.0,0.0,100.0,29.26,8.0,0.12
1486,50.0,0.06,94.0,24.16,2.0,0.12
1487,100.0,0.0,100.0,32.19,4.0,0.12
1488,14.0,0.37,63.0,40.79,1.11,0.11
1489,8.0,0.35,65.0,44.8,1.0,0.11
1490,100.0,0.0,100.0,12.45,8.0,0.13
1491,100.0,0.0,100.0,16.91,8.0,0.12
1492,6.0,0.4,60.0,21.35,1.0,0.11
1493,100.0,0.0,100.0,26.32,16.0,0.12
1494,100.0,0.0,100.0,15.39,4.0,0.12
1495,64.0,0.04,96.0,30.63,2.0,0.12
1496,76.0,0.0,100.0,29.92,4.0,0.12
1497,100.0,0.0,100.0,33.8,8.0,0.13
1498,100.0,0.0,100.0,25.71,8.0,0.12
1499,-18.0,0.44,56.0,21.61,1.02,0.11
1500,100.0,0.0,100.0,26.44,16.0,0.12
1501,2.0,0.37,63.0,44.4,1.0,0.11
1502,66.0,0.03,97.0,34.61,2.0,0.12
1503,50.0,0.04,96.0,24.03,2.0,0.12
1504,100.0,0.0,100.0,26.68,16.0,0.12
1505,72.0,0.0,100.0,31.41,4.0,0.12
1506,100.0,0.0,100.0,36.67,8.0,0.12
1507,100.0,0.0,100.0,32.35,8.0,0.13
1508,100.0,0.0,100.0,20.01,16.0,0.13
1509,100.0,0.0,100.0,17.67,8.0,0.12
1510,100.0,0.0,100.0,23.31,16.0,0.12
1511,72.0,0.03,97.0,21.91,2.0,0.12
1512,74.0,0.0,100.0,11.66,4.0,0.13
1513,100.0,0.0,100.0,33.09,16.0,0.13
1514,78.0,0.02,98.0,26.56,2.0,0.12
1515,100.0,0.0,100.0,28.0,16.0,0.12
1516,100.0,0.0,100.0,30.53,8.0,0.13
1517,100.0,0.0,100.0,24.59,16.0,0.12
1518,8.0,0.36,64.0,60.17,1.0,0.11
1519,100.0,0.0,100.0,12.06,16.0,0.12
1520,100.0,0.0,100.0,14.52,16.0,0.13
1521,56.0,0.01,99.0,28.01,2.0,0.12
1522,0.0,0.39,61.0,37.89,1.0,0.11
1523,80.0,0.04,96.0,18.27,2.0,0.13
1524,100.0,0.0,100.0,15.03,16.0,0.12
1525,72.0,0.03,97.0,34.3,2.0,0.12
1526,100.0,0.0,100.0,29.11,16.0,0.12
1527,100.0,0.0,100.0,8.53,16.0,0.13
1528,100.0,0.0,100.0,25.16,16.0,0.12
1529,62.0,0.06,94.0,31.06,2.0,0.12
1530,24.0,0.28,72.0,42.99,1.0,0.11
1531,64.0,0.01,99.0,36.81,2.0,0.12
1532,100.0,0.0,100.0,28.32,4.0,0.13
1533,100.0,0.0,100.0,24.45,8.0,0.12
1534,76.0,0.0,100.0,25.91,4.0,0.12
1535,72.0,0.0,100.0,63.79,4.0,0.12
1536,80.0,0.0,100.0,39.31,4.0,0.13
1537,100.0,0.0,100.0,12.46,8.0,0.12
1538,100.0,0.0,100.0,19.75,8.0,0.13
1539,6.0,0.29,71.0,28.82,1.0,0.11
1540,100.0,0.0,100.0,26.43,16.0,0.12
1541,8.0,0.29,71.0,13.88,1.0,0.11
1542,72.0,0.03,97.0,38.12,2.0,0.12
1543,100.0,0.0,100.0,34.12,16.0,0.13
1544,100.0,0.0,100.0,22.26,8.0,0.12
1545,6.0,0.37,63.0,43.02,1.0,0.11
1546,84.0,0.0,100.0,41.52,4.0,0.13
1547,100.0,0.0,100.0,18.86,8.0,0.12
1548,2.0,0.36,64.0,32.97,1.0,0.11
1549,78.0,0.0,100.0,19.66,4.0,0.12
1550,100.0,0.0,100.0,26.16,8.0,0.12
1551,100.0,0.0,100.0,35.82,16.0,0.12
1552,100.0,0.0,100.0,29.57,8.0,0.12
1553,2.0,0.35,65.0,32.02,1.0,0.12
1554,100.0,0.0,100.0,23.61,7.93,0.13
1555,74.0,0.04,96.0,31.71,1.99,0.12
1556,52.0,0.04,96.0,18.62,2.0,0.12
1557,76.0,0.0,100.0,19.73,4.0,0.12
1558,100.0,0.0,100.0,27.27,8.0,0.13
1559,100.0,0.0,100.0,31.38,4.0,0.12
1560,100.0,0.0,100.0,25.31,8.08,0.12
1561,100.0,0.0,100.0,9.54,4.0,0.12
1562,100.0,0.0,100.0,17.71,16.0,0.13
1563,70.0,0.0,100.0,38.74,4.0,0.12
1564,10.0,0.33,67.0,47.51,1.0,0.12
1565,100.0,0.0,100.0,34.21,7.93,0.12
1566,100.0,0.0,100.0,46.11,16.0,0.12
1567,76.0,0.0,100.0,41.89,4.0,0.12
1568,100.0,0.0,100.0,26.2,3.94,0.12
1569,100.0,0.0,100.0,13.78,8.0,0.13
1570,100.0,0.0,100.0,27.67,8.0,0.13
1571,100.0,0.0,100.0,21.04,16.0,0.12
1572,100.0,0.0,100.0,22.96,4.36,0.13
1573,48.0,0.08,92.0,43.51,1.97,0.13
1574,100.0,0.0,100.0,12.79,8.0,0.12
1575,100.0,0.0,100.0,36.95,8.0,0.12
1576,28.0,0.26,74.0,10.22,1.0,0.11
1577,4.0,0.34,66.0,20.19,1.0,0.11
