episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,executionTime
580,32.0,0.3,70.0,107.29,0.12
581,80.0,0.03,97.0,60.19,0.14
582,78.0,0.06,94.0,30.25,0.13
583,78.0,0.04,96.0,23.59,0.13
584,76.0,0.01,99.0,62.02,0.13
585,28.0,0.23,77.0,48.49,0.12
586,44.0,0.15,85.0,56.9,0.13
587,66.0,0.05,95.0,58.71,0.13
588,26.0,0.24,76.0,71.46,0.13
589,34.0,0.23,77.0,57.6,0.12
590,48.0,0.18,82.0,54.46,0.13
591,76.0,0.01,99.0,47.82,0.13
592,62.0,0.08,92.0,61.47,0.14
593,58.0,0.07,93.0,40.32,0.13
594,30.0,0.22,78.0,24.8,0.12
595,60.0,0.15,85.0,54.51,0.13
596,20.0,0.32,68.0,77.73,0.12
597,66.0,0.09,91.0,47.13,0.14
598,66.0,0.13,87.0,102.97,0.13
599,22.0,0.26,74.0,56.38,0.13
600,68.0,0.09,91.0,77.5,0.13
601,72.0,0.1,90.0,54.68,0.14
602,60.0,0.14,86.0,41.72,0.13
603,46.0,0.18,82.0,60.88,0.14
604,54.0,0.13,87.0,44.1,0.14
605,88.0,0.04,96.0,63.31,0.13
606,72.0,0.02,98.0,38.18,0.13
607,82.0,0.02,98.0,58.06,0.14
608,90.0,0.01,99.0,61.12,0.13
609,74.0,0.09,91.0,81.65,0.13
610,82.0,0.02,98.0,25.81,0.14
611,62.0,0.09,91.0,38.49,0.13
612,70.0,0.04,96.0,27.46,0.13
613,78.0,0.03,97.0,39.17,0.15
614,70.0,0.12,88.0,27.87,0.13
615,72.0,0.04,96.0,33.67,0.2
616,4.0,0.31,69.0,18.47,0.12
617,100.0,0.0,100.0,26.97,0.14
618,66.0,0.04,96.0,39.7,0.13
619,68.0,0.01,99.0,9.95,0.13
620,62.0,0.07,93.0,28.34,0.13
621,62.0,0.02,98.0,36.67,0.13
622,66.0,0.05,95.0,40.12,0.13
623,34.0,0.26,74.0,44.82,0.12
624,96.0,0.01,99.0,23.24,0.14
625,90.0,0.0,100.0,30.88,0.13
626,56.0,0.17,83.0,45.58,0.12
627,52.0,0.13,87.0,18.86,0.12
