episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
1845,98,100,131.987262,1,3,98,0,100,16.45,16,0.25
1846,96,100,131.987262,1,2,96,0,100,17.8,16,0.25
1847,98,100,131.987262,1,2,98,0,100,13.18,7.93,0.25
1848,100,100,131.987262,1,2,100,0,100,13.13,4,0.25
1849,94,100,132.553808,1,1,94,0,100,12.36,16,0.25
1850,100,100,132.554818,1,1,100,0,100,14.36,16,0.25
1851,100,100,132.554818,1,0,100,0,100,17.77,6.72,0.25
1852,100,100,132.554818,1,0,100,0,100,12.56,15.84,0.25
1853,98,100,132.554818,1,1,98,0,100,26.59,8,0.25
1854,98,100,132.554818,1,0,98,0,100,17.47,15.76,0.25
1855,92,100,132.554818,1,1,92,0,100,20.03,16,0.25
1856,98,100,132.554818,1,2,98,0,100,14.49,8,0.25
1857,74,100,133.14919,1,2,74,0.11,89,29.27,1.89,0.25
1858,90,100,133.14919,1,1,90,0,100,33.47,16,0.25
1859,18,100,133.14919,-1,2,18,0.36,64,39.39,1.54,0.25
1860,80,100,133.14919,1,3,80,0.03,97,44.3,11.38,0.25
1861,78,100,133.14919,1,1,78,0.04,96,50.81,3.97,0.25
1862,92,100,133.14919,1,2,92,0.01,99,20.46,16,0.25
1863,98,100,133.14919,1,1,98,0,100,12.32,15.88,0.26
1864,86,100,133.14919,1,2,86,0.01,99,30.17,15.89,0.25
1865,100,100,133.720766,1,3,100,0,100,6.27,8,0.28
1866,98,100,133.720766,1,2,98,0,100,13.48,16,0.28
1867,78,100,133.721765,1,2,78,0.03,97,53.79,13.44,0.28
1868,98,100,133.721765,1,0,98,0,100,31.7,15.2,0.28
1869,98,100,133.721765,1,2,98,0,100,33.21,15.76,0.28
1870,68,100,133.721765,1,3,68,0.1,90,56.6,6.36,0.28
1871,64,100,133.721765,1,2,64,0.03,97,73.57,15.87,0.28
1872,100,100,133.721765,1,1,100,0,100,3.48,16,0.28
1873,92,100,134.306575,1,1,92,0,100,23.57,7.58,0.26
1874,88,100,134.306575,1,3,88,0,100,34.72,8,0.26
1875,92,100,134.306575,1,0,92,0,100,16.7,16,0.26
1876,100,100,134.306575,1,0,100,0,100,25.15,8,0.26
1877,94,100,134.306575,1,0,94,0,100,25.25,7.76,0.26
1878,96,100,134.306575,1,2,96,0,100,17.71,16,0.26
1879,96,100,134.306575,1,0,96,0,100,23.74,8,0.26
1880,86,100,134.306575,1,1,86,0.03,97,47.16,3.88,0.26
1881,86,100,134.927945,1,2,86,0.01,99,29.16,7.76,0.26
1882,-88,100,134.927945,-1,5,-88,0.49,51,293.84,2.58,0.26
1883,84,100,134.927945,1,1,84,0.05,95,25.44,1.83,0.26
1884,88,100,134.927945,1,2,88,0,100,27.67,15.86,0.26
1885,94,100,134.927945,1,1,94,0.02,98,20.99,2.29,0.26
1886,100,100,134.927945,1,1,100,0,100,15.54,15.7,0.26
1887,90,100,134.927945,1,0,90,0,100,27.84,15.52,0.26
1888,100,100,134.927945,1,2,100,0,100,30.6,13.6,0.26
1889,96,100,135.505801,1,3,96,0,100,29.32,16,0.28
1890,100,100,135.505801,1,3,100,0,100,10.53,16,0.28
1891,100,100,135.505801,1,3,100,0,100,9.38,7.9,0.28
1892,20,100,135.505801,-1,3,20,0.39,61,48.91,1,0.28
1893,100,100,135.505801,1,3,100,0,100,19.09,15.92,0.28
1894,92,100,135.505801,1,2,92,0,100,39.71,9.2,0.28
1895,88,100,135.505801,1,0,88,0,100,37.55,15.56,0.28
1896,90,100,135.505801,1,3,90,0,100,35.73,15.84,0.28
1897,86,100,136.081546,1,3,86,0,100,36.56,15.43,0.25
1898,94,100,136.081546,1,2,94,0,100,20.12,7.55,0.25
1899,88,100,136.081546,1,3,88,0,100,24.12,7.88,0.25
1900,94,100,136.081546,1,0,94,0,100,18.82,15.76,0.25
1901,96,100,136.081546,1,0,96,0,100,36.31,14.8,0.25
1902,86,100,136.081546,1,1,86,0.01,99,55.8,7.28,0.25
1903,90,100,136.081546,1,1,90,0.02,98,26.68,4.78,0.25
1904,96,100,136.081546,1,2,96,0,100,20.08,15.52,0.25
1905,98,100,136.648077,1,2,98,0,100,15.76,16,0.26
1906,92,100,136.648077,1,2,92,0.01,99,21.72,7.75,0.26
1907,92,100,136.648077,1,3,92,0,100,25.7,16,0.26
1908,92,100,136.648077,1,2,92,0,100,19.57,15.92,0.26
1909,100,100,136.648077,1,2,100,0,100,12.68,16,0.26
1910,96,100,136.648077,1,1,96,0,100,14.75,16,0.26
1911,88,100,136.648077,1,3,88,0,100,32.46,16,0.26
1912,96,100,136.648077,1,0,96,0,100,28.14,14.56,0.26
1913,66,100,137.233674,1,2,66,0.15,85,39.1,1.91,0.25
1914,94,100,137.233674,1,3,94,0,100,21.1,15.88,0.25
1915,80,100,137.233674,1,2,80,0,100,65.61,8.26,0.25
1916,98,100,137.233674,1,2,98,0,100,17.68,8,0.25
1917,96,100,137.233674,1,2,96,0.01,99,13.55,7.88,0.25
1918,54,100,137.233674,1,0,54,0.09,91,54.88,3.77,0.25
1919,80,100,137.233674,1,0,80,0,100,50.67,16,0.25
1920,98,100,137.233674,1,0,98,0,100,13.99,16,0.25
1921,98,100,137.792108,1,1,98,0,100,9.76,15.92,0.25
1922,98,100,137.792108,1,1,98,0,100,19.6,14.56,0.25
1923,98,100,137.792108,1,3,98,0,100,16.19,16,0.25
1924,88,100,137.792108,1,2,88,0,100,47.45,13.2,0.25
1925,90,100,137.792108,1,1,90,0,100,39.28,16,0.25
1926,98,100,137.792108,1,2,98,0,100,14.32,16,0.25
1927,100,100,137.792108,1,3,100,0,100,12.46,8,0.25
1928,92,100,137.792108,1,2,92,0.01,99,23.3,15.7,0.25
1929,90,100,138.369153,1,0,90,0,100,28,14.62,0.25
1930,100,100,138.369153,1,2,100,0,100,6.72,16,0.25
1931,94,100,138.369153,1,0,94,0.01,99,17.62,15.85,0.25
1932,86,100,138.369153,1,3,86,0,100,50.17,11.84,0.25
1933,94,100,138.369153,1,3,94,0,100,23.04,15.58,0.25
1934,90,100,138.369153,1,3,90,0,100,15.99,16,0.25
1935,98,100,138.369153,1,1,98,0,100,21.06,15.92,0.25
1936,74,100,138.369153,1,2,74,0.11,89,32.21,1.62,0.25
1937,84,100,138.937613,1,2,84,0.02,98,30.1,6.77,0.25
1938,96,100,138.937613,1,3,96,0,100,12.86,8,0.25
1939,70,100,138.937613,1,0,70,0.12,88,40.83,12.03,0.25
1940,98,100,138.937613,1,2,98,0,100,19.98,8,0.25
1941,90,100,138.937613,1,3,90,0.01,99,37.98,7.93,0.25
1942,94,100,138.937613,1,1,94,0,100,13.86,8.24,0.25
1943,72,100,138.937613,1,2,72,0.05,95,39.07,4.92,0.25
1944,86,100,138.937613,1,0,86,0,100,28.35,15.84,0.25
1945,92,100,139.509392,1,0,92,0,100,18.84,16,0.26
1946,90,100,139.509392,1,1,90,0,100,17.18,16,0.26
1947,92,100,139.509392,1,0,92,0,100,42.16,7.94,0.26
1948,100,100,139.509392,1,0,100,0,100,26.34,15.68,0.26
1949,98,100,139.509392,1,3,98,0,100,24.23,16,0.26
1950,90,100,139.509392,1,1,90,0.05,95,25.79,1.97,0.26
1951,92,100,139.509392,1,0,92,0.02,98,17.22,3.85,0.26
1952,76,100,139.509392,1,0,76,0.09,91,34.52,2,0.26
1953,96,100,140.090642,1,1,96,0,100,22.42,7.92,0.26
1954,92,100,140.090642,1,2,92,0,100,44.63,9.08,0.25
1955,92,100,140.090642,1,1,92,0,100,36.06,8.04,0.25
1956,96,100,140.090642,1,1,96,0,100,25.09,16,0.26
1957,98,100,140.090642,1,1,98,0,100,41.54,16,0.26
1958,96,100,140.090642,1,1,96,0,100,19.65,7.88,0.26
1959,94,100,140.090642,1,2,94,0.01,99,31.66,14.18,0.26
1960,72,100,140.090642,1,3,72,0.09,91,42,2,0.26
1961,98,100,140.679969,1,3,98,0,100,24.37,3.7,0.26
1962,92,100,140.679969,1,0,92,0,100,19.93,16,0.26
1963,100,100,140.679969,1,2,100,0,100,12.81,16,0.26
1964,100,100,140.679969,1,2,100,0,100,18.91,16,0.26
1965,100,100,140.679969,1,0,100,0,100,9.65,16,0.26
1966,94,100,140.679969,1,1,94,0,100,24.06,8,0.26
1967,86,100,140.679969,1,3,86,0,100,45.63,4,0.26
1968,100,100,140.679969,1,3,100,0,100,11.11,16,0.26
1969,100,100,141.275185,1,2,100,0,100,13.16,16,0.25
1970,84,100,141.27619,1,1,84,0.02,98,40.54,3.96,0.25
1971,98,100,141.27619,1,0,98,0,100,17.58,16,0.25
1972,92,100,141.27619,1,2,92,0.03,97,18.25,3.63,0.25
1973,86,100,141.27619,1,1,86,0,100,40.55,15.86,0.25
1974,98,100,141.27619,1,2,98,0,100,16.91,8,0.25
1975,94,100,141.27619,1,3,94,0,100,30.42,15.86,0.25
1976,100,100,141.27619,1,2,100,0,100,30.85,7.78,0.25
1977,94,100,141.834633,1,2,94,0,100,12.03,16,0.26
1978,98,100,141.834633,1,1,98,0,100,16.43,8,0.26
1979,96,100,141.834633,1,2,96,0,100,23.18,16,0.26
1980,98,100,141.834633,1,1,98,0,100,24,16,0.26
1981,98,100,141.834633,1,0,98,0,100,22.31,16,0.26
1982,98,100,141.834633,1,0,98,0,100,16.48,16,0.26
1983,94,100,141.834633,1,3,94,0,100,40.12,16,0.26
1984,86,100,141.834633,1,0,86,0,100,21.31,16,0.26
1985,96,100,142.426208,1,0,96,0,100,16.98,7.8,0.26
1986,90,100,142.426208,1,3,90,0.01,99,29.41,7.93,0.26
1987,58,100,142.426208,1,3,58,0.14,86,36.1,3.17,0.26
1988,96,100,142.426208,1,2,96,0,100,16.18,16,0.26
1989,94,100,142.426208,1,0,94,0.03,97,19.11,3.74,0.26
1990,94,100,142.426208,1,3,94,0,100,27.23,16,0.26
1991,96,100,142.426208,1,1,96,0,100,24.25,16,0.26
1992,94,100,142.426208,1,2,94,0,100,28.05,15.58,0.26
1993,96,100,142.995234,1,1,96,0,100,29.92,8,0.26
1994,88,100,142.995234,1,2,88,0,100,27.5,16,0.26
1995,90,100,142.995234,1,1,90,0,100,23.67,16,0.26
1996,96,100,142.995234,1,1,96,0,100,34.27,7.22,0.26
1997,96,100,142.995234,1,1,96,0,100,21.16,7.94,0.26
1998,98,100,142.995234,1,3,98,0,100,17.9,16,0.26
1999,88,100,142.995234,1,2,88,0,100,32.39,15.52,0.26
2000,92,100,142.995234,1,2,92,0,100,28.99,15.88,0.26
