episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
522,1298.88,0.01,99.0,35.01,2.87,0.1
523,1077.0,0.01,99.0,70.67,5.11,0.1
524,1190.0,0.0,100.0,54.87,4.1,0.09
525,1161.14,0.01,99.0,28.83,4.26,0.1
526,964.6,0.01,99.0,62.89,6.25,0.09
527,1098.86,0.0,100.0,41.85,5.01,0.1
528,1287.0,0.01,99.0,57.87,2.99,0.1
529,1388.5,0.0,100.0,56.6,2.12,0.09
530,-1.0,0.01,99.0,66.58,16.0,0.09
531,1204.5,0.0,100.0,64.55,3.96,0.11
532,1287.97,0.03,97.0,41.37,2.69,0.11
533,1020.93,0.0,100.0,57.57,5.79,1.11
534,792.0,0.0,100.0,49.26,8.08,0.09
535,751.0,0.05,95.0,35.76,8.04,0.09
536,962.86,0.0,100.0,50.73,6.37,0.09
537,1359.46,0.0,100.0,56.91,2.41,0.1
538,1308.5,0.03,97.0,28.55,2.48,0.09
539,1307.33,0.0,100.0,42.93,2.93,0.1
540,881.0,0.03,97.0,41.53,6.89,0.1
541,1354.86,0.0,100.0,46.31,2.45,0.13
542,977.0,0.01,99.0,81.73,6.12,0.1
543,1305.0,0.0,100.0,34.38,2.95,0.1
544,777.47,0.0,100.0,81.51,8.23,0.1
545,954.0,0.0,100.0,63.89,6.46,0.09
546,1233.2,0.0,100.0,53.68,3.67,0.12
547,940.0,0.0,100.0,46.67,6.6,0.1
548,1276.29,0.01,99.0,30.49,3.1,0.1
549,390.0,0.02,98.0,51.04,12.0,0.1
550,305.0,0.01,99.0,36.77,12.91,0.09
551,1181.14,0.0,100.0,46.9,4.19,0.1
552,1068.67,0.0,100.0,38.0,5.31,0.1
553,1255.16,0.01,99.0,27.99,3.31,1.18
554,863.0,0.01,99.0,32.84,7.27,0.09
555,1028.0,0.0,100.0,62.3,5.72,0.12
556,1175.0,0.01,99.0,41.43,4.12,0.09
557,908.0,0.0,100.0,70.58,6.92,0.13
558,1181.43,0.01,99.0,49.61,4.06,0.1
559,849.27,0.01,99.0,48.72,7.41,0.09
560,1352.26,0.0,100.0,49.22,2.48,0.1
561,1060.0,0.0,100.0,68.66,5.4,0.1
562,1029.0,0.01,99.0,66.22,5.6,0.09
563,897.6,0.02,98.0,29.15,6.82,0.1
564,908.0,0.0,100.0,74.94,6.92,0.1
565,629.1,0.02,98.0,43.72,9.56,0.09
566,1141.81,0.01,99.0,41.72,4.46,0.1
567,887.0,0.01,99.0,55.75,7.03,0.1
568,1028.0,0.0,100.0,57.57,5.72,0.09
569,707.5,0.0,100.0,52.64,8.93,0.1
570,1070.0,0.0,100.0,53.54,5.3,0.1
571,796.29,0.0,100.0,25.76,8.04,0.09
572,625.0,0.01,99.0,51.55,9.68,0.09
573,1333.5,0.01,99.0,83.62,2.52,0.09
574,601.0,0.01,99.0,69.51,9.92,1.12
575,1241.66,0.0,100.0,32.95,3.58,0.1
576,1260.0,0.0,100.0,44.24,3.4,0.1
577,1117.0,0.01,99.0,41.6,4.71,0.1
578,802.0,0.0,100.0,55.56,7.98,0.1
579,877.0,0.0,100.0,57.01,7.23,0.1
580,760.6,0.01,99.0,51.86,8.31,0.1
581,1272.61,0.01,99.0,42.93,3.14,0.1
582,1035.0,0.01,99.0,80.21,5.54,0.1
583,949.67,0.0,100.0,41.75,6.5,0.1
584,916.0,0.0,100.0,33.62,6.84,0.1
585,359.0,0.01,99.0,40.5,12.36,0.1
586,961.67,0.02,98.0,30.43,6.17,0.1
587,1039.0,0.0,100.0,42.18,5.61,0.1
588,1155.33,0.0,100.0,58.34,4.45,0.1
589,1314.4,0.0,100.0,44.08,2.86,0.1
590,744.0,0.0,100.0,33.1,8.56,0.1
591,755.0,0.01,99.0,24.2,8.36,0.1
592,165.0,0.0,100.0,49.68,14.35,0.09
593,1331.25,0.0,100.0,14.62,2.69,0.1
594,908.0,0.0,100.0,46.14,6.92,1.12
595,0.0,0.0,100.0,73.24,16.0,0.1
596,1391.57,0.01,99.0,54.05,1.93,0.1
597,304.0,0.0,100.0,52.35,12.96,0.1
598,1104.14,0.01,99.0,48.12,4.84,0.1
599,1218.0,0.0,100.0,40.73,3.82,0.09
600,1250.67,0.01,99.0,38.41,3.36,0.1
601,550.0,0.01,99.0,79.25,10.43,0.09
602,805.47,0.01,99.0,63.26,7.85,0.09
603,1385.0,0.01,99.0,51.91,2.0,0.1
604,936.14,0.02,98.0,65.15,6.43,0.1
605,1363.0,0.01,99.0,49.98,2.22,0.1
606,512.0,0.0,100.0,68.31,10.88,0.09
607,1107.0,0.01,99.0,45.04,4.81,0.09
608,1139.0,0.01,99.0,81.17,4.48,0.1
609,1150.34,0.0,100.0,63.1,4.5,0.1
610,1100.5,0.01,99.0,56.81,4.87,0.1
611,736.0,0.0,100.0,43.89,8.64,0.09
612,1349.67,0.0,100.0,44.98,2.5,0.1
613,714.0,0.0,100.0,48.06,8.86,0.09
614,1234.0,0.0,100.0,38.02,3.66,0.09
615,1354.0,0.0,100.0,40.07,2.46,1.13
616,845.0,0.01,99.0,45.95,7.45,0.09
617,986.0,0.0,100.0,71.25,6.14,0.09
618,1352.17,0.0,100.0,78.97,2.48,0.11
619,840.0,0.0,100.0,27.17,7.6,0.1
620,795.0,0.0,100.0,57.69,8.05,0.1
621,1036.17,0.0,100.0,85.13,5.64,0.09
622,1150.0,0.0,100.0,59.83,4.5,0.1
623,795.0,0.0,100.0,62.29,8.05,0.1
624,1159.86,0.0,100.0,30.5,4.4,0.1
625,736.6,0.01,99.0,90.1,8.55,0.1
626,459.0,0.01,99.0,55.99,11.35,0.1
627,833.0,0.01,99.0,17.92,7.58,0.1
628,1273.75,0.01,99.0,31.11,3.12,0.09
629,800.0,0.0,100.0,33.22,8.0,0.09
630,1397.0,0.0,100.0,57.85,2.03,0.09
631,1148.0,0.0,100.0,60.75,4.52,0.09
632,811.6,0.02,98.0,62.77,7.7,0.09
633,674.0,0.0,100.0,59.57,9.26,0.09
634,1360.4,0.0,100.0,53.76,2.4,0.11
635,1100.0,0.0,100.0,42.45,5.0,1.12
636,1278.6,0.0,100.0,49.98,3.21,0.1
637,1305.0,0.0,100.0,47.54,2.95,0.1
638,1257.33,0.04,96.0,60.99,2.86,0.09
639,1286.0,0.0,100.0,60.56,3.14,0.09
640,1344.0,0.0,100.0,58.69,2.56,0.09
641,825.0,0.01,99.0,65.1,7.66,0.09
642,1168.67,0.0,100.0,44.44,4.31,0.1
643,1257.0,0.0,100.0,65.59,3.43,0.1
644,558.0,0.02,98.0,61.78,10.29,0.09
645,1074.0,0.02,98.0,50.41,5.02,0.09
646,944.0,0.0,100.0,46.95,6.56,0.1
647,1181.17,0.0,100.0,54.37,4.19,0.1
648,1339.43,0.0,100.0,65.52,2.61,0.09
649,1147.8,0.02,98.0,31.43,4.27,0.09
650,1137.4,0.03,97.0,68.6,4.24,0.09
651,1297.98,0.0,100.0,17.71,3.02,0.1
652,1300.0,0.01,99.0,30.77,2.86,0.1
653,1287.75,0.0,100.0,28.22,3.12,0.1
654,842.33,0.0,100.0,11.59,7.58,0.09
655,1164.0,0.02,98.0,25.66,4.1,0.09
656,1208.0,0.0,100.0,33.31,3.92,1.14
657,1019.0,0.01,99.0,36.19,5.7,0.1
658,1114.0,0.0,100.0,29.81,4.86,0.09
659,1079.36,0.01,99.0,19.97,5.09,0.1
660,1274.0,0.0,100.0,75.24,3.26,0.09
661,1452.65,0.0,100.0,49.38,1.47,0.1
662,1006.4,0.0,100.0,55.59,5.94,0.1
663,1392.22,0.0,100.0,57.02,2.08,0.09
664,1362.0,0.0,100.0,47.03,2.38,0.09
665,1230.75,0.01,99.0,76.55,3.56,0.09
666,594.0,0.02,98.0,94.23,9.92,0.1
667,1203.0,0.0,100.0,38.73,3.97,0.09
668,1096.0,0.0,100.0,88.33,5.04,0.09
669,1319.5,0.02,98.0,53.53,2.52,0.09
670,1257.86,0.01,99.0,51.23,3.28,0.09
671,1002.0,0.0,100.0,49.23,5.98,0.09
672,904.0,0.0,100.0,59.53,6.96,0.1
673,952.0,0.0,100.0,58.58,6.48,0.09
674,823.27,0.01,99.0,55.63,7.67,0.09
675,794.0,0.0,100.0,48.77,8.06,0.09
676,1057.14,0.0,100.0,39.74,5.43,1.1
677,1400.0,0.0,100.0,67.87,2.0,0.09
678,1250.0,0.0,100.0,47.93,3.5,0.1
679,953.0,0.01,99.0,46.41,6.36,0.09
680,1289.0,0.01,99.0,60.39,2.97,0.09
681,928.0,0.0,100.0,37.86,6.72,0.1
682,1461.86,0.0,100.0,98.84,1.38,0.1
683,747.0,0.0,100.0,39.7,8.53,0.09
684,956.83,0.0,100.0,49.12,6.43,0.1
685,1020.0,0.02,98.0,73.83,5.57,0.09
686,376.5,0.01,99.0,55.32,12.19,0.1
687,875.0,0.01,99.0,77.63,7.15,0.09
688,1127.09,0.0,100.0,65.89,4.73,0.1
689,1374.34,0.02,98.0,69.95,1.96,0.1
690,952.79,0.0,100.0,51.81,6.47,0.1
691,1073.0,0.0,100.0,47.95,5.27,0.1
692,1070.0,0.0,100.0,97.7,5.3,0.09
693,822.74,0.0,100.0,61.46,7.77,0.1
694,779.0,0.01,99.0,71.75,8.12,0.1
695,1070.0,0.0,100.0,77.25,5.3,0.09
696,952.0,0.01,99.0,31.54,6.37,0.09
697,779.67,0.03,97.0,59.83,7.93,1.15
698,1384.14,0.03,97.0,26.7,1.7,0.09
699,666.0,0.0,100.0,51.68,9.34,0.09
700,1022.67,0.0,100.0,47.95,5.77,0.1
701,1370.4,0.0,100.0,63.8,2.3,0.1
702,878.0,0.02,98.0,45.34,7.02,0.09
703,856.0,0.0,100.0,7.68,7.44,0.09
704,635.0,0.01,99.0,69.87,9.58,0.1
705,709.67,0.01,99.0,63.98,8.82,0.09
706,1003.0,0.0,100.0,44.85,5.97,0.1
707,946.0,0.0,100.0,48.49,6.54,0.1
708,746.86,0.0,100.0,47.02,8.53,0.1
709,1170.1,0.01,99.0,32.96,4.17,0.1
710,1084.71,0.02,98.0,42.41,4.91,0.09
711,1172.4,0.01,99.0,51.86,4.15,0.09
712,1419.0,0.0,100.0,56.83,1.81,0.09
713,1165.13,0.03,97.0,56.85,3.96,0.1
714,875.14,0.0,100.0,49.6,7.25,0.1
715,1290.5,0.0,100.0,91.97,3.1,0.1
716,591.0,0.01,99.0,43.27,10.02,0.09
717,745.6,0.0,100.0,32.5,8.54,1.13
718,1195.0,0.0,100.0,49.66,4.05,0.1
719,1036.31,0.0,100.0,43.22,5.64,0.1
720,817.67,0.01,99.0,51.36,7.73,0.09
721,1230.0,0.04,96.0,60.18,3.15,0.1
722,1369.6,0.0,100.0,47.61,2.3,0.1
723,1032.0,0.0,100.0,47.44,5.68,0.1
724,824.27,0.0,100.0,53.34,7.76,0.09
725,1049.0,0.01,99.0,32.56,5.39,0.09
726,1142.86,0.0,100.0,44.16,4.57,0.1
727,1068.0,0.0,100.0,75.34,5.32,0.1
728,638.0,0.0,100.0,81.76,9.62,0.1
729,1220.0,0.0,100.0,38.91,3.8,0.1
730,897.0,0.01,99.0,37.46,6.93,0.1
731,1190.0,0.0,100.0,88.48,4.1,0.1
732,818.43,0.0,100.0,55.6,7.82,0.1
733,976.75,0.01,99.0,43.33,6.12,0.1
734,1068.67,0.0,100.0,51.13,5.31,0.1
735,1140.47,0.01,99.0,42.06,4.47,0.11
736,1085.0,0.01,99.0,54.63,5.03,0.16
737,866.6,0.03,97.0,54.21,7.04,0.13
738,1155.0,0.0,100.0,73.48,4.45,1.16
739,1172.17,0.01,99.0,70.68,4.15,0.09
740,1161.6,0.0,100.0,69.07,4.38,0.09
741,1348.0,0.02,98.0,32.73,2.22,0.1
742,1450.43,0.0,100.0,62.41,1.5,0.1
743,1124.67,0.0,100.0,50.05,4.75,0.1
744,748.67,0.0,100.0,32.56,8.51,0.1
745,757.6,0.0,100.0,74.39,8.42,0.1
746,1231.17,0.0,100.0,57.09,3.69,0.1
747,-1.0,0.01,99.0,50.65,16.0,0.09
748,1036.0,0.0,100.0,62.79,5.64,0.09
749,1297.0,0.0,100.0,44.49,3.03,0.09
750,1209.0,0.0,100.0,43.04,3.91,0.1
751,1359.11,0.0,100.0,79.13,2.41,0.09
752,716.0,0.0,100.0,36.58,8.84,0.09
753,1353.0,0.0,100.0,78.05,2.47,0.1
754,717.47,0.01,99.0,47.55,8.74,0.09
755,1111.0,0.0,100.0,73.1,4.89,0.09
756,1156.33,0.01,99.0,46.59,4.31,0.1
757,479.0,0.01,99.0,47.94,11.15,0.09
758,959.0,0.01,99.0,52.46,6.3,1.17
759,1012.37,0.0,100.0,56.42,5.88,0.09
760,861.0,0.0,100.0,51.6,7.39,0.11
761,957.33,0.0,100.0,51.05,6.43,0.09
762,1239.17,0.0,100.0,46.92,3.61,0.1
763,633.0,0.01,99.0,47.95,9.6,0.1
764,1224.5,0.01,99.0,32.29,3.62,0.1
765,1253.17,0.01,99.0,63.17,3.33,0.12
766,708.0,0.0,100.0,61.32,8.92,0.09
767,1291.4,0.01,99.0,57.44,2.95,0.09
768,1395.3,0.02,98.0,36.15,1.74,0.1
769,1316.0,0.0,100.0,42.89,2.84,0.09
770,1008.0,0.0,100.0,30.39,5.92,0.09
771,1225.63,0.0,100.0,58.02,3.74,0.12
772,1142.0,0.02,98.0,64.38,4.33,0.1
773,195.0,0.0,100.0,36.44,14.05,0.1
774,1244.0,0.02,98.0,29.24,3.29,0.1
775,1170.75,0.0,100.0,38.94,4.29,0.1
776,825.0,0.0,100.0,56.17,7.75,0.1
777,1405.14,0.01,99.0,59.67,1.8,0.12
778,1310.0,0.0,100.0,72.97,2.9,0.12
779,1019.0,0.01,99.0,53.21,5.7,1.25
780,1350.4,0.01,99.0,37.19,2.35,0.1
781,1111.34,0.0,100.0,50.86,4.89,0.1
782,1018.29,0.02,98.0,30.03,5.59,0.1
783,718.74,0.0,100.0,45.13,8.81,0.1
784,993.47,0.01,99.0,57.28,5.95,0.1
785,1359.0,0.01,99.0,25.51,2.26,0.1
786,979.0,0.0,100.0,65.17,6.21,0.09
787,819.95,0.0,100.0,50.35,7.8,0.1
788,999.0,0.01,99.0,25.53,5.9,0.1
789,867.0,0.01,99.0,28.32,7.23,0.09
790,1219.36,0.01,99.0,45.67,3.67,0.1
791,1149.0,0.01,99.0,43.21,4.38,0.09
792,1003.0,0.0,100.0,41.34,5.97,0.1
793,1133.33,0.02,98.0,41.52,4.41,0.09
794,1116.0,0.0,100.0,58.66,4.84,0.11
795,1297.14,0.0,100.0,61.87,3.03,0.09
796,1031.6,0.0,100.0,83.98,5.68,0.11
797,886.0,0.0,100.0,26.23,7.14,0.1
798,1041.0,0.02,98.0,37.2,5.36,0.1
799,716.0,0.0,100.0,43.64,8.84,1.16
800,-1.0,0.01,99.0,45.36,16.0,0.1
801,1377.5,0.0,100.0,63.01,2.23,0.11
802,801.33,0.0,100.0,35.91,7.99,0.09
803,1153.66,0.0,100.0,75.37,4.46,0.1
804,1271.5,0.0,100.0,56.85,3.29,0.1
805,1010.0,0.0,100.0,60.65,5.9,0.11
806,1223.0,0.01,99.0,83.77,3.64,0.09
807,1052.0,0.0,100.0,54.28,5.48,0.1
808,627.0,0.01,99.0,34.08,9.66,0.1
809,1381.64,0.01,99.0,41.38,2.03,0.1
810,1060.78,0.01,99.0,37.74,5.27,0.1
811,702.13,0.01,99.0,62.62,8.9,0.1
812,1091.0,0.01,99.0,60.52,4.97,0.11
813,1263.5,0.0,100.0,27.44,3.37,0.1
814,1318.96,0.0,100.0,54.76,2.81,0.1
815,674.0,0.0,100.0,50.09,9.26,0.09
816,1185.0,0.0,100.0,34.48,4.15,0.1
817,836.6,0.02,98.0,59.97,7.44,0.09
818,962.0,0.0,100.0,72.34,6.38,0.09
819,1344.0,0.0,100.0,71.46,2.56,0.1
820,1267.5,0.0,100.0,30.37,3.33,1.25
821,1124.0,0.0,100.0,36.35,4.76,0.1
822,1141.75,0.0,100.0,66.16,4.58,0.09
823,1121.8,0.02,98.0,70.32,4.53,0.09
824,897.0,0.01,99.0,38.6,6.93,0.09
825,827.0,0.01,99.0,55.11,7.64,0.09
826,1343.43,0.0,100.0,34.67,2.57,0.1
827,1196.0,0.0,100.0,42.74,4.04,0.1
828,1202.0,0.0,100.0,31.06,3.98,0.1
829,857.34,0.0,100.0,29.45,7.43,0.1
830,456.0,0.0,100.0,46.66,11.44,0.1
831,1031.33,0.0,100.0,52.29,5.69,0.09
832,1272.0,0.0,100.0,64.99,3.28,0.1
833,1273.2,0.0,100.0,55.42,3.27,0.1
834,911.0,0.01,99.0,72.87,6.79,0.1
835,1247.06,0.0,100.0,31.48,3.53,0.1
836,1263.0,0.0,100.0,24.16,3.37,0.1
837,1432.36,0.01,99.0,37.52,1.52,0.1
838,1170.0,0.0,100.0,31.69,4.3,0.1
839,956.47,0.0,100.0,55.31,6.44,0.09
840,780.0,0.0,100.0,50.76,8.2,1.11
841,1360.4,0.02,98.0,50.53,2.1,0.1
842,1438.63,0.0,100.0,23.25,1.61,0.1
843,1213.57,0.0,100.0,20.13,3.86,0.1
844,1240.0,0.0,100.0,48.85,3.6,0.11
845,749.0,0.01,99.0,27.36,8.42,0.09
846,994.0,0.0,100.0,52.51,6.06,0.1
847,1266.33,0.0,100.0,38.85,3.34,0.11
848,1333.0,0.03,97.0,78.49,2.23,0.1
849,879.33,0.0,100.0,48.72,7.21,0.1
850,1028.0,0.0,100.0,41.8,5.72,0.09
851,852.0,0.0,100.0,31.38,7.48,0.09
852,1150.0,0.01,99.0,33.18,4.37,0.1
853,1175.0,0.0,100.0,29.84,4.25,0.09
854,892.0,0.01,99.0,46.5,6.98,0.1
855,1084.0,0.0,100.0,40.16,5.16,0.1
856,1004.0,0.01,99.0,19.31,5.85,0.09
857,1261.0,0.01,99.0,46.09,3.25,0.09
858,959.0,0.01,99.0,45.12,6.3,0.09
859,1404.0,0.06,94.0,89.62,1.0,0.11
860,1312.04,0.01,99.0,51.06,2.74,0.09
861,1422.1,0.02,98.0,55.78,1.47,1.15
862,1213.0,0.0,100.0,62.61,3.87,0.09
863,1074.75,0.0,100.0,40.72,5.25,0.1
864,825.0,0.01,99.0,61.64,7.66,0.11
865,1136.0,0.0,100.0,44.66,4.64,0.1
866,1199.0,0.0,100.0,54.75,4.01,0.1
867,970.67,0.01,99.0,49.87,6.19,0.1
868,1361.0,0.02,98.0,63.97,2.09,0.09
869,1348.0,0.0,100.0,56.8,2.52,0.1
870,1416.31,0.0,100.0,57.14,1.84,0.1
871,1059.0,0.0,100.0,39.3,5.41,0.1
872,1176.16,0.0,100.0,61.04,4.24,0.1
873,1289.75,0.0,100.0,28.59,3.1,0.1
874,1072.0,0.0,100.0,39.21,5.28,0.1
875,1016.0,0.0,100.0,55.9,5.84,0.1
876,1047.8,0.01,99.0,32.26,5.41,0.09
877,839.0,0.01,99.0,47.91,7.52,0.1
878,1154.0,0.0,100.0,24.78,4.46,0.1
879,1256.0,0.0,100.0,56.8,3.44,0.09
880,1370.83,0.01,99.0,32.69,2.14,0.09
881,743.0,0.01,99.0,57.19,8.48,1.16
882,1386.25,0.01,99.0,55.53,1.99,0.1
883,1195.0,0.0,100.0,42.04,4.05,0.09
884,1185.5,0.0,100.0,61.74,4.14,0.11
885,1317.86,0.0,100.0,53.26,2.82,0.1
886,1014.0,0.0,100.0,49.57,5.86,0.1
887,1067.0,0.01,99.0,75.28,5.21,0.11
888,952.0,0.0,100.0,33.53,6.48,0.09
889,1265.36,0.0,100.0,49.24,3.35,0.09
890,1005.14,0.0,100.0,35.43,5.95,0.09
891,702.81,0.03,97.0,83.12,8.72,0.09
892,1345.2,0.01,99.0,69.82,2.4,0.09
893,1122.33,0.0,100.0,50.59,4.78,0.13
894,1300.57,0.0,100.0,50.1,2.99,0.11
895,995.0,0.0,100.0,32.09,6.05,0.09
896,1109.89,0.02,98.0,34.0,4.65,0.1
897,1217.0,0.0,100.0,49.41,3.83,0.09
898,709.14,0.0,100.0,41.84,8.91,0.09
899,1324.0,0.01,99.0,52.97,2.62,0.1
900,753.67,0.0,100.0,43.97,8.46,0.1
901,982.14,0.0,100.0,51.08,6.18,0.11
902,801.71,0.03,97.0,64.91,7.7,1.24
903,729.6,0.0,100.0,77.64,8.7,0.1
904,1366.0,0.0,100.0,32.17,2.34,0.13
905,962.14,0.01,99.0,81.52,6.27,0.1
906,1100.0,0.01,99.0,60.3,4.88,0.1
907,884.0,0.0,100.0,47.84,7.16,0.11
908,1198.23,0.0,100.0,70.24,4.02,0.1
909,823.6,0.02,98.0,40.79,7.58,0.1
910,1118.24,0.01,99.0,39.19,4.69,0.1
911,879.0,0.01,99.0,96.35,7.11,0.12
912,1086.0,0.0,100.0,63.81,5.14,0.1
913,1124.86,0.0,100.0,68.3,4.75,0.1
914,1320.17,0.0,100.0,57.89,2.8,0.1
915,985.66,0.0,100.0,42.82,6.14,0.1
916,798.0,0.0,100.0,49.34,8.02,0.09
917,1243.0,0.0,100.0,34.73,3.57,0.1
918,1073.14,0.0,100.0,53.62,5.27,0.09
919,1126.0,0.0,100.0,31.19,4.74,0.09
920,1235.0,0.01,99.0,41.07,3.52,0.1
921,688.0,0.0,100.0,27.8,9.12,0.1
922,828.0,0.02,98.0,49.91,7.53,1.11
923,1038.0,0.0,100.0,36.96,5.62,0.09
924,738.0,0.0,100.0,40.31,8.62,0.09
925,1122.0,0.0,100.0,47.99,4.78,0.09
926,950.0,0.0,100.0,74.44,6.5,0.1
927,1085.0,0.0,100.0,47.7,5.15,0.1
928,992.0,0.0,100.0,43.7,6.08,0.1
929,1404.31,0.0,100.0,34.77,1.96,0.09
930,1109.08,0.0,100.0,33.87,4.91,0.1
931,1278.17,0.01,99.0,46.02,3.08,0.11
932,1227.0,0.0,100.0,35.6,3.73,0.1
933,1017.0,0.0,100.0,53.4,5.83,0.1
934,1210.58,0.01,99.0,65.63,3.76,0.1
935,1281.0,0.01,99.0,66.7,3.05,0.1
936,636.0,0.0,100.0,24.77,9.64,0.1
937,1295.5,0.01,99.0,44.22,2.9,0.1
938,1342.0,0.0,100.0,67.5,2.58,0.1
939,974.0,0.0,100.0,41.01,6.26,0.1
940,1184.0,0.0,100.0,59.42,4.16,0.09
941,862.66,0.0,100.0,40.49,7.37,0.1
942,1249.0,0.0,100.0,47.36,3.51,0.09
943,943.0,0.02,98.0,33.5,6.36,1.12
944,1116.0,0.01,99.0,59.06,4.72,0.1
945,927.4,0.01,99.0,58.6,6.62,0.09
946,475.0,0.01,99.0,46.22,11.19,0.09
947,1300.33,0.0,100.0,68.52,3.0,0.1
948,883.0,0.01,99.0,53.63,7.07,0.1
949,994.0,0.02,98.0,21.06,5.84,0.15
950,1209.0,0.0,100.0,60.46,3.91,0.14
951,1101.25,0.0,100.0,58.99,4.99,0.13
952,1086.0,0.01,99.0,45.28,5.02,0.1
953,593.0,0.01,99.0,79.5,10.0,0.1
954,1428.47,0.02,98.0,40.51,1.4,0.1
955,1388.65,0.0,100.0,48.0,2.11,0.09
956,1076.71,0.01,99.0,41.1,5.11,0.1
957,1005.5,0.0,100.0,51.1,5.95,0.1
958,1109.0,0.03,97.0,35.66,4.54,0.09
959,899.0,0.01,99.0,68.62,6.91,0.09
960,718.89,0.0,100.0,53.08,8.81,0.1
961,1130.0,0.01,99.0,30.79,4.58,0.1
962,1047.8,0.01,99.0,55.96,5.41,0.09
963,1273.67,0.0,100.0,71.47,3.26,1.12
964,1120.0,0.0,100.0,54.67,4.8,0.1
965,1038.6,0.01,99.0,34.73,5.5,0.09
966,1012.71,0.0,100.0,72.86,5.87,0.13
967,1116.64,0.01,99.0,35.9,4.71,0.1
968,1049.34,0.0,100.0,44.59,5.51,0.1
969,601.0,0.01,99.0,76.92,9.92,0.1
970,1213.09,0.0,100.0,48.23,3.87,0.1
971,837.1,0.01,99.0,37.58,7.53,0.1
972,967.0,0.0,100.0,50.88,6.33,0.09
973,1108.57,0.0,100.0,32.43,4.91,0.1
974,1340.71,0.01,99.0,36.69,2.45,0.1
975,741.74,0.01,99.0,52.24,8.5,0.09
976,670.0,0.02,98.0,71.73,9.14,0.1
977,883.14,0.0,100.0,81.5,7.17,0.09
978,463.0,0.01,99.0,57.2,11.31,0.1
979,1003.0,0.0,100.0,33.61,5.97,0.1
980,1387.52,0.02,98.0,50.97,1.82,0.1
981,855.43,0.01,99.0,37.33,7.35,0.11
982,1053.0,0.01,99.0,75.45,5.35,0.1
983,1194.0,0.0,100.0,55.43,4.06,0.09
984,992.0,0.01,99.0,58.07,5.97,1.17
985,976.0,0.0,100.0,42.06,6.24,0.1
986,1370.0,0.0,100.0,48.2,2.3,0.1
987,901.27,0.0,100.0,62.79,6.99,0.1
988,881.67,0.0,100.0,44.02,7.18,0.1
989,961.67,0.0,100.0,25.28,6.38,0.12
990,1426.76,0.0,100.0,43.85,1.73,0.1
991,899.0,0.0,100.0,50.37,7.01,0.1
992,792.33,0.01,99.0,22.03,7.99,0.09
993,1048.67,0.0,100.0,53.19,5.51,0.1
994,578.0,0.01,99.0,52.27,10.15,0.1
995,1134.33,0.02,98.0,50.3,4.4,0.12
996,1107.0,0.0,100.0,43.14,4.93,0.1
997,563.0,0.01,99.0,28.49,10.3,0.1
998,1202.0,0.0,100.0,62.66,3.98,0.1
999,1273.75,0.0,100.0,28.28,3.26,0.1
1000,778.27,0.0,100.0,64.58,8.22,0.09
1001,1214.0,0.02,98.0,34.85,3.59,0.1
1002,1286.0,0.0,100.0,31.42,3.14,0.09
1003,1100.4,0.01,99.0,40.98,4.87,0.1
1004,1108.2,0.01,99.0,36.82,4.8,1.16
1005,480.0,0.0,100.0,84.35,11.2,0.1
1006,983.0,0.01,99.0,64.8,6.06,0.09
1007,1225.0,0.0,100.0,61.66,3.75,0.09
1008,1231.0,0.01,99.0,43.8,3.56,0.1
1009,752.74,0.0,100.0,103.26,8.47,0.1
1010,744.0,0.0,100.0,44.73,8.56,0.1
1011,1181.0,0.0,100.0,48.61,4.19,0.1
1012,1198.4,0.0,100.0,26.96,4.02,0.1
1013,629.74,0.01,99.0,55.63,9.63,0.1
1014,1127.33,0.0,100.0,66.78,4.73,0.1
1015,1447.09,0.0,100.0,52.42,1.53,0.1
1016,585.0,0.0,100.0,12.52,10.15,0.1
1017,1076.14,0.01,99.0,41.51,5.12,0.1
1018,1075.0,0.01,99.0,55.65,5.13,0.1
1019,887.0,0.01,99.0,55.44,7.03,0.09
1020,1264.0,0.0,100.0,54.08,3.36,0.1
1021,717.0,0.0,100.0,53.93,8.83,0.2
1022,1120.86,0.02,98.0,72.86,4.54,0.14
1023,1208.0,0.0,100.0,45.25,3.92,0.11
1024,1203.0,0.01,99.0,77.26,3.84,0.1
1025,1224.0,0.0,100.0,33.72,3.76,0.1
1026,1436.54,0.0,100.0,30.93,1.63,0.1
1027,896.0,0.0,100.0,40.22,7.04,0.1
1028,1425.5,0.01,99.0,62.01,1.59,0.1
1029,1266.0,0.0,100.0,64.43,3.34,0.09
1030,1196.0,0.02,98.0,51.74,3.78,0.1
1031,1008.0,0.0,100.0,43.49,5.92,0.1
1032,1227.0,0.0,100.0,58.5,3.73,0.1
1033,1231.0,0.01,99.0,45.62,3.56,0.1
1034,884.0,0.01,99.0,29.16,7.06,0.1
1035,302.0,0.0,100.0,57.67,12.98,0.1
1036,911.0,0.01,99.0,50.58,6.79,0.1
1037,1432.4,0.01,99.0,40.38,1.52,0.1
1038,650.67,0.0,100.0,87.04,9.49,0.1
1039,1222.5,0.01,99.0,53.43,3.64,0.1
1040,1102.27,0.0,100.0,50.95,4.98,0.1
1041,1204.8,0.0,100.0,32.55,3.95,0.09
1042,1052.0,0.0,100.0,38.26,5.48,0.1
1043,1082.57,0.0,100.0,49.81,5.17,0.1
