episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
448.0,1134.91,0.07,93.0,100.41,3.72,0.43
449.0,810.0,0.07,93.0,60.37,7.22,0.38
450.0,403.29,0.16,84.0,48.97,11.01,0.4
451.0,474.29,0.08,92.0,80.28,10.76,0.41
452.0,960.0,0.15,85.0,75.76,4.53,0.43
45452.0,671.0,0.19,81.0,70.46,7.48,0.43
453.0,841.8,0.14,86.0,66.79,6.05,0.47
454.0,570.77,0.11,89.0,47.7,9.46,0.37
455.0,993.0,0.11,89.0,70.06,4.72,0.4
456.0,629.0,0.09,91.0,39.72,8.99,0.46
457.0,827.74,0.11,89.0,46.38,6.58,0.51
458.0,1107.24,0.09,91.0,72.48,3.73,0.43
459.0,876.79,0.1,90.0,87.68,6.15,0.51
460.0,1183.55,0.16,84.0,59.62,1.72,0.43
461.0,1071.86,0.09,91.0,94.97,4.12,0.38
462.0,1083.93,0.1,90.0,43.93,3.85,0.5
463.0,998.45,0.08,92.0,48.36,5.06,0.48
464.0,837.31,0.13,87.0,74.34,6.23,0.45
465.0,854.89,0.07,93.0,92.35,6.73,0.52
466.0,887.08,0.11,89.0,75.41,5.91,0.43
467.0,1018.09,0.1,90.0,89.14,4.58,0.45
468.0,1001.0,0.07,93.0,111.98,5.16,0.3
469.0,644.83,0.15,85.0,36.39,8.24,0.43
470.0,956.0,0.15,85.0,67.67,4.58,0.44
471.0,1218.17,0.1,90.0,74.23,2.35,0.43
472.0,576.0,0.12,88.0,46.82,9.32,0.47
473.0,1169.36,0.08,92.0,55.4,3.2,0.52
474.0,972.6,0.13,87.0,90.61,4.67,0.46
64474.0,851.0,0.08,92.0,78.64,6.66,0.46
475.0,645.78,0.08,92.0,53.06,8.89,0.57
476.0,864.94,0.05,95.0,98.67,6.84,0.52
47476.0,899.03,0.15,85.0,113.73,5.25,0.52
477.0,1190.77,0.07,93.0,47.02,3.12,0.49
478.0,967.47,0.12,88.0,78.74,4.87,0.48
479.0,963.72,0.14,86.0,61.11,4.63,0.39
480.0,1132.07,0.13,87.0,70.99,2.84,0.37
481.0,649.9,0.12,88.0,57.51,8.48,0.37
