episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
714,808.98,100,59.055929,5.86,4,808.98,0.28,72,65.57,4.38,0.3
715,928.51996,100,59.055929,14,2,928.52,0.2,80,59.35,4.14,0.3
716,725.88995,100,59.055929,-1,5,725.89,0.18,82,70.19,6.93,0.3
717,1101.27,100,59.055929,8.8,4,1101.27,0.15,85,61.93,2.87,0.3
718,763.8599,100,59.055929,12,0,763.86,0.25,75,55.94,5.48,0.3
719,984,100,59.055929,12,0,984,0.23,77,67.99,2.92,0.3
720,899,100,59.055929,12,0,899,0.24,76,53.78,3.86,0.3
721,774,100,59.679786,-1,5,774,0.1,90,69.56,7.29,0.32
722,794.33997,100,59.679786,-1,5,794.34,0.08,92,82.98,7.28,0.32
723,753.1599,100,59.679786,2.67,4,753.16,0.07,93,106.11,7.83,0.32
724,917.62994,100,59.679786,2.67,4,917.63,0.09,91,52.42,5.82,0.32
725,1004.14,100,59.679786,14,0,1004.14,0.07,93,63.44,5.13,0.32
726,1084.26,100,59.679786,9.2,4,1084.26,0.14,86,31.96,3.23,0.32
727,713.62,100,59.679786,-1,5,713.62,0.26,74,62.33,6.01,0.32
728,1041.7401,100,59.679786,-1,5,1041.74,0.16,84,63.3,3.41,0.32
729,748.50006,100,60.260351,0,0,748.5,0.19,81,62.13,6.52,0.33
730,921.84,100,60.261354,8,3,921.84,0.14,86,56.32,5.12,0.33
731,469,100,60.261354,14,2,469,0.23,77,57,9.61,0.33
732,907.06,100,60.261354,9.86,4,907.06,0.22,78,75.51,4.09,0.33
733,969,100,60.261354,-1,5,969,0.22,78,72.47,3.29,0.33
734,923,100,60.261354,7.5,4,923,0.14,86,59.74,5.1,0.33
735,878.25,100,60.261354,-1,2,878.25,0.33,67,77.54,2.4,0.33
736,1004,100,60.261354,15,3,1004,0.31,69,115.41,1,0.33
737,570,100,60.943946,0,4,570,0.18,82,46,8.83,0.31
738,302,100,60.943946,-1,5,302,0.26,74,68.61,11.57,0.31
739,898,100,60.943946,8,0,898,0.1,90,62.49,5.91,0.31
740,991.4,100,60.943946,14,1,991.4,0.08,92,75.59,5.14,0.31
741,731,100,60.943946,-1,5,731,0.25,75,37.55,5.92,0.31
742,1164.75,100,60.943946,12,3,1164.75,0.14,86,60.16,2.29,0.31
743,945.37006,100,60.943946,12,1,945.37,0.24,76,91.12,3.25,0.31
744,986,100,60.943946,-1,5,986,0.22,78,117.16,3.08,0.31
745,395,100,61.713564,12,0,395,0.25,75,44.83,10.4,0.34
746,1033.4,100,61.713564,12,3,1033.4,0.1,90,55.63,4.41,0.34
747,1061.4,100,61.713564,4,4,1061.4,0.06,94,58.45,4.64,0.34
748,877.16003,100,61.713564,-1,5,877.16,0.21,79,42.43,4.63,0.34
749,847,100,61.713564,12,0,847,0.09,91,70.21,6.59,0.34
750,838,100,61.713564,8,2,838,0.1,90,44.2,6.58,0.34
751,1004.72003,100,61.713564,-1,1,1004.72,0.23,77,65.23,2.65,0.34
752,930.08,100,61.713564,12,1,930.08,0.19,81,74.69,4.28,0.34
753,732,100,62.870059,8,1,732,0.2,80,55.25,6.6,0.47
754,730.05,100,62.871095,12,0,730.05,0.24,76,33.84,6.08,0.47
755,729.91,100,62.871095,15,1,729.91,0.18,82,74.56,6.88,0.47
756,1007.33997,100,62.871095,-1,5,1007.34,0.12,88,76.95,4.42,0.47
757,783.21,100,62.871095,8,2,783.21,0.12,88,68.06,6.96,0.47
758,950,100,62.871095,12,3,950,0.16,84,78.47,4.5,0.47
759,828.83,100,62.871095,-1,5,828.83,0.18,82,56.89,5.67,0.47
760,790.78,100,62.871095,9.4,4,790.78,0.33,67,42.48,3.7,0.47
761,946.02997,100,63.506893,-1,5,946.03,0.22,78,74.9,3.59,0.37
762,814.5,100,63.506893,-1,0,814.5,0.31,69,85.9,3.75,0.37
763,388,100,63.506893,0,2,388,0.18,82,54.44,11.05,0.37
764,1158.5,100,63.506893,14,3,1158.5,0.07,93,84.78,3.47,0.37
765,790.39,100,63.506893,-1,0,790.39,0.34,66,49.55,3.51,0.37
766,765.62006,100,63.506893,-1,5,765.62,0.25,75,67.28,5.46,0.37
767,1090.34,100,63.506893,14,0,1090.34,0.13,87,28.99,3.32,0.37
768,850,100,63.506893,0,4,850,0.16,84,89.85,5.69,0.37
769,1002.06995,100,64.177724,-1,5,1002.07,0.23,77,72.37,2.69,0.36
770,995.88995,100,64.177724,13,4,995.89,0.23,77,104.61,2.77,0.36
771,1106.3301,100,64.177724,14,0,1106.33,0.17,83,88.81,2.47,0.36
772,976.5301,100,64.177724,-1,5,976.53,0.15,85,47.72,4.33,0.36
773,986.62,100,64.177724,8,1,986.62,0.16,84,49.75,4.06,0.36
774,787,100,64.177724,15,3,787,0.23,77,58.16,5.48,0.36
775,733.66003,100,64.177724,15,1,733.66,0.25,75,120.27,5.88,0.36
776,805,100,64.177724,-1,3,805,0.07,93,81.09,7.27,0.36
777,913.55,100,64.771665,-1,5,913.55,0.13,87,60.38,5.35,0.32
778,932.5,100,64.771665,12,0,932.5,0.24,76,66.73,3.41,0.32
779,935.06006,100,64.771665,2.4,4,935.06,0.14,86,80.21,4.96,0.32
780,679.64,100,64.771665,4,4,679.64,0.25,75,49.9,6.6,0.32
781,702.29004,100,64.771665,12,0,702.29,0.18,82,43.56,7.22,0.32
782,863,100,64.771665,-1,5,863,0.11,89,60.67,6.18,0.32
783,981.97,100,64.771665,-1,5,981.97,0.07,93,90.6,5.37,0.32
784,910.62994,100,64.771665,-1,5,910.63,0.14,86,59.63,5.25,0.32
785,1070.31,100,65.365636,-1,1,1070.31,0.21,79,56.4,2.19,0.33
786,658.36005,100,65.365636,1.33,4,658.36,0.19,81,33.4,7.64,0.33
787,1014.26996,100,65.366743,8,2,1014.27,0.13,87,67.79,4.19,0.33
788,1071.8002,100,65.366743,3.5,4,1071.8,0.09,91,67.2,4.12,0.33
789,640,100,65.366743,-1,5,640,0.2,80,56.28,7.75,0.33
790,846.6099,100,65.366743,-1,5,846.61,0.1,90,54,6.48,0.33
791,554,100,65.366743,-1,3,554,0.31,69,66.08,7.52,0.33
792,1083,100,65.366743,12,2,1083,0.09,91,48.59,4,0.33
793,783,100,65.933533,4,4,783,0.25,75,85.3,5.23,0.33
794,484.83,100,65.933533,-1,5,484.83,0.28,72,97.98,8.88,0.33
795,1157.66,100,65.933533,14,3,1157.66,0.17,83,85.8,1.85,0.33
796,971.95996,100,65.933533,14,2,971.96,0.28,72,35.93,2.11,0.33
797,955.33997,100,65.933533,-1,5,955.34,0.18,82,102.07,4.13,0.33
798,949.93,100,65.933533,-1,5,949.93,0.21,79,80.58,3.71,0.33
799,845,100,65.933533,12,1,845,0.31,69,98.23,3.3,0.33
800,890.26996,100,65.933533,15,0,890.27,0.11,89,63.67,5.87,0.33
801,771,100,66.515854,15,2,771,0.24,76,100.09,5.54,0.29
802,1151,100,66.515854,14,2,1151,0.06,94,61.81,3.69,0.29
803,941.82007,100,66.515854,8,2,941.82,0.13,87,56.36,5.02,0.29
804,663,100,66.515854,8,3,663,0.11,89,66.86,8.43,0.29
805,1059.9102,100,66.515854,6,4,1059.91,0.08,92,76.52,4.39,0.29
806,97,100,66.515854,-1,5,97,0.15,85,65.7,14.68,0.29
807,874,100,66.515854,8,4,874,0.06,94,84.18,6.64,0.29
808,962.02,100,66.515854,14,0,962.02,0.23,77,53.02,3.21,0.29
809,973.25,100,67.062487,-1,3,973.25,0.2,80,74.67,3.58,0.31
810,566,100,67.062487,8,3,566,0.16,84,64.68,9.07,0.31
811,1008.29,100,67.062487,15,0,1008.29,0.24,76,98.55,2.42,0.31
812,1131,100,67.062487,12,3,1131,0.07,93,77.03,3.76,0.31
813,961.69006,100,67.062487,-1,5,961.69,0.3,70,58.57,1.83,0.31
814,863,100,67.062487,8,4,863,0.15,85,48.71,5.67,0.31
815,888.5201,100,67.062487,8,1,888.52,0.24,76,55.33,3.99,0.31
816,989,100,67.062487,-1,5,989,0.09,91,55.93,5.03,0.31
817,1067.3301,100,67.626533,12,2,1067.33,0.22,78,76.84,2.03,0.27
818,483,100,67.626533,12,1,483,0.13,87,63.57,10.3,0.27
819,926.30005,100,67.626533,-1,0,926.3,0.24,76,86.09,3.5,0.27
820,1006,100,67.626533,-1,5,1006,0.12,88,53.97,4.43,0.27
821,678.48,100,67.626533,12,3,678.48,0.08,92,90.9,8.54,0.27
822,577,100,67.626533,-1,4,577,0.22,78,61.48,8.32,0.27
823,943.83984,100,67.626533,2.67,4,943.84,0.14,86,51.38,4.86,0.27
824,771.6,100,67.626533,8,0,771.6,0.1,90,98.24,7.32,0.27
825,828.28,100,68.181176,12,2,828.28,0.18,82,49.92,5.68,0.29
826,924.24,100,68.181176,8.67,4,924.24,0.14,86,72.65,5.09,0.29
827,643.64,100,68.181176,-1,3,643.64,0.2,80,75.48,7.7,0.29
828,1110.8,100,68.181176,14,3,1110.8,0.12,88,74.74,3.24,0.29
829,1032,100,68.181176,12,3,1032,0.04,96,100.74,5.21,0.29
830,623.29,100,68.181176,15,0,623.29,0.19,81,76.06,8.07,0.29
831,554.27,100,68.181176,-1,5,554.27,0.2,80,51.96,8.82,0.29
832,760,100,68.181176,-1,5,760,0.2,80,58.86,6.25,0.29
833,851.92004,100,68.724319,8.8,4,851.92,0.3,70,63.75,3.4,0.28
834,1018,100,68.724319,-1,5,1018,0.25,75,69.25,2.09,0.27
835,921,100,68.724319,12,0,921,0.13,87,58.99,5.26,0.27
836,1004.17,100,68.724319,-1,5,1004.17,0.16,84,68.78,3.86,0.27
837,868.82007,100,68.724319,1.71,4,868.82,0.29,71,75.34,3.35,0.27
838,1118.34,100,68.724319,4.67,4,1118.34,0.13,87,57.1,3,0.27
839,791.96,100,68.724319,14,2,791.96,0.12,88,38.42,6.86,0.27
840,1065.86,100,68.724319,14,3,1065.86,0.13,87,65.23,3.6,0.27
841,179,100,69.298172,0,2,179,0.29,71,52.34,13.07,0.26
842,976.93005,100,69.298172,14,2,976.93,0.23,77,51.64,3.01,0.25
843,856,100,69.298172,-1,4,856,0.16,84,63.61,5.62,0.25
844,861.17004,100,69.298172,8,4,861.17,0.18,82,66.89,5.28,0.25
845,1149,100,69.298172,14,1,1149,0.09,91,69.62,3.27,0.25
846,860.96,100,69.298172,8,2,860.96,0.28,72,60.22,3.65,0.26
847,328,100,69.298172,0,3,328,0.2,80,45.17,11.65,0.25
848,764,100,69.298172,-1,4,764,0.3,70,73.89,4.66,0.25
849,1173,100,69.883686,15,3,1173,0.16,84,30.26,1.85,0.29
850,875.4099,100,69.883686,8,0,875.41,0.06,94,43.61,6.62,0.29
851,1147.1699,100,69.883686,14,0,1147.17,0.13,87,82.86,2.66,0.29
852,1099,100,69.883686,-1,5,1099,0.13,87,65.65,3.22,0.29
853,924.94006,100,69.883686,8,2,924.94,0.06,94,69.23,6.1,0.29
854,852,100,69.883686,-1,0,852,0.36,64,89.14,2.12,0.29
855,1140.2,100,69.883686,-1,5,1140.2,0.2,80,80.47,1.5,0.29
856,986.71,100,69.883686,15,1,986.71,0.21,79,87.44,3.24,0.29
857,647.6099,100,70.453393,-1,5,647.61,0.42,58,53.59,4.11,0.31
858,573,100,70.453393,12,3,573,0.15,85,45.44,9.08,0.31
859,948.66003,100,70.453393,-1,1,948.66,0.22,78,54.53,3.56,0.31
860,1072.9,100,70.453393,-1,5,1072.9,0.23,77,57.86,1.77,0.31
861,1125.79,100,70.453393,12,2,1125.79,0.18,82,98.31,2.05,0.31
862,958.2501,100,70.453393,8,2,958.25,0.21,79,55.19,3.6,0.31
863,1063.97,100,70.453393,-1,5,1063.97,0.22,78,40.58,2.08,0.31
864,911.14996,100,70.453393,8,2,911.15,0.14,86,47.52,5.24,0.31
865,497,100,71.037955,12,2,497,0.11,89,80.78,10.29,0.3
866,1136.14,100,71.037955,15,0,1136.14,0.19,81,66.41,1.74,0.3
867,681.7,100,71.037955,-1,5,681.7,0.19,81,40.01,7.35,0.3
868,964.33,100,71.037955,14,3,964.33,0.28,72,79.37,2.22,0.3
869,886,100,71.037955,8,1,886,0.14,86,59.18,5.53,0.3
870,773.21,100,71.037955,12,2,773.21,0.12,88,74.6,7.08,0.3
871,1090.62,100,71.037955,15,3,1090.62,0.2,80,79.34,2.12,0.3
872,708.86,100,71.037955,-1,5,708.86,0.24,76,66.97,6.36,0.3
873,492,100,71.583552,0,1,492,0.19,81,130.67,9.69,0.32
874,850.5301,100,71.583552,-1,5,850.53,0.25,75,46.51,4.33,0.32
875,997,100,71.583552,12,3,997,0.07,93,48.72,5.2,0.32
876,1004,100,71.583552,-1,5,1004,0.11,89,85.25,4.6,0.32
877,823.00995,100,71.583552,-1,5,823.01,0.1,90,49.74,6.74,0.32
878,750.33997,100,71.583552,15,0,750.34,0.13,87,73.53,7.23,0.32
879,1073.06,100,71.583552,14,0,1073.06,0.1,90,37.02,3.97,0.32
880,1013.72003,100,71.583552,9.75,4,1013.72,0.19,81,59.16,3.25,0.32
881,742.26996,100,72.128594,4,4,742.27,0.26,74,40.76,5.62,0.28
882,907.15,100,72.128594,15,0,907.15,0.23,77,41.43,3.92,0.28
883,1122.11,100,72.128594,14,1,1122.11,0.12,88,81.28,3.11,0.28
884,548,100,72.128594,8,2,548,0.08,92,87.65,9.96,0.28
885,421,100,72.128594,0,4,421,0.23,77,48.39,10.23,0.28
886,1055.86,100,72.128594,9,4,1055.86,0.17,83,85.99,3.07,0.28
887,979.1901,100,72.128594,-1,1,979.19,0.19,81,66.34,3.68,0.28
888,948,100,72.128594,8,0,948,0.24,76,71.74,3.21,0.28
889,1214.2802,100,72.653849,14,0,1214.28,0.08,92,52.45,2.71,0.29
890,431,100,72.653849,8,1,431,0.09,91,54.58,11.16,0.29
891,1052,100,72.653849,-1,2,1052,0.28,72,113.78,1,0.29
892,914.67,100,72.653849,12,2,914.67,0.24,76,79.21,3.65,0.29
893,956,100,72.653849,15,4,956,0.34,66,87.05,1,0.29
894,895.41003,100,72.653849,8,1,895.41,0.26,74,56.85,3.55,0.29
895,1109.09,100,72.653849,13.67,4,1109.09,0.17,83,36.55,2.43,0.29
896,1064.37,100,72.653849,12,2,1064.37,0.01,99,87.46,5.24,0.29
897,541,100,73.325561,0,4,541,0.21,79,48.18,8.89,0.26
898,1042.4199,100,73.325561,1.71,4,1042.42,0.06,94,73.48,4.85,0.26
899,879.33997,100,73.325561,2.67,4,879.34,0.18,82,99.84,5.06,0.26
900,862.14,100,73.325561,12,3,862.14,0.29,71,48.5,3.45,0.26
901,929.80005,100,73.325561,-1,4,929.8,0.17,83,90.05,4.59,0.26
902,1038.9,100,73.325561,14,1,1038.9,0.13,87,64.51,3.91,0.26
903,945.5,100,73.325561,-1,2,945.5,0.12,88,98.87,5.12,0.26
904,1093.31,100,73.325561,14,1,1093.31,0.22,78,44.16,1.7,0.26
905,818.28,100,73.868845,15,1,818.28,0.19,81,60.23,5.66,0.4
906,877,100,73.868845,14,1,877,0.15,85,59.25,5.51,0.4
907,1193.82,100,73.868845,14,1,1193.82,0.05,95,62.07,3.38,0.4
908,891.28,100,73.868845,4,4,891.28,0.21,79,59.62,4.45,0.4
909,577,100,73.868845,0,0,577,0.11,89,100.24,9.39,0.4
910,903.47003,100,73.868845,4,4,903.47,0.16,84,82.04,5.05,0.4
911,862.4,100,73.868845,15,0,862.4,0.24,76,89.12,4.34,0.4
912,826.8,100,73.868845,12,2,826.8,0.29,71,96.7,3.95,0.4
913,905.44,100,74.436392,-1,5,905.44,0.18,82,45.13,4.74,0.28
914,507,100,74.436392,-1,5,507,0.17,83,66.33,9.69,0.28
915,1029.8401,100,74.436392,8.67,4,1029.84,0.09,91,78.29,4.58,0.28
916,1044.75,100,74.436392,14,1,1044.75,0.14,86,54.73,3.69,0.28
917,716.16003,100,74.437416,-1,3,716.16,0.26,74,60.17,5.97,0.28
918,673.5,100,74.437416,15,0,673.5,0.34,66,69.25,5.28,0.28
919,1099.0801,100,74.437416,14,1,1099.08,0.19,81,88.35,2.2,0.28
920,1034.59,100,74.437416,-1,5,1034.59,0.2,80,61.13,2.82,0.28
921,796.69,100,74.969992,8,3,796.69,0.09,91,74.71,7.15,0.29
922,422,100,74.969992,0,4,422,0.22,78,49.12,10.31,0.29
923,529.22003,100,74.969992,-1,2,529.22,0.28,72,31.75,8.26,0.29
924,956.13,100,74.969992,14,1,956.13,0.3,70,63.72,1.91,0.29
925,1069.86,100,74.969992,-1,5,1069.86,0.1,90,62.33,4,0.29
926,1088.5,100,74.969992,14,2,1088.5,0.19,81,54.12,2.33,0.29
927,828.25,100,74.969992,-1,5,828.25,0.33,67,92.64,3.15,0.29
928,628.07996,100,74.969992,1.14,4,628.08,0.2,80,43.92,7.9,0.29
929,815.4799,100,75.59863,14,2,815.48,0.12,88,30.93,6.6,0.27
930,670,100,75.59863,0,4,670,0.16,84,66.81,7.83,0.27
931,804.57,100,75.59863,-1,4,804.57,0.14,86,72.66,6.48,0.27
932,1063,100,75.59863,15,0,1063,0.18,82,48.77,2.82,0.27
933,1280.36,100,75.59863,-1,5,1280.36,0.04,96,68.43,2.62,0.27
934,1101.81,100,75.59863,-1,5,1101.81,0.18,82,73.45,2.34,0.27
935,711.75,100,75.59863,8,1,711.75,0.11,89,66.64,7.88,0.27
936,933.57,100,75.59863,12,0,933.57,0.2,80,53.42,4.08,0.27
937,883.14,100,76.157093,8,4,883.14,0.19,81,54.39,4.86,0.31
938,868,100,76.158099,8,4,868,0.1,90,56.36,6.24,0.31
939,688.72,100,76.158099,-1,5,688.72,0.18,82,64.24,7.38,0.31
940,829.68,100,76.158099,4,4,829.68,0.14,86,44.51,6.19,0.31
941,883.75,100,76.158099,-1,5,883.75,0.23,77,63.26,4.22,0.31
942,907.19995,100,76.158099,-1,4,907.2,0.08,92,84.77,6.05,0.31
943,720.00995,100,76.158099,-1,5,720.01,0.23,77,47.48,6.35,0.31
944,838.15,100,76.158099,-1,3,838.15,0.31,69,65.52,3.4,0.31
945,1074,100,76.686919,15,3,1074,0.12,88,73.82,3.66,0.29
946,919.8,100,76.686919,-1,3,919.8,0.3,70,61.04,2.43,0.29
947,986.27997,100,76.686919,15,2,986.28,0.18,82,43,3.75,0.28
948,695,100,76.686919,-1,5,695,0.2,80,69.01,7.06,0.29
949,1092,100,76.686919,15,2,1092,0.15,85,72.81,2.98,0.28
950,1037.27,100,76.686919,-1,1,1037.27,0.28,72,71.75,1.2,0.28
951,360.14,100,76.686919,0,4,360.14,0.32,68,61.34,10.23,0.28
952,624.32996,100,76.686919,-1,5,624.33,0.19,81,71.93,8.06,0.28
953,-22,100,77.236835,0,4,-22,0.22,78,71.33,16,0.26
954,922.80005,100,77.236835,2,4,922.8,0.11,89,63.04,5.51,0.26
955,889.81995,100,77.236835,14,3,889.82,0.04,96,59.89,6.69,0.26
956,783.5,100,77.236835,-1,5,783.5,0.26,74,71.45,5.06,0.26
957,916.1,100,77.236835,13,4,916.1,0.26,74,49.71,3.27,0.26
958,1109.37,100,77.236835,8.67,4,1109.37,0.08,92,91.84,3.85,0.26
959,1037.54,100,77.236835,14,1,1037.54,0.2,80,79.39,2.78,0.26
960,648.2199,100,77.236835,-1,5,648.22,0.23,77,43.03,7.28,0.26
961,795.67,100,77.757553,2,4,795.67,0.14,86,122.6,6.59,0.3
962,1037.76,100,77.757553,9.2,4,1037.76,0.09,91,57.88,4.5,0.3
963,277,100,77.757553,0,4,277,0.23,77,51.35,12.1,0.29
964,1177.5,100,77.757553,-1,5,1177.5,0.11,89,58.39,2.65,0.29
965,1012.5,100,77.757553,12,4,1012.5,0.23,77,56.21,2.55,0.3
966,804,100,77.757553,8,1,804,0.16,84,62.4,6.24,0.3
967,810.15,100,77.757553,3,4,810.15,0.32,68,47.06,3.62,0.3
968,1073.42,100,77.757553,4,4,1073.42,0.08,92,50.66,4.25,0.29
969,1012,100,78.331831,12,1,1012,0.14,86,61.17,4.07,0.26
970,779.52997,100,78.331831,-1,5,779.53,0.13,87,49.27,6.89,0.26
971,1091.94,100,78.331831,-1,5,1091.94,0.12,88,55.1,3.46,0.26
972,1028,100,78.331831,0,4,1028,0.08,92,56.14,4.74,0.26
973,1077.8999,100,78.331831,-1,5,1077.9,0.21,79,63.31,2.09,0.26
974,1255,100,78.331831,14,4,1255,0.07,93,93.36,2.43,0.26
975,1131.2701,100,78.331831,12,1,1131.27,0.03,97,76.23,4.31,0.26
976,1117.64,100,78.331831,14,0,1117.64,0.13,87,62.94,3,0.26
977,855.5199,100,78.889326,15,0,855.52,0.19,81,58.83,5.2,0.31
978,792.23,100,78.889326,15,3,792.23,0.32,68,36.59,3.88,0.31
979,664,100,78.889326,14,1,664,0.1,90,54.36,8.51,0.31
980,665.2101,100,78.889326,-1,5,665.21,0.14,86,88.92,8.1,0.32
981,988.6,100,78.889326,8,3,988.6,0.07,93,78.67,5.29,0.31
982,900.67,100,78.889326,8,0,900.67,0.14,86,93.8,5.36,0.32
983,1044,100,78.889326,-1,5,1044,0.12,88,59.63,4,0.31
984,946.47,100,78.889326,14,2,946.47,0.12,88,48.88,5.11,0.31
985,866.66003,100,79.428741,0,1,866.66,0.21,79,63.59,4.76,0.29
986,1075.3901,100,79.428741,14,2,1075.39,0.19,81,49.09,2.49,0.29
987,941.86993,100,79.428741,-1,5,941.87,0.08,92,82.31,5.68,0.29
988,910.6,100,79.428741,15,1,910.6,0.23,77,45.22,3.88,0.28
989,922,100,79.428741,8,3,922,0.08,92,100.3,5.89,0.29
990,942.72,100,79.428741,-1,5,942.72,0.24,76,44.92,3.28,0.29
991,536.11,100,79.428741,15,1,536.11,0.29,71,50.73,8.04,0.28
992,1103,100,79.428741,-1,5,1103,0.09,91,68.14,3.78,0.29
993,838.57,100,79.964153,-1,3,838.57,0.23,77,65.7,4.81,0.28
994,938.72,100,79.964153,9,4,938.72,0.19,81,79.71,4.18,0.28
995,636,100,79.964153,12,0,636,0.24,76,34.26,7.32,0.28
996,1127.14,100,79.964153,15,2,1127.14,0.21,79,39.38,1.47,0.28
997,890.66003,100,79.964153,-1,5,890.66,0.23,77,87.42,4.13,0.28
998,894,100,79.964153,8,4,894,0.24,76,73.66,3.92,0.28
999,668,100,79.964153,14,2,668,0.18,82,48.96,7.63,0.28
1000,988,100,79.964153,8,4,988,0.08,92,75.89,5.17,0.28
1001,1003.92004,100,80.500711,14.25,4,1003.92,0.27,73,59.34,1.88,0.27
1002,1044.6,100,80.500711,14,0,1044.6,0.14,86,87.65,3.69,0.27
1003,298,100,80.500711,-1,5,298,0.14,86,95.6,12.37,0.27
1004,855.8,100,80.500711,-1,2,855.8,0.26,74,76.71,4.08,0.27
1005,853.17004,100,80.500711,8,4,853.17,0.24,76,55.45,4.46,0.27
1006,652.81006,100,80.500711,0,1,652.81,0.3,70,51.19,6.25,0.27
1007,861,100,80.500711,-1,4,861,0.29,71,101.39,3.46,0.27
1008,395.33,100,80.500711,-1,4,395.33,0.2,80,76.67,10.81,0.27
1009,856,100,81.083943,-1,3,856,0.19,81,77.88,5.2,0.26
1010,585.32996,100,81.084942,-1,4,585.33,0.2,80,83.61,8.43,0.26
1011,1003.7,100,81.084942,-1,1,1003.7,0.24,76,58.01,2.48,0.26
1012,546.6901,100,81.084942,1.33,4,546.69,0.11,89,64.68,9.73,0.26
1013,1019.56995,100,81.084942,14,2,1019.57,0.09,91,78.77,4.7,0.26
1014,515,100,81.084942,-1,5,515,0.25,75,46.17,8.8,0.26
1015,509,100,81.084942,8,3,509,0.19,81,42.48,9.48,0.26
1016,958.4,100,81.084942,14,1,958.4,0.14,86,57.21,4.69,0.26
1017,485,100,81.664837,0,4,485,0.11,89,47.05,10.43,0.29
1018,531.50006,100,81.664837,12,3,531.5,0.12,88,62.15,9.82,0.29
1019,1024.6201,100,81.664837,0,3,1024.62,0.1,90,63.09,4.5,0.29
1020,1145.1,100,81.664837,12,1,1145.1,0.16,84,102.48,2.18,0.29
1021,855.9,100,81.664837,-1,5,855.9,0.18,82,46.97,5.34,0.29
1022,835,100,81.664837,12,2,835,0.13,87,59.84,6.25,0.29
1023,841.26996,100,81.664837,-1,5,841.27,0.15,85,85.82,5.93,0.29
1024,932.5,100,81.664837,12,2,932.5,0.24,76,72.18,3.41,0.29
1025,760.0901,100,82.214051,2.67,4,760.09,0.16,84,50.19,6.76,0.3
1026,882.86,100,82.214051,14,0,882.86,0.32,68,70.87,2.55,0.3
1027,787.1,100,82.214051,4,4,787.1,0.21,79,54.66,5.77,0.3
1028,897.24005,100,82.214051,15,3,897.24,0.21,79,53.54,4.38,0.3
1029,732.67004,100,82.214051,-1,1,732.67,0.31,69,73.94,4.93,0.3
1030,943.86,100,82.214051,12,1,943.86,0.29,71,42,2.3,0.3
1031,956.6699,100,82.214051,14,3,956.67,0.32,68,57.12,1.46,0.3
1032,897,100,82.214051,12,3,897,0.15,85,50.84,5.27,0.3
1033,1143.16,100,82.770439,12.83,4,1143.16,0.15,85,41.51,2.37,0.28
1034,650.62,100,82.770439,12,1,650.62,0.16,84,58.29,8.06,0.28
1035,1153.75,100,82.770439,14,3,1153.75,0.07,93,61.66,3.52,0.28
1036,659.67,100,82.770439,0,2,659.67,0.18,82,54.64,7.74,0.28
1037,763,100,82.770439,14,3,763,0.19,81,50.89,6.35,0.28
1038,1074.2201,100,82.770439,14,2,1074.22,0.04,96,69.25,4.77,0.28
1039,1028.33,100,82.770439,9.33,4,1028.33,0.17,83,87.97,3.41,0.28
1040,948.2101,100,82.770439,9.4,4,948.21,0.26,74,74.99,2.83,0.28
1041,885,100,83.309108,-1,5,885,0.11,89,59.43,5.93,0.28
1042,1148,100,83.309108,-1,5,1148,0.06,94,83.01,3.72,0.28
1043,682.37,100,83.309108,12,2,682.37,0.23,77,69.62,6.84,0.28
1044,847.25,100,83.309108,15,0,847.25,0.26,74,43.97,4.2,0.28
1045,813.66003,100,83.309108,12,0,813.66,0.24,76,107.61,4.98,0.28
1046,729,100,83.309108,0,2,729,0.23,77,99.95,6.23,0.28
1047,966,100,83.309108,8,3,966,0.18,82,52.92,4,0.28
1048,951.2001,100,83.309108,-1,5,951.2,0.15,85,46.76,4.63,0.28
1049,1156.25,100,83.905605,14,2,1156.25,0.12,88,78.77,2.72,0.29
1050,656,100,83.905605,8,4,656,0.16,84,45.98,8,0.29
1051,726.7,100,83.905605,2.67,4,726.7,0.09,91,50.49,7.92,0.29
1052,902.47003,100,83.905605,-1,5,902.47,0.08,92,91.68,6.1,0.29
1053,793.9,100,83.905605,0,2,793.9,0.2,80,97.66,5.83,0.29
1054,1100.8901,100,83.905605,14,0,1100.89,0.19,81,58.65,2.17,0.29
1055,928.84,100,83.905605,8.8,4,928.84,0.21,79,73.32,3.98,0.29
1056,572,100,83.905605,0,2,572,0.16,84,40.73,9,0.29
1057,1024.89,100,84.470967,-1,5,1024.89,0.25,75,91.32,2,0.32
1058,1044,100,84.470967,-1,5,1044,0.12,88,27.46,4,0.32
1059,712,100,84.470967,-1,5,712,0.08,92,59.3,8.17,0.32
1060,823.48004,100,84.470967,8,3,823.48,0.22,78,54.84,5.16,0.32
1061,803.33,100,84.470967,15,2,803.33,0.26,74,66.98,4.79,0.32
1062,562,100,84.470967,15,2,562,0.27,73,76.89,7.93,0.32
1063,803.97003,100,84.470967,8,3,803.97,0.25,75,74.25,4.95,0.32
1064,1095.1699,100,84.470967,12,2,1095.17,0.21,79,81.23,1.87,0.32
1065,773.3299,100,85.011635,2,4,773.33,0.21,79,46.9,5.95,0.29
1066,303,100,85.011635,-1,5,303,0.17,83,70.13,12.14,0.29
1067,953,100,85.011635,15,2,953,0.33,67,71.86,1.28,0.29
1068,755.33997,100,85.011635,-1,5,755.34,0.17,83,50.72,6.69,0.29
