episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,executionTime
101.0,36.0,0.21,79.0,137.59,0.34
101.0,38.0,0.24,76.0,85.08,0.34
101.0,62.0,0.13,87.0,107.31,0.34
102.0,48.0,0.23,77.0,51.18,0.33
102.0,44.0,0.17,83.0,107.51,0.33
102.0,40.0,0.19,81.0,116.38,0.33
103.0,36.0,0.23,77.0,117.86,0.33
103.0,26.0,0.25,75.0,128.8,0.33
103.0,44.0,0.25,75.0,97.66,0.33
103.0,10.0,0.22,78.0,110.06,0.33
104.0,32.0,0.24,76.0,94.99,0.35
104.0,40.0,0.21,79.0,102.38,0.35
105.0,46.0,0.2,80.0,71.36,0.34
105.0,38.0,0.15,85.0,106.74,0.34
1105.0,50.0,0.17,83.0,82.43,0.34
106.0,32.0,0.22,78.0,116.43,0.33
106.0,48.0,0.18,82.0,107.35,0.33
6.0,48.0,0.16,84.0,134.93,0.33
107.0,50.0,0.17,83.0,85.02,0.32
107.0,52.0,0.16,84.0,87.37,0.32
107.0,48.0,0.18,82.0,56.11,0.32
108.0,34.0,0.21,79.0,126.39,0.31
108.0,20.0,0.29,71.0,91.91,0.31
108.0,60.0,0.17,83.0,96.52,0.31
109.0,42.0,0.19,81.0,98.52,0.34
109.0,44.0,0.19,81.0,103.18,0.34
109.0,52.0,0.19,81.0,80.78,0.34
109.0,30.0,0.21,79.0,96.16,0.34
109.0,32.0,0.25,75.0,117.89,0.34
110.0,46.0,0.25,75.0,101.67,0.32
110.0,32.0,0.19,81.0,88.89,0.32
111.0,56.0,0.18,82.0,81.76,0.29
111.0,58.0,0.14,86.0,64.09,0.29
112.0,56.0,0.17,83.0,47.35,0.3
112.0,32.0,0.22,78.0,134.14,0.3
113.0,52.0,0.14,86.0,71.53,0.28
113.0,58.0,0.18,82.0,126.71,0.28
114.0,66.0,0.15,85.0,54.98,0.29
115.0,54.0,0.18,82.0,146.69,0.38
15.0,54.0,0.16,84.0,70.74,0.38
115.0,30.0,0.18,82.0,72.11,0.38
115.0,50.0,0.17,83.0,47.79,0.38
116.0,28.0,0.21,79.0,87.35,0.29
1116.0,-2.0,0.31,69.0,110.42,0.29
116.0,42.0,0.26,74.0,95.98,0.29
117.0,56.0,0.2,80.0,64.39,0.38
117.0,52.0,0.18,82.0,72.23,0.38
117.0,44.0,0.22,78.0,90.41,0.38
118.0,32.0,0.25,75.0,83.67,0.32
118.0,30.0,0.32,68.0,85.93,0.32
118.0,40.0,0.17,83.0,87.02,0.32
119.0,42.0,0.22,78.0,40.9,0.37
119.0,48.0,0.19,81.0,94.32,0.37
119.0,54.0,0.14,86.0,41.93,0.37
120.0,28.0,0.25,75.0,70.39,0.29
120.0,52.0,0.2,80.0,85.49,0.29
121.0,64.0,0.16,84.0,52.03,0.29
121.0,62.0,0.16,84.0,121.99,0.29
121.0,36.0,0.18,82.0,105.23,0.29
121.0,50.0,0.2,80.0,87.66,0.29
122.0,34.0,0.21,79.0,105.79,0.2912
122.0,64.0,0.13,87.0,144.04,0.29
123.0,50.0,0.17,83.0,68.16,0.29
123.0,56.0,0.15,85.0,77.26,0.29
123.0,22.0,0.28,72.0,135.41,0.29
124.0,16.0,0.29,71.0,79.49,0.28
124.0,46.0,0.16,84.0,22.06,0.28
124.0,26.0,0.29,71.0,72.31,0.28
124.0,50.0,0.22,78.0,29.54,0.28
125.0,42.0,0.2,80.0,63.28,0.3
125.0,52.0,0.21,79.0,90.04,0.3
126.0,50.0,0.18,82.0,63.29,0.28
126.0,66.0,0.1,90.0,36.67,0.28
126.0,36.0,0.24,76.0,170.4,0.28
127.0,40.0,0.2,80.0,81.4,0.28
1127.0,56.0,0.19,81.0,61.49,0.28
128.0,38.0,0.2,80.0,46.57,0.29
128.0,62.0,0.11,89.0,56.34,0.29
128.0,48.0,0.19,81.0,91.67,0.29
129.0,34.0,0.17,83.0,41.11,0.34
129.0,30.0,0.18,82.0,63.45,0.34
130.0,74.0,0.08,92.0,57.25,0.32
1130.0,50.0,0.18,82.0,65.22,0.32
30.0,32.0,0.18,82.0,107.48,0.32
131.0,56.0,0.16,84.0,40.76,0.3
1131.0,44.0,0.19,81.0,36.24,0.3
131.0,34.0,0.2,80.0,101.85,0.3
132.0,54.0,0.19,81.0,60.09,0.3
132.0,42.0,0.19,81.0,105.65,0.3
133.0,44.0,0.2,80.0,16.8,0.28
133.0,44.0,0.15,85.0,47.52,0.28
133.0,52.0,0.18,82.0,108.54,0.28
134.0,22.0,0.22,78.0,117.72,0.28
134.0,20.0,0.28,72.0,86.87,0.29
134.0,34.0,0.2,80.0,124.32,0.29
135.0,54.0,0.17,83.0,75.03,0.3
135.0,62.0,0.17,83.0,65.41,0.3
135.0,60.0,0.14,86.0,72.04,0.3
136.0,40.0,0.21,79.0,83.61,0.31
136.0,52.0,0.15,85.0,33.97,0.31
136.0,58.0,0.15,85.0,57.28,0.31
137.0,58.0,0.18,82.0,68.89,0.3
137.0,30.0,0.25,75.0,72.25,0.3
137.0,24.0,0.2,80.0,42.18,0.3
138.0,26.0,0.21,79.0,101.2,0.31
138.0,32.0,0.2,80.0,99.01,0.31
138.0,32.0,0.24,76.0,71.9,0.31
139.0,44.0,0.17,83.0,56.05,0.29
139.0,42.0,0.18,82.0,87.56,0.29
139.0,46.0,0.2,80.0,69.83,0.29
139.0,44.0,0.19,81.0,42.42,0.29
140.0,50.0,0.2,80.0,77.28,0.29
140.0,36.0,0.24,76.0,115.69,0.29
140.0,34.0,0.22,78.0,58.54,0.29
141.0,48.0,0.2,80.0,75.03,0.3
141.0,38.0,0.18,82.0,106.8,0.3
141.0,38.0,0.19,81.0,74.78,0.3
142.0,42.0,0.22,78.0,90.0,0.31
142.0,46.0,0.14,86.0,91.88,0.31
143.0,26.0,0.25,75.0,104.76,0.31
144.0,20.0,0.25,75.0,75.55,0.42
144.0,38.0,0.21,79.0,92.13,0.42
145.0,54.0,0.15,85.0,87.41,0.33
145.0,72.0,0.12,88.0,75.29,0.33
145.0,40.0,0.19,81.0,105.4,0.33
146.0,44.0,0.19,81.0,91.21,0.35
146.0,48.0,0.21,79.0,89.64,0.34
46.0,30.0,0.22,78.0,72.14,0.35
147.0,44.0,0.23,77.0,42.17,0.39
147.0,54.0,0.18,82.0,47.44,0.39
147.0,32.0,0.2,80.0,83.51,0.39
148.0,28.0,0.22,78.0,94.98,0.32
148.0,46.0,0.19,81.0,87.62,0.32
149.0,48.0,0.15,85.0,44.41,0.29
149.0,60.0,0.18,82.0,72.14,0.29
149.0,30.0,0.24,76.0,38.48,0.29
