episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
446,82,100,35.628108,1,2,82,0.06,94,52.68,7.24,0.29
447,100,100,35.628108,1,0,100,0,100,21.71,15.88,0.29
448,92,100,35.628108,1,2,92,0.01,99,43.1,6.91,0.29
449,100,100,36.301067,1,2,100,0,100,39.34,16,0.32
450,100,100,36.301067,1,2,100,0,100,21.26,15.92,0.32
451,88,100,36.301067,-1,1,88,0.02,98,61.07,6.61,0.32
452,100,100,36.301067,1,2,100,0,100,47.51,15.84,0.32
453,58,100,36.301067,1,2,58,0.07,93,56.97,3.47,0.32
454,86,100,36.301067,1,1,86,0.04,96,74.09,6.52,0.32
455,96,100,36.301067,1,3,96,0.01,99,37.59,15.58,0.32
456,98,100,36.301067,1,0,98,0,100,49.26,15.21,0.32
457,68,100,36.912979,-1,5,68,0.09,91,50.33,2.72,0.28
458,94,100,36.912979,1,1,94,0.02,98,51.91,4,0.28
459,96,100,36.912979,1,1,96,0.01,99,55.32,6.72,0.28
460,56,100,36.912979,-1,2,56,0.09,91,57.74,2.77,0.28
461,98,100,36.912979,1,0,98,0,100,50.86,7.64,0.28
462,98,100,36.912979,1,1,98,0,100,35.53,7.3,0.28
463,100,100,36.912979,1,1,100,0,100,17.62,15.92,0.28
464,96,100,36.912979,1,2,96,0.01,99,38.21,7.15,0.28
465,100,100,37.492286,1,0,100,0,100,50.74,15.48,0.28
466,88,100,37.492286,1,1,88,0.06,94,44.62,7.85,0.28
467,100,100,37.492286,1,0,100,0,100,29.78,15.28,0.28
468,86,100,37.492286,1,3,86,0.02,98,35.1,6.81,0.28
469,96,100,37.492286,-1,0,96,0.01,99,45.46,6.62,0.28
470,100,100,37.492286,1,0,100,0,100,48.43,7.52,0.28
471,98,100,37.492286,1,0,98,0,100,23.43,15.61,0.28
472,100,100,37.492286,1,3,100,0,100,8.95,15.64,0.28
473,74,100,38.144847,-1,3,74,0.05,95,45.16,3.46,0.29
474,100,100,38.144847,1,2,100,0,100,12.8,15.52,0.29
475,100,100,38.144847,1,1,100,0,100,26.22,15.73,0.29
476,52,100,38.144847,-1,0,52,0.16,84,51.15,2.79,0.29
477,100,100,38.144847,1,0,100,0,100,54.45,16,0.29
478,100,100,38.144847,1,1,100,0,100,43.79,15.88,0.29
479,100,100,38.144847,1,3,100,0,100,41.2,15.88,0.29
480,82,100,38.144847,-1,2,82,0.03,97,58.65,3.63,0.29
481,100,100,38.765199,1,3,100,0,100,35.03,16,0.28
482,100,100,38.765199,1,0,100,0,100,18.78,15.68,0.28
483,100,100,38.765199,1,0,100,0,100,26.48,16,0.28
484,98,100,38.765199,1,1,98,0,100,64.31,15.14,0.28
485,100,100,38.765199,1,1,100,0,100,18.66,15.86,0.28
486,98,100,38.765199,1,1,98,0.01,99,54.87,16,0.28
487,100,100,38.765199,1,0,100,0,100,29.49,7.7,0.28
488,100,100,38.765199,1,3,100,0,100,46.23,15.36,0.28
489,84,100,39.359565,1,1,84,0.04,96,42.26,7.34,0.29
490,94,100,39.359565,1,3,94,0.01,99,35.5,7.8,0.29
491,96,100,39.359565,1,2,96,0,100,32.15,7.48,0.29
492,90,100,39.359565,1,0,90,0.03,97,38.71,7.35,0.29
493,100,100,39.359565,1,2,100,0,100,76.24,16,0.29
494,86,100,39.359565,1,2,86,0.04,96,41.43,6.83,0.29
495,92,100,39.359565,1,3,92,0.02,98,39.61,7.36,0.29
496,94,100,39.359565,1,0,94,0.01,99,20.49,7.31,0.29
497,100,100,39.936373,1,1,100,0,100,59.55,15.6,0.28
498,100,100,39.936373,1,0,100,0,100,14.37,15.52,0.28
499,100,100,39.936373,1,2,100,0,100,21.91,16,0.28
500,100,100,39.936373,1,1,100,0,100,31.7,15.88,0.28
501,96,100,39.936373,1,3,96,0.02,98,54.93,7.23,0.28
502,100,100,39.936373,1,3,100,0,100,65.28,8,0.28
503,100,100,39.936373,1,3,100,0,100,40.78,15.52,0.28
504,100,100,39.936373,1,2,100,0,100,32.42,15.24,0.28
505,100,100,40.534652,1,3,100,0,100,26.69,15.86,0.27
506,100,100,40.534652,1,3,100,0,100,39.94,16,0.27
507,100,100,40.534652,1,3,100,0,100,64.89,16,0.27
508,26,100,40.534652,1,0,26,0.23,77,72.63,1.34,0.27
509,98,100,40.534652,1,3,98,0.01,99,30.85,7.94,0.27
510,98,100,40.534652,1,1,98,0.01,99,66.3,7.03,0.27
511,92,100,40.534652,1,1,92,0.03,97,72.52,7.11,0.27
512,88,100,40.534652,1,0,88,0.05,95,36.64,7.26,0.27
513,100,100,41.113948,1,1,100,0,100,25.71,15.84,0.29
514,98,100,41.113948,1,2,98,0.01,99,60.11,8,0.29
515,78,100,41.113948,1,1,78,0.07,93,68.08,2.92,0.29
516,76,100,41.113948,-1,3,76,0.05,95,47.23,3.49,0.29
517,100,100,41.113948,1,2,100,0,100,25.27,16,0.29
518,100,100,41.113948,1,1,100,0,100,25.86,16,0.29
519,78,100,41.113948,1,1,78,0,100,57.76,3.86,0.29
520,100,100,41.113948,1,0,100,0,100,45.16,16,0.29
521,100,100,41.704646,1,0,100,0,100,32.58,15.68,0.28
522,100,100,41.704646,1,0,100,0,100,72.78,16,0.28
523,100,100,41.704646,1,1,100,0,100,19.57,15.72,0.28
524,96,100,41.704646,1,1,96,0.01,99,37.17,7.7,0.28
525,100,100,41.704646,1,1,100,0,100,41.35,8,0.28
526,90,100,41.704646,1,3,90,0.03,97,49.6,3.94,0.28
527,98,100,41.704646,1,3,98,0.01,99,38.13,15.85,0.28
528,100,100,41.704646,1,1,100,0,100,43.17,15.12,0.28
529,100,100,42.297121,1,3,100,0,100,23.07,15.76,0.28
530,100,100,42.297121,1,1,100,0,100,43.2,15.86,0.28
531,84,100,42.298149,1,3,84,0.04,96,68.93,3.91,0.28
532,90,100,42.298149,1,2,90,0.02,98,39.45,6.8,0.28
533,100,100,42.298149,1,1,100,0,100,41.44,16,0.28
534,100,100,42.298149,1,1,100,0,100,42.24,15.84,0.28
535,100,100,42.298149,1,1,100,0,100,35.45,15.76,0.28
536,100,100,42.298149,1,3,100,0,100,33.95,15.36,0.28
537,100,100,42.918406,1,2,100,0,100,37.44,15.62,0.29
538,100,100,42.918406,1,3,100,0,100,13.98,16,0.29
539,100,100,42.918406,1,2,100,0,100,21.41,15.2,0.29
540,100,100,42.918406,1,2,100,0,100,51.74,15.28,0.29
541,98,100,42.918406,1,2,98,0.01,99,36.94,7.29,0.29
542,96,100,42.918406,1,1,96,0.01,99,51.65,6.94,0.29
543,100,100,42.918406,1,2,100,0,100,15.21,15.74,0.29
544,100,100,42.918406,1,0,100,0,100,32.37,15.16,0.29
545,98,100,43.642907,1,0,98,0,100,34.64,15.28,0.32
546,100,100,43.642907,1,1,100,0,100,51.84,15.92,0.32
547,100,100,43.642907,1,0,100,0,100,38.88,16,0.32
548,98,100,43.642907,1,2,98,0,100,18.22,15.64,0.32
549,100,100,43.642907,1,2,100,0,100,44.42,14.76,0.32
550,92,100,43.642907,1,0,92,0,100,68.52,6.94,0.32
551,98,100,43.642907,1,3,98,0,100,22.01,15.88,0.32
552,100,100,43.642907,1,3,100,0,100,42.79,15.88,0.32
553,100,100,44.277131,1,2,100,0,100,55.24,7.78,0.3
554,100,100,44.277131,1,0,100,0,100,39.2,14.84,0.3
555,62,100,44.277131,1,2,62,0.1,90,57.94,1.68,0.3
556,98,100,44.277131,1,3,98,0,100,56.48,6.9,0.3
557,100,100,44.277131,1,0,100,0,100,29.56,14.8,0.3
558,100,100,44.277131,1,3,100,0,100,33.24,15.4,0.3
559,100,100,44.277131,1,1,100,0,100,23.78,7.7,0.3
560,90,100,44.277131,1,3,90,0,100,47.34,6.96,0.3
561,88,100,44.855469,1,3,88,0,100,76.29,6.68,0.29
562,100,100,44.855469,1,3,100,0,100,53.9,15.76,0.29
563,100,100,44.855469,1,0,100,0,100,36.23,15.52,0.29
564,100,100,44.855469,1,3,100,0,100,20.54,15.36,0.29
565,100,100,44.855469,1,3,100,0,100,32.3,16,0.29
566,100,100,44.855469,1,0,100,0,100,17.87,16,0.29
567,100,100,44.855469,1,0,100,0,100,40.52,7.8,0.29
568,58,100,44.855469,-1,5,58,0.1,90,43.26,1.89,0.29
569,100,100,45.429394,1,3,100,0,100,41.62,16,0.28
570,100,100,45.429394,1,1,100,0,100,41.63,15.3,0.28
571,98,100,45.429394,1,3,98,0,100,32.11,7.72,0.28
572,100,100,45.429394,1,3,100,0,100,64.7,15.88,0.28
573,98,100,45.429394,1,1,98,0.01,99,45.06,14.3,0.28
574,76,100,45.429394,1,0,76,0.05,95,37.41,3.77,0.28
575,96,100,45.429394,1,2,96,0,100,52.13,7.76,0.28
576,100,100,45.429394,1,3,100,0,100,19.62,15.6,0.28
577,100,100,46.025032,1,0,100,0,100,48.27,16,0.28
578,100,100,46.025032,1,3,100,0,100,59.28,16,0.28
579,98,100,46.025032,1,3,98,0,100,54.7,14.28,0.28
580,96,100,46.025032,1,2,96,0,100,42.92,13.58,0.28
581,100,100,46.025032,1,1,100,0,100,42.72,7.21,0.28
582,62,100,46.025032,-1,2,62,0.12,88,55.24,1.91,0.28
583,100,100,46.025032,1,3,100,0,100,41.65,7.94,0.28
584,98,100,46.025032,1,3,98,0.01,99,53.88,14.57,0.28
585,100,100,46.60332,1,2,100,0,100,55.22,14.8,0.29
586,100,100,46.604311,1,3,100,0,100,39.2,14.88,0.29
587,92,100,46.604311,1,0,92,0.03,97,38.35,14.48,0.29
588,52,100,46.604311,1,0,52,0.16,84,54.32,6.2,0.29
589,90,100,46.604311,1,1,90,0.01,99,100.77,6.05,0.29
590,94,100,46.604311,1,1,94,0.01,99,55.29,14.2,0.29
591,74,100,46.604311,1,3,74,0.05,95,53.11,3.87,0.29
592,98,100,46.604311,1,1,98,0,100,42.86,14.74,0.29
593,38,100,47.199934,1,0,38,0.13,87,74.9,3.05,0.27
594,92,100,47.199934,1,0,92,0.04,96,69.6,7.1,0.27
595,76,100,47.199934,1,2,76,0.02,98,58.77,6.11,0.27
596,100,100,47.199934,1,2,100,0,100,37.31,15.6,0.27
597,96,100,47.199934,1,0,96,0,100,45.39,14.74,0.27
598,100,100,47.199934,1,0,100,0,100,26.37,14.82,0.27
599,98,100,47.199934,1,3,98,0,100,37.95,15.4,0.27
600,48,100,47.199934,1,2,48,0.13,87,99.36,3.14,0.27
601,94,100,47.772281,1,3,94,0.01,99,66.12,15,0.29
602,98,100,47.772281,1,1,98,0,100,34.33,14.29,0.29
603,80,100,47.772281,-1,4,80,0.03,97,51.31,2.74,0.29
604,78,100,47.772281,1,0,78,0.08,92,51.1,6.49,0.29
605,100,100,47.772281,1,2,100,0,100,71.85,15.52,0.29
606,82,100,47.772281,1,4,82,0.05,95,48.59,3.5,0.29
607,94,100,47.772281,1,2,94,0.01,99,43.3,13.77,0.29
608,100,100,47.772281,1,3,100,0,100,38.87,14.72,0.29
609,78,100,48.363485,1,0,78,0.08,92,37.43,3.48,0.28
610,100,100,48.363485,1,0,100,0,100,38.41,16,0.28
611,100,100,48.363485,1,2,100,0,100,34.7,16,0.28
612,62,100,48.363485,1,2,62,0.15,85,92.99,6.2,0.28
613,82,100,48.363485,1,1,82,0.07,93,45.96,6.6,0.28
614,78,100,48.363485,1,0,78,0.11,89,83.23,3.55,0.28
615,90,100,48.363485,1,1,90,0.03,97,37.3,6.95,0.28
616,94,100,48.363485,1,1,94,0,100,41.88,7.22,0.28
617,94,100,48.994595,1,3,94,0,100,56.62,6.68,0.28
618,84,100,48.994595,1,0,84,0,100,72.64,6.05,0.28
619,96,100,48.994595,1,0,96,0.02,98,79.29,14.47,0.28
620,86,100,48.994595,1,2,86,0,100,48.21,3.02,0.28
621,94,100,48.994595,1,1,94,0,100,24.27,15.13,0.28
622,98,100,48.994595,1,1,98,0,100,47.66,14.68,0.28
623,96,100,48.994595,1,0,96,0,100,53.2,14.28,0.28
624,98,100,48.994595,1,0,98,0,100,37.94,14.74,0.28
625,100,100,49.581349,1,0,100,0,100,50.6,15.76,0.31
626,66,100,49.581349,1,3,66,0.11,89,39.95,6.36,0.31
627,94,100,49.581349,1,3,94,0.02,98,33.79,7.1,0.31
628,98,100,49.581349,1,1,98,0.01,99,42.93,7.66,0.31
629,100,100,49.581349,1,0,100,0,100,43.96,16,0.31
630,54,100,49.581349,1,0,54,0.11,89,49.18,1.64,0.31
631,100,100,49.581349,1,3,100,0,100,34.41,15.12,0.31
632,80,100,49.581349,-1,0,80,0.01,99,44.29,3.49,0.31
633,98,100,50.189162,1,2,98,0.01,99,41.67,15.33,0.27
634,94,100,50.189162,1,2,94,0.01,99,48.91,7.23,0.27
635,92,100,50.189162,1,1,92,0,100,80.13,6.92,0.27
636,100,100,50.189162,1,1,100,0,100,39.1,15.26,0.27
637,100,100,50.189162,1,3,100,0,100,39.12,7.2,0.27
638,100,100,50.189162,1,3,100,0,100,56.42,15.16,0.27
639,40,100,50.189162,1,2,40,0.21,79,58.35,3.2,0.27
640,98,100,50.189162,1,0,98,0.01,99,51.41,7,0.27
641,98,100,50.804016,-1,3,98,0,100,20.38,15.6,0.3
642,100,100,50.804016,1,1,100,0,100,34.34,15.28,0.3
643,100,100,50.804016,1,0,100,0,100,47.47,16,0.3
644,98,100,50.804016,1,2,98,0,100,44.23,7.88,0.3
645,100,100,50.804016,1,2,100,0,100,44.42,15.12,0.3
646,100,100,50.804016,1,0,100,0,100,25.16,15.44,0.3
647,100,100,50.804016,1,3,100,0,100,55.71,16,0.3
648,100,100,50.804016,1,3,100,0,100,58.33,15.92,0.3
649,100,100,51.525456,1,1,100,0,100,66.77,16,0.28
650,100,100,51.525456,1,0,100,0,100,26.88,15.86,0.28
651,100,100,51.525456,1,2,100,0,100,25.14,16,0.28
652,100,100,51.525456,1,3,100,0,100,47.58,15.86,0.28
653,100,100,51.525456,1,1,100,0,100,31.23,16,0.28
654,100,100,51.525456,1,1,100,0,100,40.33,16,0.28
655,98,100,51.525456,1,2,98,0,100,32.33,3.78,0.28
656,98,100,51.525456,1,1,98,0.01,99,49.84,7.81,0.28
657,34,100,52.136623,1,4,34,0.2,80,56.62,1.76,0.36
658,100,100,52.136623,1,2,100,0,100,28.1,16,0.36
659,100,100,52.136623,1,0,100,0,100,44.75,16,0.36
660,86,100,52.136623,-1,3,86,0.02,98,80.42,3.72,0.36
661,76,100,52.136623,1,3,76,0.06,94,71.35,3.59,0.36
662,98,100,52.136623,-1,2,98,0,100,45.78,15.88,0.36
663,94,100,52.136623,1,2,94,0.01,99,59.19,7.26,0.36
664,76,100,52.136623,-1,1,76,0.09,91,40.09,3.76,0.36
665,100,100,52.798658,1,2,100,0,100,24.51,7.76,0.28
666,100,100,52.798658,1,2,100,0,100,13.29,16,0.28
667,74,100,52.798658,1,0,74,0.03,97,78.51,3.25,0.28
668,100,100,52.798658,1,1,100,0,100,21.62,16,0.28
669,100,100,52.798658,1,1,100,0,100,36.8,8,0.28
670,100,100,52.798658,1,3,100,0,100,17.43,7.72,0.28
671,100,100,52.798658,1,0,100,0,100,7.88,16,0.28
672,86,100,52.798658,1,1,86,0.02,98,50.57,7.51,0.28
673,100,100,53.426471,1,2,100,0,100,45.25,7.81,0.32
674,34,100,53.426471,1,3,34,0.13,87,50.04,1.94,0.32
675,100,100,53.426471,1,0,100,0,100,26.38,16,0.32
676,100,100,53.426471,1,0,100,0,100,27.64,16,0.32
677,100,100,53.426471,1,2,100,0,100,32.87,16,0.32
678,100,100,53.426471,1,0,100,0,100,28.86,15.92,0.32
679,100,100,53.426471,1,0,100,0,100,29.77,7.8,0.32
680,100,100,53.426471,1,3,100,0,100,19.19,7.96,0.32
681,100,100,54.039653,1,2,100,0,100,38.57,16,0.3
682,100,100,54.039653,1,0,100,0,100,58.73,7.88,0.3
683,100,100,54.039653,1,3,100,0,100,36.27,16,0.3
684,100,100,54.039653,1,2,100,0,100,19.19,16,0.3
685,100,100,54.039653,1,2,100,0,100,64.01,16,0.3
686,92,100,54.039653,1,1,92,0.01,99,61.6,7.27,0.3
687,100,100,54.039653,1,0,100,0,100,8.76,16,0.3
688,100,100,54.039653,1,3,100,0,100,29.13,16,0.3
689,100,100,54.642663,1,0,100,0,100,28.5,15.92,0.29
690,66,100,54.642663,1,3,66,0.05,95,58.17,3.73,0.29
691,100,100,54.642663,1,3,100,0,100,34.61,15.92,0.29
692,66,100,54.642663,1,0,66,0.06,94,84.25,2.97,0.29
693,100,100,54.642663,1,2,100,0,100,35.87,16,0.29
694,100,100,54.642663,1,3,100,0,100,18.41,16,0.29
695,100,100,54.642663,1,1,100,0,100,17.67,16,0.29
696,100,100,54.642663,1,2,100,0,100,19.04,15.92,0.29
697,100,100,55.227305,1,1,100,0,100,39.11,16,0.27
698,100,100,55.227305,1,3,100,0,100,26.6,15.92,0.27
699,98,100,55.227305,1,0,98,0,100,21.58,7.94,0.27
700,100,100,55.227305,1,3,100,0,100,11.87,16,0.27
701,100,100,55.227305,1,1,100,0,100,25.36,16,0.27
702,70,100,55.227305,1,1,70,0.02,98,52.89,3.45,0.27
703,100,100,55.227305,1,2,100,0,100,86.12,15.84,0.27
704,100,100,55.227305,1,0,100,0,100,21.89,7.77,0.27
705,100,100,55.798999,1,0,100,0,100,49.52,7.82,0.27
706,100,100,55.798999,1,1,100,0,100,44.8,16,0.27
707,100,100,55.798999,1,0,100,0,100,29.48,7.94,0.27
708,96,100,55.798999,1,1,96,0.02,98,34.18,8,0.27
709,100,100,55.798999,1,2,100,0,100,30.03,16,0.28
710,88,100,55.798999,1,2,88,0,100,32.12,3.68,0.28
711,100,100,55.798999,1,3,100,0,100,10.42,15.92,0.28
712,100,100,55.798999,1,1,100,0,100,57.52,16,0.27
713,96,100,56.414947,1,3,96,0.02,98,34.31,7.87,0.27
714,88,100,56.414947,1,0,88,0.01,99,21.59,3.69,0.27
715,100,100,56.414947,1,1,100,0,100,24.39,16,0.27
716,100,100,56.414947,1,2,100,0,100,66.23,16,0.27
717,98,100,56.414947,1,0,98,0.01,99,38.57,7.86,0.27
718,84,100,56.414947,1,3,84,0.06,94,47.29,7.39,0.27
719,30,100,56.414947,-1,0,30,0.23,77,59.4,1.72,0.27
720,98,100,56.414947,1,0,98,0,100,30.39,7.77,0.27
721,94,100,57.008735,-1,3,94,0,100,38.35,7.28,0.29
722,96,100,57.008735,1,3,96,0.02,98,11.2,7.93,0.29
723,100,100,57.008735,1,1,100,0,100,50.69,15.88,0.29
724,100,100,57.008735,1,2,100,0,100,20.6,7.74,0.29
725,94,100,57.008735,1,3,94,0.01,99,43.81,7.56,0.29
726,96,100,57.008735,1,2,96,0,100,45.03,7.56,0.29
727,100,100,57.008735,1,1,100,0,100,15.76,7.76,0.29
728,84,100,57.008735,1,0,84,0.06,94,42.68,3.36,0.29
729,98,100,57.611473,1,2,98,0.01,99,74.76,6.87,0.27
730,96,100,57.611473,1,1,96,0,100,63.84,7.32,0.27
731,100,100,57.611473,1,2,100,0,100,27.61,15.28,0.27
732,100,100,57.611473,1,2,100,0,100,45.77,16,0.27
733,100,100,57.611473,1,1,100,0,100,36.2,16,0.27
734,88,100,57.611473,1,0,88,0.03,97,34.35,3.62,0.27
735,100,100,57.611473,1,3,100,0,100,20.95,15.86,0.27
736,100,100,57.611473,1,0,100,0,100,39.54,16,0.27
737,52,100,58.181202,1,2,52,0.12,88,53.32,2.83,0.29
738,100,100,58.181202,1,1,100,0,100,46.52,15.38,0.29
739,96,100,58.181202,1,0,96,0.01,99,47.3,7.07,0.29
740,100,100,58.181202,1,1,100,0,100,60.92,7.17,0.29
741,100,100,58.181202,1,1,100,0,100,38.03,16,0.29
742,100,100,58.181202,1,3,100,0,100,78.25,16,0.29
743,96,100,58.181202,1,0,96,0.01,99,16.42,15.58,0.29
744,100,100,58.181202,1,1,100,0,100,55.99,16,0.29
745,100,100,58.766255,1,1,100,0,100,14.44,15.92,0.27
746,66,100,58.766255,1,3,66,0.05,95,81.18,3.26,0.27
747,100,100,58.766255,1,2,100,0,100,17.81,16,0.27
748,100,100,58.766255,1,1,100,0,100,38.42,16,0.27
749,100,100,58.766255,1,0,100,0,100,61.35,7.93,0.27
750,76,100,58.766255,-1,2,76,0.01,99,69.97,3.09,0.27
751,100,100,58.766255,1,2,100,0,100,23.12,15.86,0.27
752,94,100,58.766255,1,1,94,0.01,99,33.31,7.18,0.27
753,90,100,59.353393,1,1,90,0.03,97,46.38,3.7,0.28
754,60,100,59.353393,1,0,60,0.11,89,50.87,3.29,0.28
755,100,100,59.353393,1,2,100,0,100,57.7,15.84,0.28
756,96,100,59.353393,1,3,96,0.02,98,23.17,7.53,0.28
757,92,100,59.353393,1,0,92,0.02,98,36.48,6.96,0.28
758,100,100,59.353393,1,2,100,0,100,15.21,16,0.28
759,38,100,59.353393,-1,0,38,0.2,80,90.68,1.53,0.28
760,98,100,59.353393,1,3,98,0.01,99,21.31,16,0.28
761,100,100,59.972027,1,1,100,0,100,68.43,7.6,0.29
762,100,100,59.972027,1,0,100,0,100,23.78,15.28,0.29
763,100,100,59.972027,1,2,100,0,100,17.04,15.48,0.29
764,98,100,59.972027,1,1,98,0.01,99,31.74,7.37,0.29
765,100,100,59.972027,1,2,100,0,100,28.66,15.86,0.29
766,100,100,59.972027,1,0,100,0,100,34.31,15.52,0.29
767,100,100,59.972027,1,2,100,0,100,20.7,15.92,0.29
768,100,100,59.972027,1,0,100,0,100,53.05,16,0.29
769,60,100,60.613271,1,3,60,0.17,83,69.58,2.84,0.28
770,100,100,60.613271,1,1,100,0,100,41.41,15.2,0.28
771,100,100,60.613271,1,2,100,0,100,31.25,15.04,0.28
772,96,100,60.613271,1,1,96,0.01,99,68.06,13.85,0.28
773,100,100,60.613271,1,0,100,0,100,56.58,15.14,0.28
774,100,100,60.613271,1,2,100,0,100,48.8,15.36,0.28
775,100,100,60.613271,1,1,100,0,100,55.75,14.32,0.28
776,100,100,60.613271,1,3,100,0,100,49.93,7.58,0.28
777,100,100,61.224531,1,3,100,0,100,50.53,7.64,0.29
778,98,100,61.224531,1,0,98,0,100,48.48,7.72,0.29
779,96,100,61.224531,1,0,96,0.02,98,32.97,15.13,0.29
780,74,100,61.224531,1,3,74,0.03,97,45.74,2.97,0.29
781,98,100,61.224531,1,2,98,0,100,38.94,14.53,0.29
782,98,100,61.224531,1,0,98,0,100,34.93,14.56,0.29
783,94,100,61.224531,1,3,94,0,100,53.75,6.54,0.29
784,92,100,61.224531,1,2,92,0.02,98,55.23,6.43,0.29
785,98,100,61.837476,1,3,98,0.01,99,29.2,15.42,0.29
786,80,100,61.837476,1,0,80,0.07,93,44.69,7.13,0.29
787,92,100,61.837476,1,2,92,0,100,59.7,14.74,0.3
788,70,100,61.837476,1,3,70,0.1,90,44.89,6.66,0.3
789,96,100,61.837476,1,1,96,0,100,78.5,7.36,0.3
790,84,100,61.837476,1,1,84,0.06,94,40.41,6.77,0.3
791,50,100,61.837476,1,2,50,0.11,89,51.97,2.92,0.29
792,68,100,61.837476,1,2,68,0.07,93,62.21,2,0.29
793,98,100,62.453093,1,1,98,0,100,44.56,15.2,0.29
794,100,100,62.453093,1,2,100,0,100,34.41,15.86,0.29
795,76,100,62.453093,1,1,76,0.06,94,77.21,5.69,0.29
796,96,100,62.453093,1,1,96,0.01,99,45.84,7.32,0.29
797,100,100,62.453093,1,1,100,0,100,16.04,15.84,0.29
798,100,100,62.453093,1,2,100,0,100,17.57,15.43,0.29
799,100,100,62.453093,1,3,100,0,100,12.97,15.92,0.29
800,100,100,62.453093,1,1,100,0,100,18.47,15.86,0.29
801,34,100,63.049773,1,2,34,0.22,78,62.95,1.39,0.3
802,98,100,63.049773,1,1,98,0,100,44.11,7.88,0.3
803,100,100,63.049773,1,1,100,0,100,20.25,16,0.3
804,86,100,63.049773,1,3,86,0.05,95,58.58,3.47,0.3
805,100,100,63.049773,1,3,100,0,100,18.5,15.92,0.3
806,98,100,63.049773,1,3,98,0.01,99,41.55,7.69,0.3
807,100,100,63.049773,1,3,100,0,100,38.42,16,0.3
808,92,100,63.049773,1,1,92,0.02,98,82.26,6.84,0.3
809,82,100,63.647505,1,3,82,0.02,98,72.53,3.04,0.28
810,100,100,63.647505,1,3,100,0,100,23.46,15.76,0.28
811,100,100,63.647505,1,2,100,0,100,38.27,16,0.28
812,98,100,63.647505,1,1,98,0,100,42.77,7.82,0.28
813,100,100,63.647505,1,2,100,0,100,40.22,16,0.28
814,100,100,63.647505,1,3,100,0,100,32.81,15.88,0.28
815,100,100,63.647505,1,2,100,0,100,16.87,16,0.28
816,100,100,63.647505,1,3,100,0,100,18.84,16,0.28
817,96,100,64.249958,1,1,96,0,100,51,7.08,0.27
818,100,100,64.249958,1,0,100,0,100,36.85,7.61,0.27
819,66,100,64.249958,-1,3,66,0.07,93,30.3,3.42,0.27
820,100,100,64.249958,1,2,100,0,100,34.66,15.68,0.27
821,100,100,64.249958,1,3,100,0,100,48.27,15.88,0.27
822,100,100,64.249958,1,3,100,0,100,62.91,7.6,0.27
823,98,100,64.249958,1,1,98,0.01,99,37.01,7.44,0.27
824,100,100,64.249958,1,3,100,0,100,44.72,16,0.27
825,100,100,64.8614,1,1,100,0,100,56.29,16,0.28
826,100,100,64.8614,1,3,100,0,100,36.71,15.76,0.28
827,100,100,64.8614,1,0,100,0,100,37.96,15.88,0.28
828,100,100,64.8614,1,3,100,0,100,28.11,15.92,0.28
829,100,100,64.8614,1,0,100,0,100,22.67,16,0.28
830,96,100,64.8614,1,2,96,0.01,99,54.1,7.58,0.28
831,100,100,64.8614,1,2,100,0,100,44.62,16,0.28
832,100,100,64.8614,1,2,100,0,100,62.09,7.86,0.28
833,100,100,65.452993,1,1,100,0,100,18.02,16,0.29
834,100,100,65.452993,1,1,100,0,100,35.43,15.68,0.29
835,100,100,65.452993,1,1,100,0,100,33.94,15.64,0.29
836,100,100,65.452993,1,1,100,0,100,17.63,16,0.29
837,100,100,65.452993,1,2,100,0,100,22.18,16,0.29
838,52,100,65.452993,1,1,52,0.06,94,37.5,3.21,0.29
839,100,100,65.452993,1,1,100,0,100,66.52,7.32,0.29
840,100,100,65.452993,1,0,100,0,100,24.84,16,0.29
841,100,100,66.037174,1,3,100,0,100,29.13,15.84,0.28
842,100,100,66.037174,1,3,100,0,100,36.68,16,0.28
843,90,100,66.037174,1,2,90,0.01,99,41.95,3.82,0.28
844,100,100,66.037174,1,2,100,0,100,31.04,16,0.28
845,96,100,66.037174,1,0,96,0.02,98,35.84,7.67,0.28
846,100,100,66.037174,1,1,100,0,100,22.62,16,0.28
847,100,100,66.037174,1,2,100,0,100,35.76,15.84,0.28
848,28,100,66.037174,1,3,28,0.25,75,74.58,1.65,0.28
849,100,100,66.67233,1,2,100,0,100,17.2,16,0.27
850,100,100,66.67233,1,0,100,0,100,45.56,16,0.27
851,90,100,66.67233,1,1,90,0.04,96,71.33,7.45,0.27
852,100,100,66.67233,1,1,100,0,100,51.72,16,0.27
853,100,100,66.67233,1,0,100,0,100,24.33,16,0.27
854,100,100,66.67233,1,1,100,0,100,25.05,16,0.27
855,98,100,66.67233,1,0,98,0.01,99,39.02,7.75,0.27
856,64,100,66.67233,-1,0,64,0.06,94,30.22,3.75,0.27
857,100,100,67.363119,1,0,100,0,100,47.41,7.71,0.3
858,100,100,67.363119,1,1,100,0,100,33.87,16,0.3
859,100,100,67.363119,1,2,100,0,100,17.29,16,0.3
860,100,100,67.363119,1,2,100,0,100,38.51,16,0.3
861,100,100,67.363119,1,0,100,0,100,53.37,16,0.3
862,100,100,67.363119,1,3,100,0,100,17.3,16,0.3
863,88,100,67.363119,1,1,88,0.04,96,40.33,3.79,0.3
864,100,100,67.364168,1,2,100,0,100,21.4,16,0.3
