episode,reward,ep_block_prob,ep_accepted_requests,avg_latency,executionTime
285,98.0,0.0,100.0,37.48,0.26
285,82.0,0.01,99.0,50.43,0.26
285,82.0,0.0,100.0,55.01,0.26
285,86.0,0.0,100.0,51.88,0.26
285,72.0,0.01,99.0,72.55,0.26
286,90.0,0.01,99.0,61.3,0.27
286,100.0,0.0,100.0,26.02,0.27
286,82.0,0.0,100.0,54.41,0.27
286,96.0,0.0,100.0,42.22,0.27
286,96.0,0.0,100.0,42.04,0.27
286,96.0,0.0,100.0,37.84,0.27
287,90.0,0.0,100.0,27.12,8.61
287,96.0,0.0,100.0,41.88,8.61
288,84.0,0.0,100.0,57.94,0.24
288,76.0,0.0,100.0,48.38,0.24
288,74.0,0.0,100.0,73.1,0.24
288,92.0,0.01,99.0,44.21,0.24
288,92.0,0.0,100.0,46.59,0.24
288,88.0,0.0,100.0,42.64,0.24
289,92.0,0.0,100.0,26.99,0.26
289,84.0,0.01,99.0,43.04,0.26
289,78.0,0.01,99.0,61.53,0.26
289,92.0,0.0,100.0,34.88,0.26
289,92.0,0.0,100.0,44.74,0.26
290,80.0,0.0,100.0,58.69,0.25
290,84.0,0.01,99.0,59.93,0.25
290,76.0,0.0,100.0,52.37,0.25
290,90.0,0.0,100.0,40.47,0.25
290,82.0,0.0,100.0,55.35,0.25
291,94.0,0.01,99.0,25.07,0.24
291,92.0,0.0,100.0,35.51,0.24
291,84.0,0.01,99.0,44.75,0.24
291,96.0,0.0,100.0,42.16,0.24
291,92.0,0.0,100.0,34.19,0.24
292,72.0,0.0,100.0,76.57,0.24
292,94.0,0.0,100.0,35.93,0.25
292,72.0,0.02,98.0,75.23,0.24
292,86.0,0.01,99.0,50.68,0.24
292,98.0,0.0,100.0,37.33,0.24
292,96.0,0.0,100.0,47.0,0.24
292,94.0,0.01,99.0,38.92,0.24
293,98.0,0.0,100.0,38.68,0.27
293,92.0,0.01,99.0,35.96,0.27
293,92.0,0.01,99.0,26.9,0.27
293,88.0,0.0,100.0,48.67,0.27
293,90.0,0.0,100.0,35.3,0.27
294,72.0,0.0,100.0,83.06,0.24
294,92.0,0.0,100.0,50.25,0.24
294,94.0,0.0,100.0,36.94,0.24
294,90.0,0.0,100.0,48.48,0.24
295,84.0,0.0,100.0,45.03,0.25
295,86.0,0.0,100.0,49.81,0.25
296,92.0,0.0,100.0,29.49,0.25
296,96.0,0.02,98.0,20.07,0.25
296,88.0,0.0,100.0,46.96,0.25
296,96.0,0.0,100.0,30.73,0.25
296,94.0,0.0,100.0,35.55,0.25
296,96.0,0.0,100.0,37.73,0.25
297,94.0,0.0,100.0,56.08,0.27
297,82.0,0.0,100.0,51.27,0.27
297,96.0,0.0,100.0,35.58,0.27
297,76.0,0.0,100.0,66.18,0.27
297,86.0,0.01,99.0,44.46,0.27
298,94.0,0.0,100.0,52.1,0.23

298,88.0,0.01,99.0,45.07,0.24
298,82.0,0.01,99.0,61.03,0.23
298,64.0,0.0,100.0,79.93,0.23
299,92.0,0.0,100.0,45.86,0.24
299,82.0,0.01,99.0,53.35,0.24
299,96.0,0.01,99.0,20.94,0.24
300,78.0,0.01,99.0,71.73,0.26
300,72.0,0.0,100.0,70.2,0.26

300,90.0,0.0,100.0,51.17,0.26
300,86.0,0.0,100.0,42.21,0.26
300,88.0,0.0,100.0,57.62,0.26
300,100.0,0.0,100.0,32.52,0.26
301,82.0,0.0,100.0,58.47,0.28
301,98.0,0.0,100.0,34.34,0.28
301,94.0,0.0,100.0,39.6,0.28
301,96.0,0.0,100.0,51.58,0.28
302,90.0,0.01,99.0,52.77,0.25
302,78.0,0.01,99.0,68.46,0.25
303,60.0,0.0,100.0,111.0,0.27
303,72.0,0.0,100.0,76.15,0.27
303,90.0,0.0,100.0,38.36,0.27
303,96.0,0.0,100.0,42.72,0.27
304,90.0,0.0,100.0,58.08,0.27
304,94.0,0.0,100.0,33.38,0.27
304,74.0,0.0,100.0,62.34,0.27
304,78.0,0.0,100.0,45.77,0.27
304,90.0,0.0,100.0,40.35,0.27
305,94.0,0.0,100.0,37.41,0.25
305,98.0,0.0,100.0,49.52,0.25
305,76.0,0.0,100.0,68.73,0.25
305,74.0,0.01,99.0,63.53,0.25
306,90.0,0.0,100.0,38.68,0.24
306,96.0,0.0,100.0,20.52,0.23
306,88.0,0.0,100.0,48.12,0.24
306,90.0,0.0,100.0,35.97,0.24
306,78.0,0.01,99.0,66.23,0.24
307,92.0,0.0,100.0,44.51,0.26
307,92.0,0.0,100.0,35.43,0.26
307,90.0,0.0,100.0,31.83,0.26
307,76.0,0.0,100.0,75.61,0.26
307,94.0,0.0,100.0,32.13,0.26
308,88.0,0.0,100.0,35.5,8.85

308,84.0,0.01,99.0,44.53,8.85
308,84.0,0.01,99.0,49.06,8.85
308,92.0,0.0,100.0,50.08,8.85
309,84.0,0.0,100.0,55.79,0.25
309,82.0,0.0,100.0,52.99,0.25
309,94.0,0.0,100.0,29.04,0.25
309,74.0,0.01,99.0,65.06,0.25
309,78.0,0.01,99.0,74.3,0.25

309,96.0,0.01,99.0,18.07,0.25
310,78.0,0.0,100.0,51.29,0.29
310,80.0,0.0,100.0,50.89,0.29
310,94.0,0.0,100.0,44.59,0.29
310,88.0,0.0,100.0,46.66,0.29
310,98.0,0.0,100.0,17.4,0.29
310,78.0,0.0,100.0,55.14,0.29
311,84.0,0.0,100.0,50.04,0.26
311,80.0,0.0,100.0,61.12,0.27
311,94.0,0.01,99.0,42.12,0.27
311,68.0,0.01,99.0,81.4,0.26
311,78.0,0.0,100.0,57.28,0.26
311,84.0,0.0,100.0,61.33,0.26
312,88.0,0.0,100.0,53.33,0.25
312,94.0,0.0,100.0,44.46,0.25
312,92.0,0.0,100.0,37.88,0.25
312,90.0,0.0,100.0,31.32,0.25
312,90.0,0.0,100.0,30.55,0.25
313,90.0,0.0,100.0,35.71,0.25
313,88.0,0.0,100.0,43.45,0.25
313,62.0,0.0,100.0,81.23,0.25
313,76.0,0.01,99.0,63.51,0.25
313,82.0,0.0,100.0,59.83,0.25
314,98.0,0.0,100.0,31.57,0.25
314,80.0,0.0,100.0,61.91,0.25
314,90.0,0.01,99.0,33.1,0.25

315,92.0,0.0,100.0,31.03,0.27
315,86.0,0.0,100.0,64.59,0.27
315,98.0,0.0,100.0,16.04,0.27
315,86.0,0.0,100.0,51.07,0.27
315,96.0,0.0,100.0,42.74,0.27
316,98.0,0.0,100.0,26.5,0.25
316,90.0,0.02,98.0,24.53,0.25
316,94.0,0.0,100.0,29.99,0.25
316,96.0,0.0,100.0,28.62,0.25
316,82.0,0.01,99.0,51.97,0.25
316,86.0,0.0,100.0,53.65,0.25
317,84.0,0.02,98.0,54.21,0.26
3317,84.0,0.0,100.0,43.7,0.26
317,92.0,0.02,98.0,33.55,0.26
318,88.0,0.0,100.0,60.74,0.29
318,90.0,0.0,100.0,55.5,0.29
318,96.0,0.0,100.0,44.13,0.29
318,90.0,0.0,100.0,60.78,0.29
318,88.0,0.0,100.0,51.57,0.29
318,94.0,0.0,100.0,38.55,0.29
318,92.0,0.0,100.0,46.92,0.29
318,96.0,0.0,100.0,37.71,0.29
319,90.0,0.0,100.0,50.95,0.29
319,90.0,0.0,100.0,30.91,0.29
319,88.0,0.0,100.0,40.68,0.29
319,78.0,0.0,100.0,71.73,0.29
319,90.0,0.02,98.0,43.35,0.29
319,100.0,0.0,100.0,34.05,0.29
319,92.0,0.0,100.0,27.44,0.29
320,80.0,0.0,100.0,56.86,0.23
320,86.0,0.01,99.0,51.54,0.23
320,86.0,0.0,100.0,62.5,0.23

320,94.0,0.0,100.0,43.96,0.23
321,84.0,0.0,100.0,52.63,0.27
321,90.0,0.01,99.0,51.1,0.27
321,92.0,0.0,100.0,37.51,0.27
321,90.0,0.0,100.0,38.99,0.27
321,82.0,0.0,100.0,62.44,0.27
321,92.0,0.0,100.0,35.85,0.27
321,82.0,0.0,100.0,41.19,0.27
322,96.0,0.01,99.0,29.44,0.25
322,82.0,0.0,100.0,59.78,0.25
322,88.0,0.0,100.0,39.35,0.25
322,96.0,0.0,100.0,32.51,0.25
322,92.0,0.02,98.0,30.15,0.25
322,90.0,0.0,100.0,57.43,0.25
322,98.0,0.0,100.0,24.42,0.25
323,88.0,0.0,100.0,36.57,0.26
323,98.0,0.0,100.0,23.45,0.26
323,80.0,0.01,99.0,63.45,0.26
323,98.0,0.0,100.0,38.13,0.26
323,98.0,0.0,100.0,18.89,0.26
323,94.0,0.0,100.0,41.74,0.26
324,88.0,0.01,99.0,54.37,0.25

324,88.0,0.0,100.0,37.18,0.25
325,66.0,0.01,99.0,61.59,0.27
325,96.0,0.0,100.0,31.87,0.27
325,82.0,0.01,99.0,50.23,0.27
326,92.0,0.01,99.0,31.81,0.27
326,94.0,0.0,100.0,43.43,0.27
326,98.0,0.0,100.0,50.08,0.27
326,92.0,0.0,100.0,34.9,0.27
327,92.0,0.01,99.0,30.18,0.24
327,78.0,0.0,100.0,69.38,0.24
327,100.0,0.0,100.0,28.75,0.24
327,98.0,0.0,100.0,34.09,0.24
327,94.0,0.01,99.0,34.87,0.24
328,90.0,0.01,99.0,57.14,9.19
328,82.0,0.0,100.0,51.32,9.19
328,72.0,0.01,99.0,77.61,9.19
328,94.0,0.0,100.0,33.77,9.19
329,86.0,0.0,100.0,39.15,0.26
329,90.0,0.0,100.0,38.47,0.26
329,74.0,0.0,100.0,56.78,0.26
330,90.0,0.01,99.0,38.46,0.31
330,100.0,0.0,100.0,25.15,0.31
330,88.0,0.0,100.0,46.9,0.31
330,98.0,0.01,99.0,30.12,0.31
330,98.0,0.0,100.0,23.21,0.31
331,92.0,0.0,100.0,52.3,0.26

331,92.0,0.0,100.0,43.99,0.26
331,86.0,0.0,100.0,62.33,0.26
331,90.0,0.01,99.0,47.56,0.26
331,88.0,0.0,100.0,50.98,0.26
332,100.0,0.0,100.0,22.82,0.26
332,90.0,0.0,100.0,43.84,0.26
332,64.0,0.0,100.0,94.22,0.26
332,92.0,0.01,99.0,24.02,0.26
333,78.0,0.0,100.0,63.08,0.28
333,86.0,0.0,100.0,51.69,0.28
333,96.0,0.0,100.0,33.91,0.28
333,92.0,0.0,100.0,37.97,0.28
334,90.0,0.0,100.0,44.76,0.27
334,92.0,0.0,100.0,48.95,0.27
334,74.0,0.0,100.0,69.95,0.27
335,84.0,0.0,100.0,58.72,0.27
335,90.0,0.01,99.0,46.93,0.27
335,80.0,0.02,98.0,45.9,0.27
335,78.0,0.0,100.0,41.66,0.27
335,98.0,0.01,99.0,23.06,0.27
336,100.0,0.0,100.0,24.33,0.3
336,100.0,0.0,100.0,39.5,0.3
336,82.0,0.01,99.0,50.51,0.3
337,70.0,0.0,100.0,77.21,0.3
337,84.0,0.0,100.0,54.85,0.3
337,90.0,0.0,100.0,48.01,0.3
337,90.0,0.0,100.0,58.68,0.3
338,92.0,0.0,100.0,33.67,0.28
338,78.0,0.0,100.0,48.22,0.28
338,98.0,0.0,100.0,23.25,0.28
338,94.0,0.0,100.0,32.11,0.28
338,86.0,0.0,100.0,61.74,0.28
338,92.0,0.0,100.0,34.71,0.28
338,94.0,0.01,99.0,31.23,0.28
338,88.0,0.01,99.0,43.15,0.28
339,92.0,0.0,100.0,47.35,0.29
339,80.0,0.01,99.0,53.43,0.29
339,94.0,0.0,100.0,39.69,0.29
339,72.0,0.0,100.0,54.55,0.29
339,84.0,0.0,100.0,64.22,0.29
339,96.0,0.0,100.0,28.34,0.29
339,76.0,0.0,100.0,54.18,0.29
339,96.0,0.0,100.0,34.97,0.29
340,90.0,0.0,100.0,35.83,0.3
340,94.0,0.0,100.0,45.35,0.3
340,86.0,0.0,100.0,51.85,0.3
340,86.0,0.0,100.0,54.06,0.3
340,74.0,0.0,100.0,68.81,0.3
340,90.0,0.01,99.0,40.14,0.3
341,90.0,0.0,100.0,40.37,0.27
341,92.0,0.0,100.0,48.95,0.27

341,94.0,0.0,100.0,32.49,0.27
342,96.0,0.0,100.0,41.1,0.28

342,90.0,0.0,100.0,47.72,0.28
342,98.0,0.0,100.0,37.07,0.28
342,86.0,0.0,100.0,35.97,0.28
342,78.0,0.02,98.0,47.38,0.28
343,92.0,0.0,100.0,49.09,0.31
343,94.0,0.0,100.0,34.16,0.31
343,86.0,0.0,100.0,32.51,0.31
343,94.0,0.01,99.0,25.65,0.31
344,70.0,0.0,100.0,75.49,0.32
344,88.0,0.01,99.0,54.43,0.32
344,84.0,0.01,99.0,57.99,0.32
344,76.0,0.01,99.0,61.23,0.32
344,84.0,0.01,99.0,44.68,0.32
344,84.0,0.02,98.0,50.02,0.32
345,84.0,0.0,100.0,54.22,0.33
345,76.0,0.0,100.0,64.65,0.33
345,96.0,0.0,100.0,47.76,0.33
345,88.0,0.0,100.0,35.57,0.33
346,80.0,0.0,100.0,54.36,0.3
346,96.0,0.0,100.0,30.8,0.3

346,98.0,0.0,100.0,40.16,0.3
346,92.0,0.0,100.0,45.85,0.3
346,84.0,0.0,100.0,46.95,0.3
347,86.0,0.0,100.0,64.37,0.34
347,60.0,0.0,100.0,84.51,0.34
347,92.0,0.0,100.0,38.6,0.34

348,66.0,0.0,100.0,74.5,0.28

348,90.0,0.0,100.0,36.2,0.28

348,92.0,0.0,100.0,42.48,0.28
349,80.0,0.0,100.0,56.2,10.33
349,86.0,0.0,100.0,50.0,10.33

349,78.0,0.01,99.0,64.27,10.33
349,86.0,0.0,100.0,36.61,10.33
349,96.0,0.0,100.0,38.91,10.33
349,94.0,0.0,100.0,40.66,10.33
349,96.0,0.0,100.0,31.08,10.33
350,86.0,0.0,100.0,50.44,0.28
350,84.0,0.02,98.0,41.64,0.28
350,90.0,0.0,100.0,50.68,0.28
350,82.0,0.0,100.0,41.37,0.28
350,90.0,0.0,100.0,36.95,0.28
350,84.0,0.0,100.0,42.23,0.28
351,88.0,0.01,99.0,36.54,0.29
352,90.0,0.0,100.0,31.29,0.28
352,74.0,0.0,100.0,66.16,0.28
352,86.0,0.0,100.0,47.42,0.28
352,80.0,0.0,100.0,54.24,0.28
353,92.0,0.01,99.0,45.49,0.29
353,68.0,0.0,100.0,78.9,0.29
353,84.0,0.0,100.0,45.34,0.29
353,84.0,0.0,100.0,51.35,0.29
353,96.0,0.0,100.0,50.91,0.29
353,70.0,0.01,99.0,52.77,0.29
353,72.0,0.01,99.0,80.71,0.29
354,76.0,0.01,99.0,66.92,0.31
354,92.0,0.0,100.0,39.61,0.31
354,88.0,0.0,100.0,53.42,0.31
354,72.0,0.0,100.0,77.92,0.31
354,88.0,0.01,99.0,57.18,0.31
354,96.0,0.0,100.0,37.78,0.31
354,78.0,0.01,99.0,63.18,0.31
355,94.0,0.0,100.0,51.97,0.31
355,86.0,0.0,100.0,44.62,0.31
355,62.0,0.01,99.0,92.91,0.31
355,76.0,0.0,100.0,60.03,0.31
355,92.0,0.02,98.0,29.3,0.31
355,90.0,0.0,100.0,41.5,0.31
356,82.0,0.0,100.0,59.0,0.26

356,92.0,0.01,99.0,30.78,0.26
356,96.0,0.0,100.0,31.58,0.26
356,98.0,0.0,100.0,19.98,0.26
356,86.0,0.0,100.0,42.7,0.26
357,96.0,0.0,100.0,35.4,0.34

357,98.0,0.0,100.0,22.13,0.34
357,100.0,0.0,100.0,20.67,0.34
358,92.0,0.0,100.0,51.11,0.3
358,78.0,0.0,100.0,47.98,0.3
358,88.0,0.01,99.0,48.48,0.3
358,94.0,0.01,99.0,36.43,0.31
359,100.0,0.0,100.0,23.25,0.3
359,88.0,0.01,99.0,60.37,0.3
359,70.0,0.0,100.0,74.28,0.3
359,82.0,0.0,100.0,42.2,0.3
359,94.0,0.0,100.0,25.32,0.3
360,84.0,0.0,100.0,60.08,0.28
360,92.0,0.0,100.0,40.83,0.28
360,94.0,0.01,99.0,40.63,0.28
360,94.0,0.01,99.0,36.15,0.28
360,88.0,0.0,100.0,51.3,0.28
361,80.0,0.0,100.0,69.43,0.24
361,98.0,0.0,100.0,29.65,0.24
361,98.0,0.0,100.0,24.26,0.24
361,88.0,0.0,100.0,46.3,0.24
362,98.0,0.0,100.0,27.62,0.3
362,100.0,0.0,100.0,41.47,0.3
362,80.0,0.0,100.0,51.74,0.3
362,86.0,0.0,100.0,65.32,0.3
362,92.0,0.0,100.0,34.92,0.3
363,82.0,0.0,100.0,60.5,0.29

363,90.0,0.0,100.0,37.38,0.29
363,90.0,0.0,100.0,42.37,0.29
363,96.0,0.0,100.0,31.7,0.29
364,92.0,0.01,99.0,42.19,0.28
364,88.0,0.0,100.0,52.51,0.28
364,88.0,0.01,99.0,46.28,0.28
365,80.0,0.0,100.0,51.4,0.29

365,96.0,0.01,99.0,27.99,0.29
365,98.0,0.0,100.0,26.13,0.29
366,100.0,0.0,100.0,38.45,0.28
366,92.0,0.0,100.0,39.54,0.28
366,94.0,0.0,100.0,41.98,0.28
366,92.0,0.0,100.0,35.06,0.28
366,80.0,0.0,100.0,75.67,0.28
366,96.0,0.0,100.0,36.45,0.28
367,82.0,0.0,100.0,59.52,0.26
367,94.0,0.0,100.0,26.71,0.26
367,78.0,0.01,99.0,54.64,0.26
367,90.0,0.0,100.0,37.84,0.26
367,84.0,0.02,98.0,46.13,0.26
367,90.0,0.0,100.0,47.14,0.26
368,94.0,0.0,100.0,35.14,0.26
368,84.0,0.0,100.0,51.35,0.26
368,92.0,0.0,100.0,45.95,0.26
368,96.0,0.0,100.0,31.25,0.26
368,96.0,0.0,100.0,40.57,0.26
368,92.0,0.01,99.0,24.0,0.26
369,84.0,0.0,100.0,48.83,9.11
369,98.0,0.0,100.0,30.64,9.11
369,94.0,0.0,100.0,31.13,9.11
369,94.0,0.01,99.0,36.93,9.11

370,92.0,0.0,100.0,28.88,0.25
370,84.0,0.0,100.0,48.29,0.25
370,90.0,0.0,100.0,32.58,0.25
370,94.0,0.0,100.0,34.69,0.25
371,90.0,0.0,100.0,41.8,0.25

371,96.0,0.0,100.0,30.54,0.24
371,74.0,0.01,99.0,69.27,0.25
371,88.0,0.01,99.0,47.13,0.24
371,74.0,0.01,99.0,53.94,0.24
372,98.0,0.0,100.0,29.17,0.27
372,78.0,0.0,100.0,72.74,0.27
372,84.0,0.0,100.0,44.43,0.27
372,88.0,0.0,100.0,36.66,0.27
372,80.0,0.0,100.0,55.29,0.27
373,90.0,0.02,98.0,41.37,0.26
373,86.0,0.0,100.0,37.5,0.26
373,84.0,0.0,100.0,65.37,0.26
374,94.0,0.0,100.0,44.03,0.26
374,84.0,0.0,100.0,64.8,0.26

374,98.0,0.0,100.0,19.42,0.26
374,94.0,0.0,100.0,33.09,0.26
374,82.0,0.0,100.0,56.62,0.26
374,90.0,0.0,100.0,42.06,0.26
375,76.0,0.0,100.0,81.27,0.27
375,84.0,0.0,100.0,51.8,0.27
375,96.0,0.01,99.0,26.7,0.27

375,96.0,0.0,100.0,27.57,0.27
376,88.0,0.0,100.0,33.57,0.27
376,98.0,0.0,100.0,48.77,0.27

376,98.0,0.0,100.0,29.8,0.27
376,78.0,0.0,100.0,79.17,0.27
377,82.0,0.01,99.0,45.43,0.25
377,98.0,0.0,100.0,22.77,0.25
377,94.0,0.0,100.0,44.4,0.25

378,98.0,0.0,100.0,43.97,0.27
378,94.0,0.0,100.0,36.87,0.27
378,96.0,0.0,100.0,30.37,0.27
379,86.0,0.0,100.0,41.38,0.31
379,86.0,0.02,98.0,46.96,0.31
379,100.0,0.0,100.0,18.49,0.31
379,88.0,0.0,100.0,37.97,0.31
379,86.0,0.0,100.0,44.59,0.31
379,86.0,0.0,100.0,50.91,0.31
380,100.0,0.0,100.0,28.68,0.26
380,90.0,0.0,100.0,28.09,0.26
381,88.0,0.0,100.0,48.23,0.26
381,94.0,0.0,100.0,47.19,0.26
381,100.0,0.0,100.0,14.17,0.26
381,96.0,0.0,100.0,35.31,0.26
381,90.0,0.0,100.0,41.52,0.26
381,86.0,0.0,100.0,46.61,0.26
381,86.0,0.0,100.0,60.59,0.26
381,96.0,0.0,100.0,27.1,0.26
382,94.0,0.01,99.0,37.5,0.29
382,90.0,0.01,99.0,37.81,0.29
382,78.0,0.01,99.0,72.48,0.29
382,80.0,0.0,100.0,44.83,0.29
382,96.0,0.01,99.0,31.41,0.29
382,84.0,0.0,100.0,49.05,0.29
382,82.0,0.0,100.0,47.61,0.29
383,92.0,0.0,100.0,44.19,0.33
383,96.0,0.01,99.0,27.89,0.33
383,98.0,0.0,100.0,28.18,0.33
383,86.0,0.0,100.0,63.42,0.33
383,94.0,0.0,100.0,26.79,0.33

384,90.0,0.0,100.0,41.2,0.27
3384,86.0,0.01,99.0,46.64,0.27
385,68.0,0.0,100.0,66.89,0.25
386,86.0,0.01,99.0,41.95,0.32
386,90.0,0.0,100.0,34.69,0.32
386,98.0,0.0,100.0,30.5,0.32
386,84.0,0.01,99.0,46.2,0.32
386,90.0,0.0,100.0,46.15,0.32
386,82.0,0.0,100.0,46.84,0.32
386,96.0,0.0,100.0,38.15,0.32
387,88.0,0.0,100.0,39.67,0.26
387,84.0,0.0,100.0,60.23,0.26
387,100.0,0.0,100.0,10.27,0.26
387,84.0,0.0,100.0,55.43,0.26
387,84.0,0.0,100.0,56.01,0.26
388,94.0,0.0,100.0,31.32,0.31
388,96.0,0.0,100.0,29.63,0.31
388,94.0,0.0,100.0,50.2,0.31

388,84.0,0.0,100.0,64.61,0.31
388,88.0,0.0,100.0,33.15,0.31
389,78.0,0.0,100.0,57.3,0.27

390,80.0,0.0,100.0,59.97,8.82
390,96.0,0.0,100.0,25.69,8.82
390,84.0,0.0,100.0,60.1,8.82
390,90.0,0.0,100.0,30.29,8.82
390,94.0,0.0,100.0,27.67,8.82
390,88.0,0.0,100.0,53.57,8.82
391,84.0,0.01,99.0,58.25,0.25
391,90.0,0.01,99.0,32.79,0.25
391,80.0,0.0,100.0,31.64,0.25
391,96.0,0.02,98.0,20.79,0.25
391,88.0,0.0,100.0,57.66,0.25
391,90.0,0.0,100.0,38.12,0.25
392,72.0,0.01,99.0,60.91,0.25
392,84.0,0.0,100.0,47.98,0.25
392,82.0,0.01,99.0,47.88,0.25
392,84.0,0.0,100.0,55.13,0.25
392,90.0,0.01,99.0,33.61,0.25
392,98.0,0.0,100.0,15.39,0.25
392,94.0,0.0,100.0,33.65,0.25
393,80.0,0.01,99.0,59.08,0.27
393,80.0,0.0,100.0,56.63,0.27
393,82.0,0.0,100.0,54.97,0.27
393,80.0,0.02,98.0,51.83,0.27
393,72.0,0.0,100.0,50.38,0.27
393,98.0,0.0,100.0,28.57,0.27
393,88.0,0.0,100.0,34.39,0.27
394,98.0,0.0,100.0,23.87,0.24
394,92.0,0.0,100.0,53.69,0.24
394,92.0,0.0,100.0,33.45,0.24
394,94.0,0.0,100.0,44.38,0.24
394,86.0,0.0,100.0,40.54,0.24
395,96.0,0.0,100.0,30.38,0.26
395,96.0,0.0,100.0,36.17,0.26
395,92.0,0.01,99.0,41.17,0.26
396,92.0,0.0,100.0,39.73,0.25
396,92.0,0.0,100.0,37.97,0.25
396,94.0,0.0,100.0,38.04,0.25
396,86.0,0.0,100.0,42.56,0.25
396,84.0,0.0,100.0,52.9,0.25
396,94.0,0.0,100.0,40.2,0.25
397,96.0,0.0,100.0,37.11,0.27
397,90.0,0.0,100.0,35.28,0.27
397,84.0,0.02,98.0,37.07,0.27
397,80.0,0.0,100.0,51.85,0.27
397,78.0,0.0,100.0,71.43,0.27
397,82.0,0.0,100.0,63.73,0.27
398,80.0,0.0,100.0,64.02,0.24
398,86.0,0.0,100.0,53.29,0.24

398,86.0,0.01,99.0,46.45,0.24
398,94.0,0.0,100.0,43.53,0.24
399,82.0,0.0,100.0,62.47,0.24
399,86.0,0.0,100.0,58.29,0.24
399,96.0,0.0,100.0,33.12,0.24
399,98.0,0.0,100.0,38.6,0.24
399,90.0,0.0,100.0,37.3,0.24
399,98.0,0.0,100.0,37.55,0.24
400,84.0,0.0,100.0,52.19,0.26
400,94.0,0.0,100.0,33.94,0.26
400,96.0,0.0,100.0,50.4,0.26
400,80.0,0.0,100.0,63.52,0.26
400,94.0,0.01,99.0,33.47,0.26
401,66.0,0.01,99.0,64.97,0.26
401,88.0,0.01,99.0,51.4,0.26

401,96.0,0.0,100.0,36.89,0.26
402,88.0,0.01,99.0,60.09,0.36
402,90.0,0.0,100.0,45.5,0.36
402,98.0,0.0,100.0,36.21,0.36
402,84.0,0.01,99.0,66.4,0.36
402,84.0,0.0,100.0,50.79,0.36
402,96.0,0.0,100.0,40.58,0.36
402,96.0,0.0,100.0,33.28,0.36
403,78.0,0.0,100.0,61.33,0.24
403,94.0,0.01,99.0,42.32,0.24
403,96.0,0.01,99.0,33.03,0.24
403,90.0,0.0,100.0,47.71,0.24
403,84.0,0.0,100.0,69.6,0.24
403,96.0,0.0,100.0,43.41,0.24
404,82.0,0.0,100.0,62.34,0.27
04,94.0,0.0,100.0,39.92,0.27
404,80.0,0.0,100.0,50.71,0.27
404,100.0,0.0,100.0,19.3,0.27
404,64.0,0.02,98.0,78.86,0.27
405,84.0,0.02,98.0,34.26,0.24
405,98.0,0.0,100.0,15.66,0.24
405,84.0,0.0,100.0,38.87,0.24
405,88.0,0.0,100.0,43.29,0.24
406,82.0,0.0,100.0,39.86,0.24

406,94.0,0.0,100.0,34.66,0.24
406,92.0,0.0,100.0,39.84,0.24
406,92.0,0.0,100.0,44.93,0.24
407,94.0,0.0,100.0,43.35,0.25
407,96.0,0.0,100.0,33.94,0.25
407,86.0,0.01,99.0,40.82,0.25
408,90.0,0.0,100.0,43.96,0.24
408,82.0,0.0,100.0,62.58,0.24

408,96.0,0.01,99.0,28.16,0.24
409,92.0,0.0,100.0,34.87,0.28
409,70.0,0.0,100.0,92.31,0.28
409,90.0,0.0,100.0,46.15,0.28
409,82.0,0.0,100.0,41.92,0.28
410,94.0,0.0,100.0,25.76,9.63
410,82.0,0.02,98.0,59.03,9.63
410,92.0,0.0,100.0,43.92,9.63
410,88.0,0.0,100.0,46.72,9.63
410,86.0,0.01,99.0,43.5,9.63
410,98.0,0.01,99.0,24.07,9.63
411,98.0,0.0,100.0,41.34,0.33
411,88.0,0.01,99.0,37.09,0.33
412,82.0,0.0,100.0,62.51,0.36
412,90.0,0.0,100.0,34.36,0.36
412,96.0,0.0,100.0,39.85,0.36
413,86.0,0.0,100.0,36.27,0.36
413,90.0,0.0,100.0,29.12,0.36
413,70.0,0.0,100.0,66.81,0.36
413,98.0,0.0,100.0,32.05,0.37
414,84.0,0.01,99.0,53.14,0.35
414,100.0,0.0,100.0,18.24,0.35
415,98.0,0.0,100.0,29.59,0.4
415,92.0,0.0,100.0,38.46,0.4
416,92.0,0.0,100.0,44.64,0.36
4416,92.0,0.0,100.0,51.96,0.36
417,90.0,0.0,100.0,42.9,0.35

417,96.0,0.0,100.0,25.86,0.35
417,96.0,0.0,100.0,43.22,0.35
417,70.0,0.0,100.0,78.16,0.35
417,84.0,0.0,100.0,56.8,0.35

418,92.0,0.0,100.0,41.71,0.34
418,92.0,0.0,100.0,35.21,0.34
418,84.0,0.0,100.0,49.24,0.34
419,98.0,0.0,100.0,15.75,0.28
419,94.0,0.0,100.0,34.62,0.28
419,86.0,0.0,100.0,57.62,0.28
419,86.0,0.0,100.0,44.59,0.28
420,90.0,0.0,100.0,36.31,0.35
420,86.0,0.0,100.0,50.6,0.35

421,88.0,0.01,99.0,34.35,0.47
421,98.0,0.0,100.0,31.83,0.47
421,90.0,0.0,100.0,36.42,0.47
421,94.0,0.0,100.0,36.17,0.47
421,74.0,0.0,100.0,60.97,0.47
422,86.0,0.0,100.0,40.64,0.29
422,98.0,0.0,100.0,27.14,0.29
422,88.0,0.0,100.0,50.71,0.29
422,88.0,0.0,100.0,53.21,0.29
