episode,r,l,t,reward_step,action,reward,ep_block_prob,ep_accepted_requests,avg_latency,avg_cost,executionTime
792,76,100,151.775255,1,2,76,0.04,96,44.79,7.18,0.2
793,78,100,151.984981,1,1,78,0.03,97,75.42,10.22,0.19
794,82,100,152.182749,1,3,82,0.04,96,42.73,4.16,0.2
795,86,100,152.388601,1,1,86,0.03,97,53.41,9.75,0.18
796,88,100,152.604242,1,0,88,0.01,99,43.08,8.01,0.19
797,74,100,152.813632,1,2,74,0.08,92,38.04,4.39,0.2
798,84,100,153.041625,1,2,84,0.05,95,52.37,1.52,0.19
799,74,100,153.251633,1,3,74,0.06,94,84.17,7.08,0.21
800,84,100,153.458129,-1,5,84,0.05,95,35.73,6.91,0.2
801,84,100,153.660205,1,0,84,0.05,95,42.85,6.73,0.19
802,94,100,153.864619,1,1,94,0.02,98,32.35,11.43,0.19
803,76,100,154.06311,1,0,76,0.08,92,53.3,7.84,0.19
804,90,100,154.269545,1,3,90,0.02,98,26.39,9.72,0.18
805,92,100,154.488361,1,1,92,0.04,96,15.56,9.44,0.19
806,88,100,154.69516,1,3,88,0.05,95,32.44,10.48,0.2
807,82,100,154.909064,1,2,82,0.05,95,45.4,10.84,0.19
808,86,100,155.117456,1,1,86,0.05,95,29.18,10.1,0.2
809,80,100,155.325374,1,3,80,0.05,95,48.71,2.65,0.19
810,80,100,155.529523,1,0,80,0.03,97,70.11,4.22,0.19
811,86,100,155.757463,1,0,86,0.03,97,33.26,3.59,0.19
812,72,100,155.969629,1,2,72,0.08,92,43.58,9.79,0.21
813,72,100,156.183812,1,3,72,0.05,95,53.82,9.86,0.2
814,86,100,156.386978,1,1,86,0.07,93,14.02,3.18,0.2
815,88,100,156.599499,-1,5,88,0.06,94,18.44,3.6,0.19
816,78,100,156.808324,1,2,78,0.06,94,45.25,12.54,0.2
817,78,100,157.015089,1,3,78,0.08,92,28.53,9.22,0.19
818,78,100,157.222858,1,3,78,0.04,96,33.75,3.62,0.19
819,74,100,157.435184,1,2,74,0,100,66.5,5.45,0.19
820,94,100,157.638963,1,3,94,0.03,97,35.53,12.45,0.2
821,76,100,157.847354,1,1,76,0.07,93,44.26,11.13,0.19
822,76,100,158.061892,1,2,76,0.04,96,63,5.52,0.19
823,74,100,158.270089,1,3,74,0.03,97,48.95,3.11,0.2
824,84,100,158.477392,1,2,84,0.06,94,39.9,4,0.19
825,92,100,158.684487,1,3,92,0.04,96,21.12,5.2,0.19
826,72,100,158.898203,1,3,72,0.08,92,54.78,7.39,0.19
827,80,100,159.109409,1,3,80,0.04,96,43.77,10.12,0.2
828,88,100,159.329251,1,1,88,0.06,94,23.43,10.09,0.19
829,68,100,159.535325,1,2,68,0.03,97,105.07,12.41,0.21
830,90,100,159.751031,1,3,90,0.01,99,43.27,8.73,0.19
831,80,100,159.956697,1,1,80,0.04,96,76.12,7.14,0.2
832,-6,100,160.180026,1,0,-6,0.05,95,190.13,10.15,0.19
833,76,100,160.388346,1,1,76,0.04,96,73.41,8.94,0.21
834,68,100,160.602676,1,3,68,0.05,95,72.97,3.85,0.19
835,82,100,160.80722,-1,5,82,0.07,93,40.89,8.65,0.2
836,78,100,161.012373,1,3,78,0.05,95,37.56,11.1,0.19
837,88,100,161.223614,1,0,88,0.04,96,38.63,6.69,0.19
838,90,100,161.430868,1,1,90,0.04,96,36.02,2.11,0.2
839,76,100,161.635857,1,0,76,0.06,94,58.21,8.76,0.19
840,90,100,161.847254,1,0,90,0.02,98,41.82,4.66,0.19
841,84,100,162.05354,1,1,84,0.04,96,42.3,8.59,0.2
842,94,100,162.260353,1,0,94,0.03,97,25.06,8.64,0.19
843,94,100,162.46482,1,2,94,0.03,97,38.72,2.43,0.19
844,80,100,162.672723,1,2,80,0.03,97,51.95,8.78,0.19
845,86,100,162.878634,1,0,86,0.02,98,46.93,5.55,0.19
846,86,100,163.08835,1,3,86,0.04,96,47.21,5.04,0.19
847,68,100,163.291755,-1,5,68,0.03,97,88.75,7.75,0.19
848,90,100,163.498396,1,1,90,0.04,96,31.4,4.55,0.19
849,74,100,163.710655,1,2,74,0.05,95,70.37,5.99,0.19
850,84,100,163.945543,1,4,84,0.07,93,30.08,3.76,0.2
851,80,100,164.177637,1,0,80,0.07,93,50.09,5.39,0.22
852,80,100,164.38305,1,0,80,0.02,98,57.81,5.96,0.21
853,82,100,164.628601,1,0,82,0.03,97,47.69,7.56,0.19
854,92,100,164.832956,1,2,92,0,100,48.83,5.73,0.23
855,90,100,165.056309,1,2,90,0.03,97,29.8,4.22,0.19
856,68,100,165.265363,1,2,68,0.04,96,83.72,8.2,0.21
857,82,100,165.470221,1,2,82,0.05,95,36.64,4.56,0.2
858,66,100,165.678287,1,0,66,0.05,95,78.36,8.4,0.19
859,88,100,165.888968,1,0,88,0.05,95,38.38,5.25,0.2
860,94,100,166.110472,1,1,94,0.02,98,18.48,6.34,0.2
861,82,100,166.32881,1,2,82,0.03,97,56.93,9.79,0.2
862,88,100,166.533791,1,3,88,0.05,95,52.15,14.74,0.21
863,92,100,166.750262,1,0,92,0.02,98,30.92,4.8,0.19
864,90,100,166.963107,1,3,90,0.03,97,32.72,13.22,0.2
865,-54,100,167.219271,1,4,-54,0.18,82,261.1,7.5,0.2
866,62,100,167.437831,1,3,62,0.06,94,90.85,2.11,0.24
867,84,100,167.643586,1,4,84,0.04,96,56.11,10.88,0.21
868,80,100,167.851484,1,1,80,0.06,94,54.65,4.75,0.19
869,78,100,168.071181,1,2,78,0.03,97,49.69,4.46,0.19
870,88,100,168.276915,1,2,88,0.03,97,36.85,2.65,0.2
871,88,100,168.48971,1,2,88,0.02,98,21.22,9.02,0.19
872,82,100,168.701683,1,0,82,0.01,99,44.76,5.58,0.2
873,92,100,168.914826,1,2,92,0.01,99,35.47,1.96,0.2
874,84,100,169.13199,1,2,84,0.01,99,46.96,6.85,0.2
875,92,100,169.348696,1,3,92,0,100,44.5,4.82,0.2
876,84,100,169.563691,1,3,84,0.02,98,52.91,6.18,0.2
877,90,100,169.769577,1,1,90,0.05,95,19.53,5.56,0.2
878,76,100,169.980059,1,2,76,0.03,97,60.59,6.68,0.19
879,82,100,170.191978,1,1,82,0.01,99,42.49,7.08,0.2
880,64,100,170.392238,1,3,64,0.1,90,64.87,10.49,0.2
881,90,100,170.602432,1,1,90,0.03,97,43.91,4.46,0.19
882,82,100,170.809085,1,3,82,0.02,98,62.67,6.84,0.2
883,88,100,171.022445,1,2,88,0.02,98,46.1,6.71,0.19
884,76,100,171.233408,1,1,76,0.03,97,55.66,11.71,0.2
885,84,100,171.447865,1,3,84,0.04,96,40.1,8,0.19
886,88,100,171.658921,1,3,88,0.03,97,34.93,11.82,0.2
887,80,100,171.865498,1,2,80,0.08,92,45.11,6.95,0.2
888,68,100,172.089373,-1,5,68,0.04,96,66.45,5.29,0.19
889,80,100,172.300844,1,1,80,0.02,98,46.79,2.38,0.21
890,76,100,172.506083,1,3,76,0.05,95,40.95,11.28,0.2
891,82,100,172.720982,1,1,82,0.04,96,54.42,1.85,0.19
892,88,100,172.932355,1,2,88,0.02,98,53.6,7.87,0.2
893,94,100,173.148232,1,3,94,0,100,33.02,12.29,0.2
894,94,100,173.357298,1,2,94,0.03,97,23.96,10.75,0.2
895,84,100,173.566935,1,1,84,0.02,98,49,8.96,0.19
896,92,100,173.770009,1,2,92,0.04,96,31.24,5.17,0.19
897,90,100,173.981805,1,3,90,0.03,97,23.81,6.37,0.19
898,92,100,174.191688,1,0,92,0.02,98,37.91,5.76,0.2
899,88,100,174.403256,1,1,88,0.03,97,32.62,10.9,0.2
900,84,100,174.61117,1,0,84,0.05,95,46.61,10.16,0.2
901,72,100,174.816085,1,1,72,0.01,99,56.25,12.61,0.2
902,88,100,175.026574,1,0,88,0.01,99,45.43,8.35,0.19
903,88,100,175.24345,1,3,88,0.03,97,37.06,9.78,0.2
904,84,100,175.454959,1,1,84,0.04,96,41.42,2.19,0.2
905,58,100,175.670465,1,3,58,0.05,95,95.83,5.81,0.2
906,94,100,175.886909,1,3,94,0.01,99,28.42,8.65,0.2
907,94,100,176.098664,1,0,94,0.03,97,15.94,13.9,0.2
908,86,100,176.325859,1,2,86,0.01,99,59.54,8.13,0.2
909,74,100,176.533002,1,1,74,0.05,95,77.7,4.85,0.21
910,88,100,176.743225,1,1,88,0.02,98,68.64,5.21,0.19
911,84,100,176.953328,1,1,84,0.02,98,51.14,6.04,0.2
912,76,100,177.165616,1,3,76,0.04,96,65.5,7.1,0.2
913,88,100,177.386392,1,2,88,0.03,97,59.75,5.11,0.2
914,88,100,177.605414,1,0,88,0.01,99,60.24,2.07,0.2
915,90,100,177.811629,1,3,90,0.03,97,30.11,2.54,0.2
916,80,100,178.026807,1,2,80,0.01,99,64.64,9.01,0.19
917,82,100,178.234909,1,2,82,0.03,97,40.56,6.39,0.2
918,56,100,178.450998,1,2,56,0,100,93.98,8.56,0.2
919,92,100,178.663069,1,0,92,0.01,99,40.81,7.1,0.2
920,84,100,178.875532,1,1,84,0.01,99,50.98,10.55,0.2
921,82,100,179.083548,1,2,82,0.01,99,37.55,7.02,0.2
922,82,100,179.300352,1,3,82,0.02,98,63.73,7.03,0.19
923,78,100,179.499319,1,1,78,0.06,94,60.31,8.48,0.2
924,94,100,179.712875,1,1,94,0.01,99,38.2,5.04,0.18
925,92,100,179.923832,1,1,92,0.01,99,30.22,3.54,0.2
926,96,100,180.130919,1,0,96,0,100,25.3,10.96,0.2
927,80,100,180.347317,1,3,80,0.04,96,46.17,2.94,0.19
928,84,100,180.561116,-1,5,84,0.03,97,36.26,8.8,0.2
929,96,100,180.773774,1,2,96,0.01,99,14.73,5.95,0.2
930,84,100,180.9872,1,1,84,0.02,98,48.16,9.56,0.2
931,82,100,181.196932,1,2,82,0.03,97,31.72,12.54,0.2
932,78,100,181.419724,1,3,78,0.06,94,57.3,5.01,0.2
933,80,100,181.645095,1,3,80,0.05,95,57.13,7.55,0.21
934,88,100,181.860878,1,0,88,0.01,99,64.01,4.28,0.21
935,88,100,182.076716,1,3,88,0.03,97,41.94,9.73,0.2
936,88,100,182.294727,1,0,88,0,100,46.34,8.9,0.2
937,94,100,182.515172,1,2,94,0.01,99,27.88,14.95,0.2
938,94,100,182.727842,1,1,94,0.01,99,35.23,12.25,0.21
939,86,100,182.93834,1,2,86,0.03,97,51.42,6.44,0.2
940,92,100,183.149405,1,0,92,0.03,97,47.83,4.53,0.2
941,80,100,183.35781,1,3,80,0.05,95,53.54,8.71,0.2
942,78,100,183.566839,1,1,78,0.03,97,71.83,5.13,0.19
943,92,100,183.779659,1,2,92,0.02,98,37.41,6.48,0.2
944,86,100,183.991674,1,2,86,0.01,99,49.48,5.17,0.2
945,90,100,184.203106,1,1,90,0.03,97,28.96,9.22,0.2
946,84,100,184.425685,1,3,84,0.01,99,58.83,7.58,0.2
947,86,100,184.640281,1,2,86,0.01,99,57.11,1.56,0.21
948,92,100,184.852382,1,1,92,0.01,99,24.49,4.28,0.2
949,78,100,185.065911,1,2,78,0.03,97,82.33,6.2,0.2
950,94,100,185.274993,1,0,94,0.01,99,27.97,11.19,0.2
951,96,100,185.498818,1,1,96,0.02,98,15.61,8.84,0.2
952,96,100,185.71387,1,3,96,0.01,99,28.55,3.84,0.21
953,94,100,185.928246,1,1,94,0.01,99,37.05,14.3,0.2
954,72,100,186.145637,1,0,72,0.02,98,75.52,6.12,0.2
955,92,100,186.357479,1,3,92,0.02,98,46.05,4.58,0.2
956,92,100,186.583447,1,0,92,0.02,98,37.7,11.94,0.2
957,90,100,186.789973,1,0,90,0.01,99,35.99,6.44,0.21
958,76,100,187.001349,1,0,76,0.04,96,54.27,2.69,0.19
959,70,100,187.208371,1,0,70,0.04,96,90.73,12.46,0.2
960,86,100,187.422886,1,1,86,0.02,98,40.41,10.91,0.19
961,88,100,187.636787,1,3,88,0,100,48.29,11.54,0.2
962,84,100,187.853672,1,3,84,0.02,98,41.48,9.61,0.2
963,78,100,188.063902,1,3,78,0.02,98,58.29,4.48,0.2
964,62,100,188.278405,1,3,62,0.04,96,72.96,13.58,0.2
965,94,100,188.507199,1,2,94,0.01,99,33.07,3.18,0.2
966,88,100,188.717388,1,3,88,0.02,98,40.24,7.14,0.21
967,96,100,188.935441,1,2,96,0,100,26.44,3.95,0.2
968,80,100,189.155548,1,1,80,0,100,67.16,8.46,0.2
969,98,100,189.369058,1,3,98,0,100,17.79,3.96,0.21
970,84,100,189.584503,1,2,84,0.05,95,34.35,8.35,0.2
971,88,100,189.809171,1,3,88,0,100,43.8,6.09,0.2
972,82,100,190.022504,1,2,82,0.02,98,59.14,4.02,0.21
973,92,100,190.236698,1,0,92,0.01,99,41.15,7.91,0.2
974,86,100,190.465903,1,2,86,0.02,98,38.11,3.92,0.2
975,88,100,190.685172,1,0,88,0.02,98,46.91,9.26,0.21
976,86,100,190.914202,1,3,86,0,100,55.49,9.38,0.21
977,90,100,191.183012,1,2,90,0,100,44.06,9.46,0.21
978,94,100,191.447291,1,1,94,0.01,99,37.71,5.01,0.25
979,88,100,191.688535,1,1,88,0.01,99,39.95,11.2,0.25
980,76,100,191.956591,1,2,76,0,100,71.64,4.99,0.23
981,82,100,192.22019,1,1,82,0,100,79.45,7.29,0.25
982,90,100,192.451577,1,2,90,0.02,98,30.62,4.18,0.25
983,74,100,192.668803,1,1,74,0.03,97,45.18,2.89,0.22
984,94,100,192.883939,1,3,94,0.01,99,33.37,2.67,0.2
985,94,100,193.125328,1,1,94,0.01,99,28.89,3,0.2
986,96,100,193.39041,1,0,96,0,100,47.48,8.96,0.23
987,92,100,193.648082,1,3,92,0.01,99,25.5,3.99,0.25
988,66,100,194.050295,1,2,66,0.03,97,73.21,1.37,0.24
989,84,100,194.302245,1,0,84,0.01,99,52.15,9.66,0.38
990,90,100,194.546398,1,3,90,0.02,98,27.67,2.02,0.24
991,80,100,194.80125,1,1,80,0.03,97,27.54,1.96,0.23
992,76,100,195.113831,1,3,76,0.04,96,60.45,7.58,0.24
993,86,100,195.357003,1,0,86,0,100,45.99,13.58,0.29
994,82,100,195.574111,1,1,82,0.02,98,48.62,4.61,0.22
995,90,100,195.810724,1,1,90,0.01,99,53.6,11.61,0.2
996,82,100,196.019739,1,1,82,0.01,99,53.49,11.8,0.22
997,84,100,196.236245,1,1,84,0.01,99,61.66,8.97,0.2
998,96,100,196.44736,1,1,96,0.01,99,37.19,4.06,0.2
999,74,100,196.677555,1,2,74,0.01,99,73.54,6.73,0.2
1000,100,100,196.89212,1,2,100,0,100,14.54,6.88,0.21
1001,82,100,197.111685,1,2,82,0.01,99,55.07,4.55,0.2
1002,92,100,197.321104,1,3,92,0,100,55.98,10.66,0.21
1003,84,100,197.5351,1,1,84,0.02,98,54.29,11.29,0.19
1004,86,100,197.758605,1,3,86,0.01,99,63.7,11.05,0.2
1005,82,100,198.009358,1,1,82,0.01,99,64.12,10.19,0.21
1006,74,100,198.235163,1,2,74,0,100,85.51,7.85,0.24
1007,84,100,198.465605,1,1,84,0.01,99,47.46,2.51,0.21
1008,84,100,198.678996,1,1,84,0.02,98,46.52,3.87,0.22
1009,76,100,198.921594,1,1,76,0.01,99,60.9,6.61,0.2
1010,82,100,199.156732,1,3,82,0.01,99,67.72,9.29,0.23
1011,72,100,199.403773,1,1,72,0.01,99,55.05,4.18,0.22
1012,94,100,199.625793,1,1,94,0.02,98,22.01,10.16,0.23
1013,96,100,199.835315,1,1,96,0.01,99,19.03,2.31,0.21
1014,82,100,200.046919,-1,5,82,0.03,97,47.51,13.2,0.19
1015,96,100,200.263658,1,2,96,0.01,99,33.72,13.73,0.2
1016,72,100,200.475807,1,1,72,0.01,99,58.2,2.07,0.2
1017,78,100,200.692233,1,1,78,0.01,99,71.35,8.77,0.2
1018,40,100,200.930204,1,1,40,0.02,98,92.56,8,0.2
1019,94,100,201.135509,1,0,94,0,100,26.16,4,0.23
1020,92,100,201.34821,1,1,92,0,100,49.11,3.97,0.19
1021,90,100,201.55449,1,1,90,0.02,98,30.28,11.18,0.2
1022,90,100,201.766989,1,0,90,0.03,97,35.88,7.76,0.19
1023,10,100,202.01007,1,2,10,0.08,92,137.83,7.28,0.2
1024,94,100,202.216734,1,3,94,0.01,99,45.43,10.75,0.23
1025,98,100,202.434723,1,0,98,0,100,25.59,14.8,0.19
1026,88,100,202.65857,1,4,88,0,100,39.53,9.71,0.2
1027,90,100,202.883375,1,1,90,0.01,99,40.76,5.05,0.21
1028,94,100,203.102043,1,2,94,0.02,98,28.04,2.26,0.2
1029,84,100,203.306442,1,1,84,0.03,97,40.08,4.25,0.2
1030,88,100,203.52423,1,3,88,0.02,98,53.53,9.77,0.19
1031,86,100,203.745636,1,1,86,0,100,41.7,3.66,0.2
1032,92,100,203.986101,1,1,92,0.01,99,37.87,2.61,0.21
1033,90,100,204.193172,1,0,90,0.04,96,27.36,13.96,0.23
1034,98,100,204.412446,1,3,98,0,100,32.41,13.84,0.19
1035,84,100,204.627495,1,1,84,0.01,99,58.22,14.87,0.21
1036,80,100,204.844655,1,2,80,0.01,99,56.33,10.09,0.2
1037,88,100,205.083079,1,0,88,0,100,50.24,3.17,0.2
1038,86,100,205.303572,1,0,86,0.01,99,63.04,8.12,0.22
1039,90,100,205.529072,1,0,90,0.01,99,34.79,8,0.2
1040,78,100,205.746971,1,0,78,0.03,97,55.46,9.47,0.21
1041,74,100,205.971288,1,2,74,0.02,98,55.75,9.51,0.2
1042,78,100,206.196144,1,1,78,0.01,99,49.78,2.08,0.21
1043,92,100,206.423982,1,3,92,0.01,99,60.34,5.38,0.21
1044,88,100,206.639155,1,2,88,0.03,97,52.15,5.91,0.21
1045,64,100,206.858331,1,1,64,0,100,82.55,8.7,0.2
1046,86,100,207.080999,1,2,86,0.02,98,27.2,14.43,0.2
1047,82,100,207.307321,1,2,82,0.01,99,35.07,13.55,0.21
1048,88,100,207.531634,1,0,88,0.01,99,44.42,9.13,0.21
1049,92,100,207.754551,1,2,92,0,100,35.28,12.86,0.21
1050,94,100,207.976407,1,2,94,0.01,99,36.03,4,0.21
1051,90,100,208.201931,1,2,90,0.02,98,35.83,5.32,0.21
1052,84,100,208.424011,1,0,84,0,100,59.15,6.48,0.21
1053,98,100,208.640913,1,2,98,0.01,99,33.53,6.52,0.21
1054,78,100,208.864864,1,2,78,0,100,69.79,11.12,0.2
1055,90,100,209.083348,1,3,90,0.02,98,38.77,9.35,0.21
1056,94,100,209.300943,1,2,94,0.02,98,36.94,2.44,0.2
1057,88,100,209.524766,1,0,88,0.03,97,33.37,2.35,0.2
1058,94,100,209.736135,1,2,94,0.01,99,19.13,4,0.21
1059,94,100,209.963734,1,0,94,0.01,99,46.38,5.88,0.2
1060,62,100,210.201605,1,2,62,0,100,91.36,2.32,0.21
1061,90,100,210.430651,1,0,90,0.01,99,33.68,7.81,0.22
1062,90,100,210.655129,1,2,90,0,100,72.09,6.77,0.21
1063,76,100,210.882152,1,2,76,0.01,99,85.33,6.69,0.21
1064,98,100,211.105573,1,0,98,0.01,99,31.92,11.39,0.21
1065,82,100,211.339458,1,1,82,0.02,98,55.45,4.07,0.21
1066,76,100,211.567853,1,2,76,0.01,99,71.85,5.72,0.22
1067,96,100,211.788139,1,2,96,0.02,98,26.55,9.14,0.21
1068,86,100,212.016651,1,2,86,0.01,99,49.38,11.45,0.2
1069,82,100,212.242167,1,2,82,0.02,98,39.64,5.08,0.21
1070,84,100,212.471895,1,2,84,0.02,98,60.38,14.65,0.21
1071,92,100,212.706225,1,2,92,0.01,99,33.08,9.05,0.21
1072,98,100,212.942445,1,0,98,0.01,99,21.07,10.81,0.22
1073,98,100,213.154091,1,3,98,0,100,13.37,7.71,0.22
1074,90,100,213.368597,1,1,90,0.02,98,44.63,5.6,0.2
1075,80,100,213.579493,1,0,80,0.02,98,56.61,14.04,0.19
1076,66,100,213.80105,1,2,66,0,100,82.82,10.88,0.2
1077,86,100,214.020942,1,2,86,0,100,40.35,10.58,0.21
1078,96,100,214.252359,1,0,96,0,100,30.23,11.06,0.2
1079,94,100,214.483286,1,0,94,0,100,26.29,13.95,0.21
1080,58,100,214.714446,1,0,58,0.02,98,86.71,7.39,0.22
1081,84,100,214.927014,1,0,84,0,100,56.98,8.03,0.22
1082,86,100,215.136693,1,0,86,0.04,96,41.96,12.52,0.2
1083,22,100,215.365109,1,2,22,0.08,92,116.98,13.15,0.19
1084,88,100,215.579898,1,3,88,0,100,63.72,8.76,0.21
1085,98,100,215.791858,1,1,98,0,100,28.73,9.45,0.2
1086,92,100,216.015095,1,0,92,0.01,99,36.19,4.42,0.2
1087,90,100,216.229052,1,1,90,0,100,43.01,7.36,0.21
1088,82,100,216.452044,1,3,82,0.01,99,64.65,13.82,0.2
1089,100,100,216.689733,1,0,100,0,100,21.86,7.02,0.21
1090,50,100,216.917138,1,2,50,0.03,97,103.66,15.02,0.22
1091,82,100,217.134238,1,2,82,0.02,98,35.86,3.82,0.21
1092,66,100,217.358621,1,2,66,0.02,98,68.15,2.6,0.2
1093,88,100,217.574156,1,3,88,0.02,98,39.47,7.27,0.21
1094,86,100,217.789215,1,2,86,0.02,98,43.67,13.98,0.2
1095,98,100,218.002926,1,2,98,0.01,99,36.85,10.89,0.2
1096,82,100,218.21748,-1,4,82,0.05,95,40.72,4.27,0.2
1097,96,100,218.44117,1,1,96,0,100,31.55,6.15,0.2
1098,86,100,218.668803,1,2,86,0.01,99,35.3,7.72,0.21
1099,74,100,218.903445,1,2,74,0.03,97,81.26,10.63,0.21
1100,88,100,219.121927,1,1,88,0,100,39.24,5,0.22
1101,96,100,219.339609,1,4,96,0.01,99,26.19,5.05,0.2
1102,98,100,219.553423,1,3,98,0,100,8.78,3.99,0.2
1103,92,100,219.766256,1,1,92,0,100,49.23,6.24,0.2
1104,90,100,219.979448,1,0,90,0.02,98,54.37,10.78,0.2
1105,98,100,220.198771,1,2,98,0.01,99,23.1,11.82,0.2
1106,88,100,220.424633,1,0,88,0.01,99,39.82,8.57,0.21
1107,54,100,220.67503,1,4,54,0.07,93,78.36,1.29,0.21
1108,30,100,220.914101,1,2,30,0.05,95,126.34,9.78,0.24
1109,94,100,221.134309,1,2,94,0.01,99,42.92,9.09,0.23
1110,96,100,221.353062,1,3,96,0,100,26.47,12.45,0.21
1111,82,100,221.587918,1,2,82,0.03,97,50.45,3.9,0.2
1112,88,100,221.802383,1,3,88,0,100,50.75,9.37,0.22
1113,94,100,222.02164,1,1,94,0,100,33.16,11.3,0.2
1114,88,100,222.248762,1,1,88,0.02,98,41.91,6.06,0.2
1115,88,100,222.479051,1,3,88,0.03,97,17.27,2.02,0.21
1116,92,100,222.69873,1,3,92,0.01,99,36.72,11.03,0.21
1117,80,100,222.924198,1,2,80,0.03,97,59.89,8.41,0.21
1118,92,100,223.147924,1,3,92,0,100,34.74,12.28,0.21
1119,92,100,223.360453,1,2,92,0.01,99,37.93,10.46,0.21
1120,86,100,223.592607,1,3,86,0.03,97,26.15,8,0.2
1121,94,100,223.827895,1,3,94,0,100,36.81,11.01,0.22
1122,84,100,224.045994,1,3,84,0,100,43.87,14.16,0.21
1123,96,100,224.323318,1,0,96,0.01,99,37.09,10.67,0.21
1124,94,100,224.53515,1,2,94,0.01,99,56.16,8.67,0.26
1125,70,100,224.76739,1,2,70,0.01,99,73.14,10.85,0.19
1126,82,100,224.993184,1,1,82,0.06,94,42.73,1.39,0.22
1127,86,100,225.20275,1,0,86,0.01,99,52.51,5.94,0.21
1128,98,100,225.415189,1,0,98,0,100,32.22,12.84,0.2
1129,82,100,225.635783,1,1,82,0.02,98,56.74,11.27,0.2
1130,58,100,225.857271,1,2,58,0.01,99,111.16,9.94,0.21
1131,90,100,226.069066,1,3,90,0,100,63.88,7.46,0.21
1132,98,100,226.28462,1,3,98,0.01,99,20.76,4.2,0.2
1133,88,100,226.496491,1,2,88,0.02,98,44.2,9.51,0.2
1134,98,100,226.719704,1,2,98,0.01,99,13.3,4.15,0.19
1135,96,100,226.944946,1,1,96,0,100,25.23,1.98,0.21
1136,80,100,227.16447,1,0,80,0,100,72.12,9.66,0.21
1137,40,100,227.394628,1,3,40,0.03,97,86.38,3.9,0.2
1138,96,100,227.620829,1,0,96,0,100,17.3,3.94,0.22
1139,100,100,227.832566,1,3,100,0,100,45.83,8.7,0.21
1140,76,100,228.054971,1,1,76,0.01,99,92.15,7.66,0.2
1141,98,100,228.302955,1,3,98,0.01,99,26.93,8.09,0.21
1142,86,100,228.509765,1,2,86,0,100,24.58,8.32,0.23
1143,90,100,228.72647,1,2,90,0.03,97,12.7,3.97,0.19
1144,98,100,228.942872,1,3,98,0,100,24.51,9.6,0.2
1145,96,100,229.186154,1,1,96,0,100,19.13,10.41,0.2
1146,92,100,229.416114,1,2,92,0,100,56.62,8.12,0.23
1147,96,100,229.634339,1,0,96,0,100,30.58,4.24,0.21
1148,90,100,229.845186,1,2,90,0.04,96,48.46,3.15,0.2
1149,96,100,230.062835,1,3,96,0.01,99,25.73,9.21,0.2
1150,80,100,230.276167,1,2,80,0,100,70.02,11.72,0.2
1151,92,100,230.485269,1,3,92,0.01,99,47.76,10.7,0.2
1152,94,100,230.729098,1,1,94,0,100,18.63,15.7,0.2
1153,94,100,230.993178,1,3,94,0.02,98,31.9,10.54,0.23
1154,82,100,231.253994,1,2,82,0.02,98,52.39,5.91,0.25
1155,80,100,231.497612,1,2,80,0.02,98,46.34,8.26,0.24
1156,88,100,231.761503,1,3,88,0.03,97,32.02,3.47,0.23
1157,54,100,232.014853,1,2,54,0.02,98,71.77,1.33,0.24
1158,-50,100,232.281762,1,2,-50,0.14,86,228.15,7.42,0.23
1159,90,100,232.52775,1,1,90,0.02,98,37.32,11.71,0.25
1160,86,100,232.76349,1,0,86,0.02,98,39.61,9.15,0.23
1161,92,100,232.991608,1,2,92,0.01,99,30.85,3.76,0.22
1162,96,100,233.233193,1,0,96,0,100,44.66,11.6,0.21
1163,90,100,233.450229,1,1,90,0.01,99,42,7.85,0.23
1164,90,100,233.670522,1,0,90,0.01,99,41.03,12,0.2
1165,98,100,233.914379,1,3,98,0.01,99,42.24,7.29,0.21
1166,100,100,234.126322,1,3,100,0,100,22.91,12.04,0.23
1167,94,100,234.351103,1,2,94,0,100,41.11,11.33,0.2
1168,56,100,234.572561,1,2,56,0.03,97,93.03,10.94,0.21
1169,92,100,234.796123,1,3,92,0.01,99,36.25,2.31,0.21
1170,90,100,235.008514,1,2,90,0.01,99,33.03,11.03,0.21
1171,92,100,235.223628,1,2,92,0.02,98,25.98,5.55,0.2
1172,98,100,235.440093,1,3,98,0,100,34.87,10.88,0.2
1173,100,100,235.658898,1,3,100,0,100,32.57,2.19,0.2
1174,-76,100,235.926945,-1,3,-76,0.09,91,269.59,7.65,0.2
1175,94,100,236.144801,1,3,94,0.02,98,44.67,6.58,0.25
1176,92,100,236.358688,1,0,92,0.02,98,48.39,9.67,0.2
1177,90,100,236.576554,1,1,90,0.01,99,48.3,8.42,0.2
1178,92,100,236.800604,1,2,92,0,100,42.95,1.9,0.2
1179,92,100,237.031369,1,2,92,0.01,99,34.89,4.89,0.21
1180,98,100,237.258813,1,3,98,0.01,99,27.36,11.87,0.21
1181,88,100,237.485901,1,2,88,0.03,97,34.63,7.96,0.21
1182,90,100,237.71289,1,3,90,0.02,98,31.55,2.16,0.21
1183,92,100,237.952005,1,1,92,0,100,27.05,5.48,0.21
1184,38,100,238.306598,1,0,38,0.06,94,102.89,13.57,0.23
1185,84,100,238.66816,1,2,84,0.03,97,34.4,4.44,0.34
1186,92,100,238.933307,1,1,92,0,100,34.13,9.81,0.34
1187,76,100,239.173702,1,3,76,0.02,98,45.61,8.72,0.24
1188,86,100,239.41605,1,0,86,0.02,98,53.45,8.44,0.22
